Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
20450	-64.66582	-71.72615	7.060331	0.070772	0.14095	0.17923	0.0758468	0.0576434	0.162923	0.251568	0.599582	0.14885
20460	-63.99776	-69.51542	5.517662	0.179155	0.0965594	0.371171	0.00646289	0.0402071	0.109164	0.185422	0.133059	0.681519
20470	-66.61625	-72.91305	6.296797	0.0233292	0.279889	0.157202	0.114552	0.0443001	0.125187	0.591117	0.288103	0.12078
20480	-66.27499	-73.23976	6.964775	0.188551	0.113108	0.0164072	0.0548821	0.24836	0.0732031	0.467625	0.359104	0.173271
20490	-65.91664	-70.0378	4.121162	0.249745	0.180392	0.0353722	0.222525	0.135291	0.0838181	0.000427514	0.39473	0.604843
20500	-65.9888	-71.55289	5.564085	0.183293	0.266744	0.0607655	0.0774426	0.142153	0.0688495	0.445877	0.0950178	0.459105
20510	-64.66265	-71.78816	7.125509	0.158424	0.0882649	0.0989505	0.0624624	0.12812	0.146271	0.581621	0.120304	0.298075
20520	-60.67878	-71.26972	10.59094	0.20296	0.0247587	0.00953283	0.0526724	0.0726647	0.0607752	0.330099	0.0238214	0.64608
20530	-62.86135	-71.41259	8.551246	0.111558	0.0511494	0.0893099	0.100313	0.0997999	0.123752	0.360808	0.185715	0.453478
20540	-65.4602	-71.91281	6.452606	0.212376	0.0400056	0.180403	0.0818968	0.035124	0.183004	0.418447	0.125062	0.456491
20550	-66.99699	-73.18875	6.191757	0.136742	0.0245098	0.265704	0.105957	0.0022548	0.217146	0.400583	0.404513	0.194904
20560	-66.74845	-72.30077	5.55232	0.00221122	0.106286	0.32955	0.0683909	0.0494975	0.244193	0.135843	0.76896	0.095197
20570	-62.40141	-72.0352	9.633784	0.11574	0.0636966	0.131341	0.0443873	0.0802836	0.0594863	0.135489	0.360064	0.504447
20580	-66.00046	-70.48907	4.488604	0.0937813	0.174932	0.351816	0.0771984	0.104042	0.0778975	0.0534319	0.529393	0.417175
20590	-69.71159	-68.67941	-1.032172	0.382231	0.0265312	0.144916	0.435878	0.204706	0.0982219	0.76576	0.0745711	0.159669
20600	-63.34583	-70.8488	7.502973	0.0748778	0.101491	0.211724	0.0217323	0.118675	0.125766	0.198147	0.428742	0.37311
20610	-66.10631	-70.29307	4.186761	0.265712	0.0788513	0.294389	0.0884907	0.0839227	0.090872	0.278976	0.622277	0.0987473
20620	-64.04602	-70.88217	6.836149	0.0651188	0.10598	0.260622	0.00924309	0.112852	0.150314	0.180843	0.525998	0.293159
20630	-66.89894	-68.76809	1.869148	0.271874	0.0175955	0.267156	0.25842	0.107391	0.1531	0.0137382	0.619521	0.36674
20640	-67.86121	-72.7718	4.910587	0.307387	0.17355	0.0735637	0.208421	0.0635916	0.0216007	0.484592	0.396775	0.118633
20650	-62.4057	-70.80644	8.40074	0.0603019	0.0223035	0.22949	0.0415504	0.0919985	0.141492	0.503365	0.0312873	0.465347
20660	-62.75743	-71.40544	8.648002	0.192907	0.00161625	0.0253714	0.110305	0.148651	0.0897959	0.547778	0.403407	0.0488147
20670	-61.90269	-72.6282	10.72552	0.0610505	0.0156023	0.11398	0.010296	0.0842188	0.128153	0.0600954	0.561451	0.378454
20680	-62.53692	-70.53646	7.999544	0.0863993	0.00701751	0.264571	0.0954067	0.0795834	0.0841578	0.212675	0.328791	0.458534
20690	-64.80716	-69.71765	4.910487	0.143883	0.0536859	0.435691	0.0250807	0.110167	0.0796132	0.0853398	0.00382909	0.910831
20700	-61.93032	-70.16897	8.238654	0.302051	0.00922464	0.02652	0.0791245	0.146598	0.0357382	0.0548666	0.178485	0.766649
20710	-62.57768	-72.87845	10.30077	0.0404394	0.0327709	0.116615	0.101382	0.0634233	0.0904305	0.0378049	0.575876	0.386319
20720	-65.29496	-73.46998	8.175019	0.0173962	0.204641	0.179771	0.0587733	0.0574313	0.086002	0.0519677	0.597234	0.350799
20730	-63.14553	-73.2148	10.06927	0.162742	0.0229716	0.0604162	0.0262761	0.056689	0.133277	0.332666	0.2891	0.378235
20740	-66.01696	-74.37829	8.36133	0.172223	0.178653	0.023789	0.0821993	0.0539122	0.079307	0.212388	0.711475	0.0761375
20750	-62.49337	-70.20483	7.711464	0.0529834	0.0477733	0.296693	0.0528702	0.0808518	0.107505	0.437856	0.00676436	0.55538
20760	-62.43594	-71.67898	9.243039	0.20087	0.0473413	0.0563275	0.0557365	0.11894	0.0449386	0.406793	0.238326	0.354881
20770	-65.76938	-72.13481	6.365424	0.205411	0.0701946	0.192286	0.133774	0.0892357	0.048427	0.179497	0.797541	0.0229618
20780	-63.2492	-71.37901	8.129809	0.274835	0.0470282	0.125887	0.00264632	0.107868	0.0491309	0.458199	0.200429	0.341372
20790	-62.03799	-70.45119	8.4132	0.112574	0.0498154	0.214473	0.0231333	0.100481	0.0857283	0.239652	0.293526	0.466823
20800	-62.68952	-73.56214	10.87262	0.0898383	0.031899	0.0433713	0.00931264	0.135029	0.0928515	0.0712547	0.488503	0.440242
20810	-63.66204	-72.32161	8.659572	0.0590439	0.0678077	0.0918505	0.132496	0.115091	0.101492	0.179363	0.44632	0.374317
20820	-63.21103	-71.24231	8.03128	0.208189	0.0645017	0.019296	0.138697	0.0790155	0.105064	0.174106	0.559389	0.266505
20830	-68.44938	-69.4441	0.9947226	0.208991	0.345584	0.435938	0.0179995	0.0520379	0.0803739	0.116431	0.141138	0.74243
20840	-68.44935	-73.08593	4.636579	0.0323725	0.395025	0.095204	0.0693472	0.110171	0.166483	0.344909	0.528514	0.126577
20850	-62.6159	-69.99059	7.374688	0.076943	0.019691	0.271245	0.0676699	0.0903333	0.137977	0.152501	0.254588	0.592911
20860	-64.90363	-71.22079	6.317161	0.315491	0.0117483	0.167098	0.0646301	0.0550447	0.128926	0.306889	0.398897	0.294215
20870	-63.55349	-69.74338	6.189895	0.154524	0.079544	0.245602	0.0201313	0.109422	0.143229	0.209577	0.0469129	0.74351
20880	-63.8923	-72.14046	8.248157	0.123712	0.0210681	0.00554936	0.280487	0.0668774	0.100852	0.123009	0.201798	0.675193
20890	-62.11165	-72.95104	10.8394	0.101659	0.0980222	0.000136225	0.0137283	0.119938	0.0713019	0.292964	0.18012	0.526916
20900	-64.32502	-77.03604	12.71102	0.0547731	0.0461977	0.00782168	0.0210048	0.0672388	0.0677979	0.594228	0.177181	0.228591
20910	-65.24955	-70.08886	4.839311	0.123813	0.122411	0.305589	0.0808565	0.128713	0.0920616	0.54127	0.103641	0.355089
20920	-66.91156	-72.24221	5.330657	0.121672	0.0719627	0.0018243	0.251627	0.18987	0.179746	0.435565	0.0522924	0.512142
20930	-62.8575	-69.75973	6.902228	0.122439	0.0210938	0.250989	0.0911508	0.0848322	0.128683	0.132006	0.451662	0.416332
20940	-65.52827	-71.55072	6.022443	0.0348905	0.151709	0.219593	0.0919228	0.164563	0.102296	0.0275275	0.186826	0.785646
20950	-64.53547	-70.57094	6.035469	0.21866	0.125226	0.0465961	0.117296	0.159432	0.0967903	0.458449	0.158242	0.383309
20960	-64.53254	-71.22111	6.688576	0.0749519	0.0658015	0.194072	0.14356	0.106259	0.13052	0.807715	0.0794642	0.112821
20970	-65.54169	-71.43953	5.897848	0.200131	0.14147	0.127102	0.022926	0.147231	0.135431	0.245281	0.258577	0.496142
20980	-64.84171	-69.5331	4.691392	0.193713	0.0917558	0.261297	0.112997	0.0794677	0.125274	0.410141	0.271867	0.317992
20990	-63.51574	-70.88088	7.365147	0.069205	0.0252373	0.35895	0.0611972	0.0626824	0.0873011	0.41217	0.2457	0.34213
21000	-62.00544	-71.5512	9.545766	0.110722	0.0149741	0.155076	0.0819393	0.0516065	0.0871985	0.274737	0.338466	0.386797
21010	-62.29854	-70.14939	7.850842	0.236754	0.00111534	0.03893	0.140038	0.09894	0.112478	0.16919	0.670612	0.160198
21020	-63.51651	-71.49342	7.976904	0.0430752	0.107158	0.205422	0.098024	0.0468117	0.118339	0.424186	0.112399	0.463415
21030	-67.75274	-72.51638	4.763641	0.261754	0.147817	0.0246055	0.383071	0.0269486	0.014905	0.371366	0.525099	0.103535
21040	-64.08139	-72.19704	8.115648	0.240781	0.0594262	0.054529	0.0998696	0.120089	0.0337594	0.737423	0.0877506	0.174826
21050	-67.04448	-71.86466	4.820176	0.0686627	0.00257713	0.317821	0.302577	0.0740688	0.0891675	0.14764	0.461113	0.391247
21060	-64.32524	-71.50403	7.178785	0.0374892	0.109781	0.212689	0.0419859	0.130617	0.145947	0.411928	0.233698	0.354374
21070	-61.93307	-71.22265	9.289582	0.139013	0.034131	0.170838	0.00815802	0.0489214	0.119612	0.272809	0.266868	0.460323
21080	-62.91194	-69.4244	6.512459	0.162066	0.0219205	0.299388	0.0197255	0.108368	0.116866	0.0840769	0.152415	0.763508
21090	-63.94024	-74.7172	10.77696	0.0320114	0.109294	0.16888	0.000699351	0.0446087	0.0539608	0.297561	0.102487	0.599952
21100	-64.12397	-70.27474	6.150766	0.0519331	0.141342	0.317415	0.0474549	0.108122	0.0891124	0.190521	0.029684	0.779795
21110	-66.24668	-69.90022	3.653539	0.244596	0.0331942	0.353013	0.0468922	0.152514	0.111901	0.0974145	0.128395	0.774191
21120	-66.04551	-72.69141	6.645899	0.113782	0.13276	0.11258	0.0840701	0.194064	0.0811003	0.286947	0.571728	0.141325
21130	-65.81929	-71.80596	5.986673	0.06285	0.191945	0.158078	0.170394	0.111115	0.0732661	0.271674	0.0215079	0.706818
21140	-62.63325	-70.25902	7.625769	0.194871	0.0126854	0.228527	0.0451821	0.0858476	0.0779722	0.589091	0.0634532	0.347456
21150	-64.75434	-70.24963	5.495297	0.34279	0.00661192	0.0850198	0.209881	0.0598	0.100289	0.162934	0.132889	0.704177
21160	-64.23933	-71.44965	7.210314	0.178819	0.00481912	0.0724638	0.134011	0.122862	0.163176	0.138044	0.800229	0.0617268
21170	-66.47385	-70.03366	3.559804	0.371577	0.052798	0.113934	0.237195	0.0828646	0.0907509	0.38362	0.467252	0.149129
21180	-63.80461	-70.30554	6.500934	0.227187	0.0627179	0.189678	0.0700203	0.0959619	0.0836296	0.176216	0.541725	0.28206
21190	-63.58017	-74.25592	10.67575	0.115637	0.0795898	0.0345642	0.0645951	0.0682605	0.0543761	0.645723	0.0091077	0.345169
21200	-61.57118	-70.0132	8.44202	0.0505368	0.0164565	0.344294	0.000592525	0.0296641	0.142506	0.023413	0.280712	0.695875
21210	-66.82243	-70.21016	3.38773	0.145627	0.316709	0.307609	0.0248883	0.0128518	0.1543	0.20326	0.689733	0.107007
21220	-65.99134	-71.32494	5.333603	0.055812	0.108301	0.205777	0.244059	0.0699001	0.132633	0.726846	0.163345	0.109809
21230	-64.1211	-71.15791	7.036811	0.0622686	0.16212	0.217081	0.0870849	0.0510297	0.109541	0.46873	0.118692	0.412578
21240	-61.57354	-70.53088	8.95734	0.192839	0.0324242	0.01927	0.0842556	0.0967216	0.120007	0.0890227	0.118484	0.792494
21250	-64.5996	-70.77076	6.171163	0.0962159	0.138239	0.227778	0.0491553	0.0764351	0.166031	0.762095	0.180627	0.0572782
21260	-64.5948	-72.55803	7.963236	0.0599191	0.18897	0.112928	0.0878351	0.0929254	0.0772726	0.0399532	0.344162	0.615884
21270	-62.59882	-71.46906	8.87024	0.142773	0.111213	0.114395	0.00570746	0.114654	0.0632871	0.173733	0.148484	0.677783
21280	-61.40314	-71.05669	9.653551	0.0867097	0.0420721	0.188791	0.00169083	0.0525483	0.121645	0.0750243	0.454588	0.470388
21290	-64.32006	-69.99273	5.672668	0.0625008	0.0513041	0.29888	0.158079	0.0792699	0.141096	0.132025	0.364278	0.503697
21300	-63.1572	-70.53844	7.381245	0.154672	0.00805373	0.0144776	0.199131	0.162056	0.124979	0.14933	0.1371	0.71357
21310	-63.97178	-69.43074	5.458957	0.357439	0.0275541	0.0399623	0.159986	0.116828	0.10534	0.0204229	0.594107	0.38547
21320	-67.08719	-69.66437	2.577185	0.162584	0.110605	0.32236	0.158374	0.0666494	0.202023	0.102839	0.734021	0.163141
21330	-66.84771	-72.33336	5.485647	0.0340874	0.040962	0.32236	0.159046	0.0203964	0.228262	0.30026	0.679714	0.0200258
21340	-64.53544	-69.94576	5.410317	0.322219	0.0424469	0.237778	0.0364238	0.104583	0.0672951	0.314844	0.191494	0.493662
21350	-66.35925	-70.89532	4.53607	0.0187156	0.0499652	0.620637	0.0307829	0.00215904	0.153859	0.0686267	0.275887	0.655486
21360	-63.39313	-70.44456	7.051431	0.0535653	0.0559291	0.224526	0.131339	0.0880874	0.134585	0.453511	0.0309283	0.515561
21370	-64.81233	-69.38202	4.569691	0.222757	0.0231731	0.0530413	0.325678	0.153768	0.0951871	0.439126	0.446904	0.11397
21380	-65.83703	-69.79289	3.955865	0.0343375	0.133654	0.419209	0.0467519	0.0873857	0.198165	0.13031	0.0435933	0.826096
21390	-65.42623	-70.54511	5.118884	0.298848	0.155279	0.0102759	0.1309	0.180165	0.0570702	0.184184	0.500373	0.315443
21400	-66.67715	-70.6719	3.994743	0.0997842	0.144991	0.392431	0.00906683	0.028516	0.241807	0.102317	0.577341	0.320342
21410	-63.02975	-70.73464	7.704888	0.266637	0.021959	0.0422907	0.061362	0.182165	0.0647554	0.0934124	0.389097	0.517491
21420	-66.13011	-70.46369	4.333578	0.0570728	0.141058	0.501337	0.0479068	0.0256779	0.118207	0.298109	0.214873	0.487019
21430	-68.81841	-69.39132	0.572901	0.268399	0.0602387	0.293614	0.33284	0.0324401	0.184934	0.00600603	0.547354	0.44664
21440	-62.8639	-70.6303	7.766409	0.266085	0.00264205	0.121998	0.0731939	0.128241	0.0424085	0.181448	0.275489	0.543063
21450	-66.39524	-71.36109	4.96585	0.0816514	0.115003	0.147204	0.317236	0.0873029	0.095584	0.0533255	0.481653	0.465021
21460	-62.0027	-71.0673	9.0646	0.163976	0.00241377	0.0642438	0.0809753	0.104632	0.121256	0.0212815	0.597208	0.38151
21470	-63.81724	-70.11222	6.294977	0.163711	0.014469	0.170496	0.146899	0.137199	0.111822	0.411769	0.0845728	0.503659
21480	-66.63789	-70.29068	3.652796	0.147317	0.220767	0.170101	0.213785	0.0755887	0.114607	0.0893563	0.550523	0.360121
21490	-63.45961	-71.28949	7.829884	0.341449	0.00931668	0.0386763	0.0783933	0.141168	0.0208187	0.0182726	0.440105	0.541622
21500	-63.253	-69.88684	6.633848	0.154055	0.0387483	0.225694	0.0737741	0.0816725	0.145312	0.381887	0.18143	0.436683
21510	-61.83028	-71.5696	9.739317	0.0584526	0.0352732	0.236491	0.00113515	0.0680468	0.0876459	0.0269973	0.744966	0.228037
21520	-64.59426	-76.11551	11.52126	0.0629498	0.0129714	0.0230003	0.0207927	0.154226	0.079859	0.621665	0.169913	0.208422
21530	-62.46348	-70.11016	7.646676	0.098244	0.0756687	0.236303	0.0773154	0.0773892	0.0786018	0.0661491	0.0366838	0.897167
21540	-65.80135	-72.14981	6.348457	0.139298	0.248605	0.0262674	0.0885561	0.135283	0.102588	0.812389	0.128341	0.0592698
21550	-64.93164	-70.46642	5.534784	0.0433245	0.154746	0.236689	0.112582	0.0972735	0.156824	0.401297	0.308965	0.289738
21560	-64.03394	-70.62194	6.588003	0.237561	0.0910574	0.0720298	0.0655539	0.17761	0.0788726	0.0987062	0.24059	0.660703
21570	-63.2583	-69.14304	5.884742	0.226801	0.046484	0.254131	0.0299131	0.113877	0.104065	0.0807185	0.0123885	0.906893
21580	-64.72433	-71.27322	6.548891	0.269971	0.0678322	0.00795453	0.0977503	0.116881	0.16522	0.120337	0.0960572	0.783606
21590	-62.3097	-71.27093	8.961235	0.185747	0.0328069	0.0607799	0.0555767	0.11695	0.0933653	0.0411761	0.700091	0.258733
21600	-63.35038	-70.54816	7.197782	0.0346285	0.0422861	0.364743	0.070957	0.0247515	0.139722	0.35822	0.0418709	0.599909
21610	-63.86702	-72.2938	8.426775	0.0489526	0.185932	0.182715	0.00177869	0.0368001	0.129012	0.430268	0.0320474	0.537685
21620	-65.65636	-71.77438	6.118021	0.3327	0.0173315	0.153047	0.0475283	0.165747	0.0414737	0.615419	0.187256	0.197325
21630	-61.57714	-70.80542	9.228281	0.180642	0.0548736	0.0682645	0.058279	0.0797196	0.0834781	0.114709	0.0021946	0.883096
21640	-64.35985	-72.49104	8.131192	0.0573991	0.144608	0.156152	0.0920742	0.0896189	0.0674395	0.395012	0.253121	0.351868
21650	-64.68158	-71.04057	6.358992	0.189359	0.106288	0.0794738	0.0919873	0.164328	0.108372	0.113365	0.497071	0.389565
21660	-62.68012	-70.75681	8.07669	0.114708	0.00532983	0.287886	0.017036	0.0266278	0.15978	0.338349	0.228538	0.433113
21670	-61.99714	-70.20066	8.203514	0.0733725	0.0859003	0.255652	0.0301232	0.0634653	0.0933705	0.205044	0.113287	0.681668
21680	-67.78023	-70.34948	2.569258	0.265174	0.0809534	0.228543	0.205197	0.170187	0.0731323	0.840935	0.158833	0.000231991
21690	-66.54961	-71.62891	5.079304	0.285929	0.186297	0.0270649	0.0701912	0.16606	0.0999561	0.16003	0.615273	0.224697
21700	-62.9152	-70.60279	7.687589	0.0843843	0.0894899	0.138853	0.127191	0.103876	0.0966682	0.00123732	0.140399	0.858364
21710	-61.8021	-72.01023	10.20814	0.0955326	0.00515568	0.0773435	0.113338	0.0620759	0.098542	0.150665	0.223062	0.626273
21720	-64.87188	-70.75882	5.886942	0.203067	0.183251	0.15315	0.0658972	0.0895075	0.0802333	0.191345	0.270203	0.538452
21730	-61.51204	-71.88101	10.36897	0.12948	0.018108	0.087083	0.0693896	0.0778912	0.0580097	0.230596	0.074314	0.69509
21740	-61.50856	-69.72846	8.219896	0.258229	0.0110771	0.0631088	0.0912721	0.102825	0.0741474	0.316264	0.0278966	0.655839
21750	-63.31128	-70.72581	7.414529	0.103133	0.0551815	0.348526	0.00153594	0.0397986	0.112705	0.00561415	0.785661	0.208725
21760	-63.27108	-71.89066	8.619573	0.0820238	0.0661242	0.265269	0.0318481	0.0601592	0.065349	0.352071	0.343582	0.304347
21770	-63.51802	-73.12964	9.611622	0.120825	0.0135509	0.0294403	0.0477478	0.11453	0.1705	0.0414699	0.0700897	0.88844
21780	-62.68218	-70.7749	8.092719	0.259085	0.0678388	0.0281107	0.0301042	0.160267	0.0647631	0.183637	0.287512	0.528851
21790	-60.80698	-70.62992	9.822935	0.141431	0.0203574	0.181473	0.00133334	0.0548359	0.0813608	0.0475539	0.232633	0.719813
21800	-66.97845	-74.06519	7.086735	0.235463	0.00461439	0.180656	0.100476	0.0114687	0.152713	0.0528273	0.687116	0.260057
21810	-66.66111	-73.79535	7.134232	0.177881	0.155036	0.0932979	0.146507	0.0324476	0.0766706	0.313754	0.627648	0.0585974
21820	-66.40657	-71.01151	4.604939	0.195366	0.213489	0.0877748	0.117586	0.16345	0.0933034	0.267016	0.549201	0.183783
21830	-63.58187	-72.18007	8.5982	0.203558	0.0324924	0.0894322	0.0199686	0.104863	0.122057	0.65726	0.164673	0.178067
21840	-69.64965	-70.93909	1.289445	0.326002	0.0512638	0.146589	0.465363	0.0240241	0.105643	0.406842	0.25374	0.339418
21850	-64.97873	-71.82577	6.847044	0.125737	0.125411	0.138071	0.0341932	0.112177	0.167726	0.230035	0.364686	0.405279
21860	-66.54497	-71.33046	4.785492	0.121614	0.0611466	0.0694165	0.274359	0.1168	0.214132	0.00236715	0.874091	0.123542
21870	-64.18874	-74.38764	10.19889	0.211656	0.0171839	0.109255	0.0256901	0.0528687	0.0360259	0.476524	0.243976	0.2795
21880	-66.08004	-70.5796	4.499564	0.209518	0.0579938	0.0125038	0.39976	0.0740282	0.125044	0.0563712	0.160919	0.78271
21890	-61.44352	-69.79256	8.349042	0.172437	0.00191391	0.00252246	0.203714	0.114055	0.09636	0.0256106	0.652414	0.321975
21900	-61.01561	-71.46765	10.45205	0.121323	0.0321247	0.0372354	0.0584144	0.094941	0.0897111	0.114126	0.000892472	0.884982
21910	-64.34931	-72.75745	8.408134	0.135114	0.109165	0.14369	0.0654279	0.0525613	0.080625	0.568499	0.274361	0.15714
21920	-62.63085	-71.75597	9.125111	0.0512208	0.0471459	0.283398	0.0305177	0.0513174	0.0693718	0.339635	0.134724	0.525641
21930	-61.3735	-70.57933	9.205828	0.0256942	0.0125582	0.302185	0.0237989	0.0502312	0.112469	0.127531	0.193763	0.678705
21940	-65.21254	-71.74404	6.531497	0.316595	0.147363	0.020105	0.0813772	0.0831135	0.0783564	0.180249	0.258718	0.561033
21950	-67.66427	-69.20512	1.540849	0.0950561	0.24159	0.33382	0.165329	0.0764715	0.18782	0.23708	0.506815	0.256106
21960	-63.39721	-70.0565	6.659297	0.19769	0.0116801	0.0269327	0.304047	0.0833671	0.0936371	0.138287	0.41371	0.448003
21970	-63.99252	-71.6666	7.674083	0.0202359	0.00120883	0.439497	0.00265506	0.0791765	0.0986995	0.051669	0.5389	0.409431
21980	-66.21889	-69.50582	3.286927	0.163538	0.0342662	0.179588	0.353476	0.0967419	0.141914	0.071075	0.921796	0.00712919
21990	-62.86813	-71.61027	8.742146	0.118096	0.0599302	0.233466	0.00923372	0.0242236	0.116658	0.15664	0.229094	0.614266
22000	-69.60711	-71.63869	2.031577	0.505438	0.0243873	0.317082	0.0685845	0.122594	0.0253071	0.399268	0.236673	0.364059
22010	-68.61886	-69.79658	1.177723	0.216499	0.0523595	0.140905	0.419011	0.0771904	0.221275	0.393927	0.391911	0.214162
22020	-67.54812	-70.66103	3.112908	0.330458	0.00743455	0.169616	0.244673	0.0473603	0.182994	0.429683	0.505854	0.0644624
22030	-70.01122	-70.32287	0.3116466	0.31078	0.141356	0.142418	0.44963	0.0473088	0.100508	0.268042	0.0901648	0.641793
22040	-63.59791	-72.66692	9.069011	0.121435	0.0215513	0.0589992	0.120297	0.0813231	0.133561	0.352438	0.590894	0.0566679
22050	-66.52445	-70.62772	4.103265	0.223125	0.124805	0.153577	0.19887	0.0641785	0.143927	0.765411	0.0537434	0.180846
22060	-65.92837	-71.74461	5.816242	0.0578028	0.145593	0.160983	0.0901579	0.157423	0.168434	0.442454	0.176285	0.381261
22070	-65.87179	-69.37769	3.505903	0.277472	0.0413288	0.126697	0.263748	0.0779264	0.165978	0.0120699	0.194684	0.793246
22080	-64.90394	-71.67001	6.766075	0.19127	0.161006	0.0903276	0.102507	0.0818438	0.0824144	0.697295	0.0432134	0.259491
22090	-62.80272	-72.65309	9.850369	0.22867	0.0387614	0.0235508	0.0316438	0.134964	0.0211508	0.29309	0.216544	0.490367
22100	-69.03572	-70.7489	1.713175	0.211072	0.214046	0.0416628	0.31994	0.237093	0.0633879	0.247677	0.241119	0.511204
22110	-64.23895	-71.68477	7.445819	0.190905	0.0290539	0.00563833	0.2583	0.138014	0.0366304	0.633638	0.113214	0.253149
22120	-62.33751	-71.5437	9.206193	0.166541	0.0140228	0.047319	0.0669799	0.117232	0.114814	0.636698	0.0497311	0.313571
22130	-66.53337	-76.06881	9.535434	0.278435	0.0546792	0.0552271	0.0390738	0.0546658	0.0202085	0.174493	0.472792	0.352715
22140	-63.47588	-70.74481	7.268933	0.123745	0.113918	0.206774	0.0086311	0.149162	0.0695368	0.114282	0.0427646	0.842953
22150	-63.37038	-70.73943	7.369053	0.103219	0.00739185	0.21032	0.118194	0.117117	0.108039	0.0831243	0.641625	0.27525
22160	-67.89091	-68.92757	1.036663	0.0580153	0.345952	0.391123	0.0885188	0.107461	0.146716	0.361915	0.0370908	0.600994
22170	-61.63508	-71.60401	9.968932	0.236752	0.0617854	0.0291188	0.0133432	0.0658596	0.0630159	0.0429256	0.0376784	0.919396
22180	-67.02634	-71.91261	4.886272	0.188834	0.116822	0.0334645	0.144313	0.199597	0.166902	0.377613	0.192639	0.429748
22190	-61.69894	-70.54071	8.841778	0.0276192	0.0267018	0.28051	0.0336465	0.0813816	0.104299	0.0564587	0.0738528	0.869689
22200	-63.85629	-71.05761	7.201322	0.20311	0.0534613	0.151489	0.0976138	0.0745769	0.096572	0.514706	0.345878	0.139415
22210	-61.79757	-72.45432	10.65675	0.154864	0.0165025	0.0342895	0.0196844	0.0757723	0.11733	0.220665	0.372971	0.406364
22220	-64.53931	-71.1222	6.582892	0.139727	0.219153	0.184643	0.0323402	0.0566947	0.0905087	0.18986	0.0957213	0.714419
22230	-64.77745	-71.29562	6.518171	0.224474	0.0952378	0.0201576	0.19337	0.0727484	0.121918	0.17489	0.371738	0.453372
22240	-65.72834	-74.45229	8.723951	0.165306	0.232787	0.0236785	0.0387861	0.0712379	0.031173	0.175816	0.305954	0.51823
22250	-68.60339	-68.68025	0.07686122	0.312135	0.0123872	0.433547	0.249686	0.0681593	0.133643	0.166951	0.096413	0.736636
22260	-62.91123	-71.03987	8.128638	0.0503191	0.0171213	0.171032	0.169152	0.0663468	0.133512	0.19312	0.357561	0.449319
22270	-67.57451	-72.39768	4.823169	0.359513	0.0276117	0.198566	0.0301939	0.153344	0.0854218	0.69311	0.262564	0.0443257
22280	-66.74402	-69.44005	2.696026	0.174272	0.318772	0.262976	0.0625593	0.0920631	0.103065	0.763931	0.0711733	0.164895
22290	-65.46706	-71.48246	6.0154	0.261262	0.113067	0.0741523	0.159786	0.106948	0.0502863	0.876175	0.0566181	0.0672068
22300	-65.09656	-69.30455	4.20799	0.0518858	0.248716	0.355288	0.0262441	0.084136	0.134381	0.20123	0.342025	0.456745
22310	-61.51303	-70.57595	9.062921	0.0784382	0.0292484	0.14579	0.0997632	0.0773946	0.106987	0.16786	0.0768848	0.755255
22320	-62.00844	-70.01052	8.002083	0.212123	0.00968608	0.193971	0.0475984	0.0696342	0.0839335	0.35216	0.102825	0.545015
22330	-68.39006	-70.53974	2.149675	0.169732	0.274808	0.235725	0.160145	0.157703	0.0564487	0.695149	0.214128	0.0907224
22340	-62.07028	-72.48493	10.41465	0.150043	0.0173147	0.0898772	0.000500381	0.055801	0.12301	0.234051	0.262032	0.503916
22350	-64.99566	-72.96638	7.970722	0.184857	0.079481	0.0385043	0.0926321	0.064634	0.159183	0.140364	0.336536	0.5231
22360	-69.92526	-73.44951	3.524255	0.450267	0.206596	0.0447667	0.0433298	0.203283	0.00353498	0.260386	0.109541	0.630073
22370	-63.8508	-72.7748	8.924008	0.261425	0.0635235	0.00670182	0.0429906	0.0698707	0.103498	0.652816	0.177114	0.17007
22380	-68.8408	-70.76716	1.926365	0.312244	0.16253	0.115903	0.352564	0.0461067	0.0819122	0.118711	0.878768	0.00252135
22390	-65.39068	-71.16634	5.775665	0.0439093	0.250733	0.186967	0.0275253	0.140964	0.133329	0.610405	0.37412	0.0154755
22400	-67.17608	-74.80196	7.625875	0.122487	0.206816	0.147741	0.122202	0.0222166	0.023615	0.280392	0.569232	0.150377
22410	-62.46156	-69.74418	7.282623	0.237721	0.0617194	0.0278446	0.162823	0.102226	0.0784104	0.0618641	0.115026	0.82311
22420	-64.12859	-70.54572	6.417127	0.0539008	0.11821	0.228273	0.0643375	0.12348	0.14726	0.297388	0.138591	0.564021
22430	-65.47027	-72.29783	6.827558	0.0738821	0.0751902	0.203364	0.0655466	0.183494	0.103295	0.55091	0.0486951	0.400395
22440	-68.32125	-70.14556	1.824305	0.0447132	0.493176	0.230318	0.038729	0.112629	0.159326	0.0998596	0.526579	0.373562
22450	-66.08001	-70.22838	4.148377	0.179853	0.0766272	0.173851	0.29468	0.0524396	0.127658	0.0351453	0.58375	0.381105
22460	-62.72696	-72.10313	9.37617	0.182699	0.0204386	0.172323	0.0133392	0.0540919	0.071307	0.428237	0.355771	0.215993
22470	-64.11613	-72.23904	8.122913	0.125872	0.0992828	0.139782	0.000252462	0.0651625	0.177558	0.125301	0.085523	0.789176
