Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]
9040	-40.88391	-41.81722	0.9333158	0.148182	0.171175
9050	-40.42382	-42.01594	1.592123	0.112459	0.157248
9060	-40.38031	-41.90539	1.52508	0.0746196	0.20014
9070	-40.68099	-44.08974	3.408754	0.0296778	0.103121
9080	-40.32117	-41.76518	1.444006	0.0894795	0.19139
9090	-40.60431	-43.42802	2.823709	0.0665328	0.110357
9100	-43.00074	-43.22222	0.2214866	0.275156	0.0978465
9110	-40.29244	-41.83565	1.543211	0.102587	0.170806
9120	-44.76003	-43.30299	-1.457041	0.13496	0.364543
9130	-40.17391	-41.92503	1.751114	0.0923427	0.165382
9140	-40.37563	-42.14299	1.767361	0.106008	0.150492
9150	-40.37936	-43.66379	3.284433	0.0284542	0.113714
9160	-41.93168	-42.82923	0.8975463	0.206114	0.115938
9170	-40.46042	-42.26163	1.801213	0.0524442	0.201505
9180	-40.59717	-43.85635	3.259186	0.0391928	0.104878
9190	-40.06314	-42.22426	2.161116	0.0508018	0.176024
9200	-40.44879	-41.70964	1.26085	0.0965668	0.198106
9210	-42.26357	-43.4298	1.166229	0.215795	0.0860091
9220	-42.60239	-41.48622	-1.11617	0.213363	0.260451
9230	-41.03546	-42.17647	1.141006	0.153132	0.150573
9240	-40.55147	-41.93034	1.378865	0.0758229	0.209956
9250	-41.14188	-44.71973	3.577851	0.00817883	0.111876
9260	-40.56014	-42.08999	1.52985	0.0647541	0.209646
9270	-40.96824	-42.77883	1.81059	0.125827	0.127415
9280	-40.7312	-42.03859	1.307389	0.0723377	0.218828
9290	-42.16102	-43.83544	1.674415	0.177743	0.0857615
9300	-41.45436	-41.74408	0.2897178	0.18806	0.1798
9310	-39.99876	-42.6978	2.699043	0.0520997	0.134185
9320	-41.84175	-43.26175	1.420004	0.176316	0.106362
9330	-40.55578	-41.82331	1.267529	0.124208	0.169961
9340	-40.42641	-42.57487	2.148457	0.0367949	0.190984
9350	-41.29755	-44.61581	3.318257	0.0492986	0.0903204
9360	-41.76855	-41.55063	-0.2179235	0.201466	0.204652
9370	-42.7859	-43.34342	0.5575172	0.259626	0.0880523
9380	-39.9954	-42.18285	2.187445	0.0546525	0.170189
9390	-40.27899	-41.76527	1.486278	0.0945574	0.183126
9400	-40.02636	-42.29628	2.269924	0.047332	0.171293
9410	-41.0481	-41.96927	0.921172	0.158514	0.161758
9420	-41.72816	-41.47902	-0.2491357	0.190357	0.218114
9430	-40.01061	-42.12095	2.110348	0.0585456	0.172106
9440	-40.3939	-41.78015	1.386252	0.0868773	0.198345
9450	-41.89886	-45.0922	3.193346	0.0656633	0.0833694
9460	-40.97304	-41.98609	1.013051	0.152834	0.160514
9470	-40.44999	-43.34559	2.895596	0.0586328	0.112839
9480	-40.23866	-42.043	1.804337	0.0974517	0.156262
9490	-41.20224	-42.00939	0.8071546	0.088437	0.240428
9500	-40.61297	-42.13006	1.51709	0.123793	0.151569
9510	-40.34121	-43.59921	3.258	0.0196297	0.12453
9520	-41.68153	-41.67547	-0.006063139	0.20187	0.188282
9530	-40.14429	-42.162	2.017715	0.0542379	0.183395
9540	-39.93385	-42.24064	2.306793	0.0553161	0.160531
9550	-40.18637	-42.87417	2.687796	0.0257372	0.161396
9560	-43.30647	-44.56976	1.263286	0.248907	0.0455816
9570	-40.61069	-42.4318	1.821111	0.113987	0.138462
9580	-40.09382	-42.09375	1.999924	0.0837562	0.155217
9590	-40.06127	-42.43416	2.372892	0.0405613	0.170304
9600	-40.41492	-42.6894	2.274477	0.0891437	0.129138
9610	-39.97505	-42.40459	2.429538	0.0630263	0.14357
9620	-40.47274	-42.31166	1.838926	0.108172	0.142935
9630	-41.66983	-43.44372	1.773891	0.148119	0.107889
9640	-40.19351	-41.84219	1.648677	0.0916178	0.173827
9650	-40.24373	-42.80428	2.560548	0.0273239	0.169399
9660	-42.4847	-41.46908	-1.015617	0.213769	0.252466
9670	-40.4962	-43.05896	2.562755	0.0778133	0.118743
9680	-40.67549	-41.99302	1.317529	0.0741148	0.216286
9690	-42.33173	-44.28977	1.958037	0.162524	0.0796066
9700	-40.63907	-42.54917	1.910106	0.111529	0.134213
9710	-41.30844	-41.89658	0.5881403	0.100917	0.244454
9720	-42.10013	-41.45536	-0.6447687	0.197102	0.241185
9730	-40.20717	-42.05629	1.849121	0.0945917	0.155747
9740	-39.94619	-42.20931	2.263123	0.0637709	0.155367
9750	-40.45535	-43.53515	3.079804	0.0143132	0.143276
9760	-40.67861	-41.64832	0.9697013	0.107195	0.20942
9770	-40.70056	-43.04762	2.347064	0.0937099	0.119102
9780	-40.1673	-41.86421	1.69691	0.0894224	0.172387
9790	-41.06542	-42.20372	1.138292	0.0708205	0.233089
9800	-41.55553	-41.52599	-0.02953812	0.152184	0.239737
9810	-40.11441	-42.51392	2.399519	0.0725178	0.136341
9820	-41.32897	-42.14815	0.8191819	0.175782	0.152177
9830	-40.34027	-42.72286	2.382587	0.0302579	0.179876
9840	-40.37162	-41.8991	1.527484	0.0750259	0.199552
9850	-40.3246	-42.93194	2.607335	0.0239481	0.169249
9860	-40.05396	-42.4263	2.372338	0.0705007	0.140406
9870	-40.16339	-43.03	2.866611	0.0509995	0.122657
9880	-41.27703	-41.94066	0.6636366	0.175462	0.164219
9890	-40.19766	-41.88239	1.684729	0.0760694	0.186658
9900	-40.78273	-43.14943	2.366703	0.0947185	0.116613
9910	-43.48679	-41.68223	-1.80456	0.283331	0.242363
9920	-42.17556	-43.45475	1.279184	0.205088	0.0882028
9930	-41.54964	-43.03656	1.486925	0.0403981	0.237237
9940	-41.11427	-42.73226	1.617996	0.13881	0.128947
9950	-40.72372	-42.03525	1.311529	0.0723738	0.218479
9960	-40.52898	-41.76844	1.239458	0.12168	0.174604
9970	-40.87014	-41.5784	0.7082616	0.139831	0.196487
9980	-40.02248	-42.74817	2.725692	0.0314965	0.15278
9990	-40.93272	-41.55259	0.6198676	0.129482	0.213497
10000	-42.52284	-41.47187	-1.05097	0.224418	0.244482
10010	-40.50324	-42.93701	2.433764	0.0247449	0.181533
10020	-40.33777	-41.74353	1.405757	0.102323	0.181429
10030	-40.9572	-42.07771	1.120504	0.149874	0.155376
10040	-40.21906	-42.01518	1.796125	0.0643557	0.189977
10050	-41.33953	-42.47495	1.135423	0.166866	0.13726
10060	-40.31154	-42.53226	2.220715	0.0878974	0.134436
10070	-39.92927	-42.61248	2.68321	0.0447206	0.142758
10080	-41.70853	-45.42212	3.713589	0.00510207	0.104723
10090	-40.38932	-43.35853	2.969209	0.0525841	0.11334
10100	-39.92603	-42.25235	2.326318	0.0574774	0.156898
10110	-40.13682	-41.88123	1.744416	0.0856752	0.172554
10120	-40.77751	-43.59225	2.814733	0.0708107	0.106756
10130	-40.39643	-43.50919	3.11276	0.0154776	0.139628
10140	-40.41869	-41.75666	1.337974	0.112066	0.176795
10150	-41.06705	-43.55411	2.487057	0.0945616	0.1077
10160	-40.97305	-41.54835	0.5752981	0.130835	0.215503
10170	-41.36307	-42.19237	0.8293023	0.177349	0.149847
10180	-40.20903	-42.35051	2.141476	0.0444357	0.18387
10190	-40.47977	-41.66613	1.186359	0.107672	0.192614
10200	-40.81026	-43.37879	2.568532	0.0160298	0.180091
10210	-40.84985	-41.91087	1.061017	0.145086	0.164647
10220	-44.71203	-41.85133	-2.860703	0.318372	0.286916
10230	-41.48777	-41.59137	0.1035953	0.186022	0.195866
10240	-40.05854	-41.97831	1.919772	0.0790454	0.165968
10250	-40.32745	-42.45611	2.128668	0.0921257	0.137145
10260	-43.46773	-43.91256	0.4448312	0.285033	0.071138
10270	-41.3677	-43.57596	2.208257	0.0174661	0.205806
10280	-40.97382	-41.56697	0.5931476	0.126401	0.218592
10290	-40.22891	-41.82566	1.596753	0.0826622	0.186696
10300	-40.30242	-43.46551	3.163094	0.0184644	0.132848
10310	-42.38064	-41.7205	-0.6601463	0.24373	0.195716
10320	-40.80606	-44.28231	3.476257	0.027522	0.10019
10330	-40.62604	-43.96884	3.342807	0.0336008	0.104168
10340	-42.00082	-41.83924	-0.1615817	0.22517	0.176702
10350	-40.44634	-42.35342	1.907078	0.104803	0.141167
10360	-43.05296	-42.08095	-0.9720155	0.155771	0.307179
10370	-41.52441	-45.22686	3.702448	0.0246981	0.0859668
10380	-40.28418	-42.52183	2.237643	0.0861924	0.134866
10390	-42.82655	-42.39549	-0.4310601	0.27406	0.148121
10400	-42.52001	-41.75503	-0.7649832	0.251754	0.195593
10410	-42.06172	-41.81744	-0.2442812	0.228558	0.179547
10420	-40.1197	-41.93109	1.811384	0.0862644	0.166918
10430	-40.17564	-42.64765	2.472005	0.0719983	0.131397
10440	-40.82212	-43.81348	2.991357	0.00979465	0.154461
10450	-41.91413	-41.95385	0.03972474	0.118788	0.267913
10460	-40.56891	-41.82794	1.259023	0.0847199	0.21009
10470	-42.81031	-41.56248	-1.247825	0.206136	0.277599
10480	-41.0159	-43.25963	2.24373	0.106263	0.114336
10490	-40.81868	-41.57982	0.7611319	0.135119	0.197214
10500	-40.38664	-43.69644	3.3098	0.0205952	0.119661
10510	-41.73905	-44.05814	2.319091	0.116906	0.0980138
10520	-40.66036	-41.63105	0.9706935	0.126457	0.190083
10530	-40.59879	-42.66691	2.068116	0.0355772	0.198257
10540	-40.19855	-42.85987	2.661325	0.0637206	0.125407
10550	-40.88117	-44.39266	3.511493	0.0265264	0.0985296
10560	-41.15657	-41.60663	0.4500586	0.125134	0.230643
10570	-41.43352	-41.66801	0.2344966	0.185219	0.186803
10580	-40.49338	-41.69646	1.203077	0.0984746	0.200552
10590	-40.20247	-41.83728	1.634812	0.0819904	0.184499
10600	-40.73606	-42.07075	1.334686	0.134105	0.155003
10610	-42.69643	-44.37039	1.673959	0.209114	0.0544251
10620	-41.59172	-42.07642	0.484696	0.196931	0.156235
10630	-41.80192	-43.46059	1.658668	0.0291929	0.235499
10640	-42.79458	-45.12566	2.331079	0.146749	0.0672668
10650	-40.79276	-43.3083	2.515541	0.0174608	0.182654
10660	-41.54291	-42.21127	0.6683571	0.190838	0.148487
10670	-40.0689	-42.05655	1.987647	0.0619031	0.177995
10680	-40.84317	-42.06668	1.223515	0.141894	0.155592
10690	-42.11585	-42.33252	0.2166719	0.0975991	0.275767
10700	-40.33915	-41.73492	1.395769	0.0954151	0.18909
10710	-40.12269	-42.49354	2.370848	0.0378487	0.17317
10720	-41.05159	-41.54485	0.4932679	0.151031	0.20149
10730	-42.85563	-41.557	-1.298637	0.252878	0.234687
10740	-40.32722	-42.05448	1.727258	0.0627343	0.196788
10750	-40.55433	-42.55637	2.002046	0.0395558	0.199258
10760	-40.26815	-43.27622	3.008065	0.0461863	0.11681
10770	-41.1132	-41.54334	0.4301377	0.134355	0.222923
10780	-42.89863	-42.91687	0.0182407	0.0885633	0.299757
10790	-40.35806	-42.7218	2.363744	0.0833563	0.128198
10800	-41.97722	-42.32997	0.3527511	0.222135	0.140976
10810	-41.32161	-43.35183	2.030226	0.124388	0.112302
10820	-42.33899	-41.77915	-0.5598409	0.243346	0.188541
10830	-40.82763	-41.56984	0.7422073	0.124817	0.208943
10840	-40.04696	-42.99557	2.948616	0.0381397	0.129337
10850	-40.93808	-44.07604	3.137967	0.0547412	0.0984651
10860	-40.32565	-41.88886	1.563217	0.0753829	0.196502
10870	-39.95809	-42.14197	2.183888	0.0648596	0.16025
10880	-41.41418	-42.83495	1.420773	0.158029	0.124592
10890	-41.09636	-43.60495	2.508587	0.0939693	0.106669
10900	-40.0841	-42.22965	2.145546	0.0798672	0.148131
10910	-40.19564	-41.8223	1.626658	0.0873386	0.179765
10920	-42.34834	-42.13469	-0.2136464	0.121262	0.284534
10930	-40.28164	-41.96822	1.68658	0.102003	0.160585
10940	-41.45585	-44.04271	2.586858	0.0960801	0.0986597
10950	-41.08384	-42.02158	0.9377376	0.083737	0.235287
10960	-41.65152	-43.22577	1.574252	0.159037	0.112017
10970	-40.05365	-41.96635	1.912704	0.0766147	0.168932
10980	-40.63391	-41.70817	1.074261	0.0983487	0.210386
10990	-39.93495	-42.57009	2.635146	0.0495943	0.141506
11000	-41.07326	-42.85475	1.781491	0.036987	0.218448
11010	-40.28214	-43.21101	2.928869	0.0516794	0.117285
11020	-43.07757	-42.42674	-0.6508363	0.128363	0.310381
11030	-40.1935	-42.56081	2.367305	0.0352948	0.175991
11040	-40.42967	-42.17016	1.740487	0.0571204	0.201405
11050	-40.35679	-42.02667	1.669878	0.107153	0.156694
11060	-44.06519	-42.97324	-1.091951	0.32774	0.144249
11070	-41.62402	-44.25157	2.627547	0.0964747	0.0951987
11080	-40.0133	-42.04015	2.02685	0.073604	0.16334
11090	-40.12355	-42.70065	2.577099	0.0649452	0.13053
11100	-41.2164	-41.50299	0.2865906	0.156287	0.211809
11110	-40.47028	-42.64615	2.175869	0.0344826	0.191231
11120	-40.83496	-42.54074	1.705787	0.12607	0.135071
11130	-40.33998	-43.07343	2.733454	0.0645921	0.1191
11140	-40.72287	-41.98535	1.262477	0.134886	0.159664
11150	-42.07566	-43.30267	1.227005	0.20122	0.0960031
11160	-41.34061	-43.83601	2.495403	0.0113694	0.190263
11170	-40.6485	-41.62588	0.9773828	0.111253	0.204783
11180	-40.78931	-43.69608	2.906773	0.010931	0.159699
11190	-41.34846	-42.73596	1.3875	0.0491758	0.235952
11200	-40.81495	-41.72697	0.9120238	0.14273	0.178231
11210	-41.66988	-43.30194	1.632068	0.156425	0.110271
11220	-40.56063	-42.41607	1.855436	0.0462663	0.203596
11230	-41.90675	-43.29153	1.384785	0.181918	0.103415
11240	-40.20558	-42.10102	1.895444	0.0583425	0.188505
11250	-40.5699	-41.63376	1.063859	0.112543	0.196976
11260	-40.27092	-43.23356	2.962643	0.0492061	0.117213
11270	-39.94554	-42.68736	2.741821	0.038561	0.1445
11280	-40.08323	-42.80933	2.726103	0.0285619	0.155684
11290	-40.09709	-43.04423	2.947137	0.0423764	0.125211
11300	-41.07911	-44.0082	2.929095	0.0699035	0.0990441
11310	-40.16674	-41.93825	1.771512	0.0707271	0.18546
11320	-41.66977	-44.33163	2.661861	0.0951603	0.093927
11330	-40.04344	-42.39955	2.356111	0.0704995	0.14163
11340	-42.98321	-42.43168	-0.5515345	0.281823	0.149437
11350	-39.98645	-42.54563	2.55918	0.0584144	0.138411
11360	-43.80177	-42.89767	-0.9041034	0.317275	0.140556
11370	-40.97703	-43.06928	2.092249	0.112907	0.119108
11380	-40.09714	-42.18908	2.091942	0.0526433	0.179395
11390	-42.47805	-42.39857	-0.07947512	0.254897	0.140787
11400	-40.41202	-43.37266	2.960639	0.0159131	0.150657
11410	-40.45193	-43.43907	2.987142	0.0532528	0.11132
11420	-44.20288	-41.69944	-2.503437	0.273718	0.304645
11430	-41.02724	-44.51031	3.483073	0.00800846	0.119189
11440	-40.17863	-42.90467	2.726038	0.0595808	0.12467
11450	-43.54633	-43.21278	-0.3335545	0.303335	0.111498
11460	-44.89712	-41.94785	-2.949271	0.266733	0.34523
11470	-40.35407	-42.25933	1.905262	0.0507838	0.195324
11480	-42.90002	-41.54267	-1.357348	0.252055	0.239935
11490	-40.05218	-42.08661	2.034421	0.0795157	0.156858
11500	-40.88134	-41.87154	0.9902039	0.147725	0.167344
11510	-40.65846	-43.85843	3.199979	0.0448928	0.10364
11520	-42.96188	-41.70769	-1.254187	0.191379	0.292836
11530	-42.64921	-41.51655	-1.132659	0.240475	0.234581
11540	-41.56554	-45.35524	3.789697	0.0156711	0.0884184
11550	-40.14469	-42.33735	2.192662	0.0447455	0.179702
11560	-40.12277	-42.31512	2.192353	0.0807168	0.143754
11570	-40.02947	-42.23734	2.207871	0.0743309	0.148971
11580	-43.00344	-41.51798	-1.485455	0.247676	0.253968
11590	-41.47251	-44.15255	2.680038	0.0909482	0.0967692
11600	-40.06455	-42.85676	2.792206	0.0507596	0.128504
11610	-41.4184	-41.73606	0.3176558	0.185485	0.18027
11620	-42.49163	-41.61915	-0.8724827	0.180011	0.275437
11630	-40.06974	-42.98316	2.913425	0.027064	0.143065
11640	-47.38275	-42.45807	-4.924674	0.383019	0.377818
11650	-40.57476	-41.80588	1.231119	0.0868752	0.210038
11660	-40.30511	-41.90491	1.599797	0.0737915	0.195337
11670	-41.44803	-42.77504	1.327012	0.0499372	0.239749
11680	-40.77775	-43.10264	2.324895	0.0966786	0.117804
11690	-40.29378	-43.43205	3.138263	0.0378848	0.115299
11700	-43.32052	-43.84747	0.5269425	0.0533611	0.296621
11710	-40.23966	-42.22968	1.990022	0.0509573	0.188762
11720	-40.23758	-42.24412	2.006538	0.0501448	0.18833
11730	-42.91369	-43.45553	0.5418405	0.264865	0.0839945
11740	-41.30621	-41.84926	0.5430533	0.17817	0.170598
11750	-40.4946	-41.74175	1.247149	0.118252	0.177454
11760	-42.23063	-42.63615	0.4055221	0.235996	0.123137
11770	-40.02871	-42.02827	1.999563	0.0662424	0.172758
11780	-40.18549	-43.21075	3.025262	0.0216808	0.140019
11790	-40.96703	-42.11426	1.14723	0.0737511	0.229484
11800	-41.14661	-41.54748	0.4008705	0.158989	0.200495
11810	-40.43151	-43.63438	3.202875	0.0150221	0.133292
11820	-40.31359	-42.11347	1.799885	0.0587024	0.195347
11830	-42.27489	-41.49437	-0.7805205	0.222493	0.226025
11840	-42.18931	-41.49224	-0.6970655	0.187478	0.25475
11850	-44.26247	-41.80733	-2.45514	0.249931	0.324792
11860	-40.58229	-42.1346	1.552308	0.0624079	0.210299
11870	-40.10171	-42.58436	2.482656	0.0683479	0.134245
11880	-40.23062	-41.79914	1.56852	0.0883323	0.183153
11890	-40.53965	-41.97712	1.43747	0.121737	0.159625
11900	-41.232	-44.53647	3.304472	0.00545942	0.135198
11910	-41.43212	-41.56589	0.1337668	0.14075	0.238864
11920	-40.93387	-42.62522	1.691345	0.129891	0.132338
11930	-42.5606	-44.99779	2.437191	0.125805	0.0802141
11940	-41.81941	-43.61766	1.79825	0.151596	0.102576
11950	-41.7141	-41.87979	0.165691	0.117376	0.259832
11960	-39.95942	-42.54827	2.588858	0.0548282	0.139761
11970	-41.79176	-41.49365	-0.2981083	0.196941	0.21522
11980	-41.47973	-43.63391	2.154175	0.0175465	0.209802
11990	-40.09126	-42.86728	2.776012	0.0272982	0.153186
12000	-40.46832	-41.98801	1.519691	0.116278	0.158888
12010	-40.06105	-42.02447	1.963422	0.0806162	0.161108
12020	-41.95382	-41.46539	-0.4884301	0.200457	0.226048
12030	-42.33116	-43.71167	1.380509	0.0320335	0.253621
12040	-39.96224	-42.20517	2.242924	0.0548262	0.165834
12050	-44.60717	-44.25638	-0.3507866	0.0743097	0.341822
12060	-40.76591	-41.84006	1.07415	0.0884893	0.220254
12070	-41.23348	-41.5795	0.3460252	0.131593	0.232024
12080	-40.84463	-43.30713	2.462501	0.0179592	0.186153
12090	-40.44947	-42.48666	2.037191	0.0409719	0.195193
12100	-40.11196	-41.93966	1.827702	0.0718364	0.180116
12110	-42.24811	-43.09307	0.8449602	0.226664	0.0993514
12120	-40.07481	-42.80875	2.733937	0.0287645	0.154891
12130	-43.77186	-43.97416	0.2022967	0.299951	0.0744984
12140	-41.00066	-43.6476	2.646946	0.0845558	0.105656
12150	-41.61474	-41.59529	-0.01945747	0.194542	0.196619
12160	-40.53775	-42.91094	2.373193	0.0258709	0.184971
12170	-40.89283	-41.62798	0.7351578	0.114433	0.219858
12180	-39.9204	-42.48065	2.560249	0.0444962	0.152249
12190	-41.0397	-43.80967	2.769971	0.00996618	0.170974
12200	-42.63012	-41.50748	-1.122639	0.238229	0.236072
12210	-40.39744	-41.92513	1.527686	0.111678	0.162885
12220	-41.73116	-43.66406	1.932901	0.0208368	0.223188
12230	-45.33138	-41.93355	-3.397828	0.320241	0.325527
12240	-40.41132	-42.04068	1.629353	0.06502	0.201881
12250	-39.95742	-42.18673	2.229311	0.0566847	0.165001
12260	-42.49955	-43.92481	1.425259	0.215521	0.0667616
12270	-41.36177	-41.53497	0.1732035	0.173505	0.203137
12280	-40.41821	-41.85185	1.433642	0.0798214	0.201829
12290	-40.12618	-42.25097	2.124781	0.0491248	0.180439
12300	-40.80717	-41.85651	1.049343	0.0882307	0.222382
12310	-42.20273	-42.12173	-0.08099497	0.116472	0.279327
12320	-41.22819	-41.6229	0.3947108	0.169683	0.190265
12330	-41.31802	-42.29789	0.979872	0.171013	0.144835
12340	-40.63146	-42.47858	1.847113	0.0445938	0.205896
12350	-46.11693	-42.44136	-3.675569	0.382875	0.283824
12360	-41.77334	-41.52969	-0.2436499	0.200022	0.208035
12370	-40.62463	-41.63466	1.01003	0.109467	0.204108
12380	-40.17135	-42.70242	2.531069	0.0691012	0.129843
12390	-41.02004	-43.16499	2.144946	0.111347	0.116697
12400	-40.56695	-42.87482	2.307867	0.0273671	0.188399
12410	-40.33536	-41.73501	1.399643	0.0959626	0.18825
12420	-40.47988	-41.70907	1.229193	0.0965083	0.20055
12430	-40.23121	-42.29808	2.066871	0.0902731	0.143655
12440	-40.3711	-43.56781	3.196706	0.0364796	0.1123
12450	-44.09009	-42.13277	-1.95732	0.322423	0.214783
12460	-41.04163	-43.08137	2.03974	0.0275103	0.208462
12470	-46.66028	-46.72272	0.0624397	0.355178	0.0298116
12480	-41.31513	-43.05874	1.743611	0.139066	0.119224
12490	-43.16235	-41.52834	-1.634013	0.248735	0.264105
12500	-40.35181	-43.41222	3.060404	0.0165696	0.142482
12510	-40.16485	-43.01211	2.84726	0.0234794	0.151636
12520	-40.4554	-41.71935	1.263945	0.113744	0.180696
12530	-39.93292	-42.54635	2.61343	0.0505672	0.14217
12540	-44.39418	-43.36232	-1.031854	0.338485	0.128974
12550	-40.06158	-41.96785	1.906265	0.0789225	0.167109
12560	-40.37796	-43.65618	3.278218	0.0291256	0.113511
12570	-41.37799	-41.497	0.1190058	0.152783	0.227944
12580	-40.1784	-41.98563	1.807225	0.0928952	0.160601
12590	-40.03268	-42.45782	2.425133	0.0399219	0.167006
12600	-41.77689	-43.78666	2.009775	0.0180223	0.220209
12610	-40.01257	-42.02557	2.012999	0.0718043	0.166184
12620	-41.02219	-44.4089	3.386712	0.0398523	0.0946076
12630	-41.74318	-42.19216	0.4489839	0.20662	0.149238
12640	-42.09965	-42.03787	-0.06177768	0.119126	0.275225
12650	-44.00754	-43.58497	-0.4225693	0.319431	0.10211
12660	-40.82228	-42.21327	1.390994	0.136569	0.148296
12670	-40.37107	-41.71439	1.34332	0.100209	0.188248
12680	-42.74253	-46.52671	3.784185	0.0348695	0.0696354
12690	-41.73459	-42.77084	1.036251	0.189597	0.122003
12700	-42.35581	-43.27307	0.9172617	0.230228	0.0903383
12710	-40.0245	-42.93198	2.907486	0.0305771	0.139999
12720	-40.53609	-41.79423	1.258139	0.122552	0.172325
12730	-40.23427	-41.80106	1.566793	0.093535	0.178081
12740	-40.44696	-42.60757	2.160605	0.0357223	0.191142
12750	-40.02329	-42.92919	2.905902	0.0396643	0.131031
12760	-40.65226	-43.15769	2.505428	0.0846374	0.116239
12770	-39.99117	-42.06172	2.070547	0.0678742	0.165777
12780	-40.07812	-42.24762	2.169497	0.0788072	0.147387
12790	-40.85355	-42.40294	1.549395	0.0534254	0.219501
12800	-40.27776	-42.83456	2.556802	0.0716968	0.125308
12810	-42.72068	-42.70266	-0.01802351	0.266631	0.124422
12820	-43.54803	-47.23233	3.6843	0.0491901	0.0628426
12830	-41.7985	-42.76898	0.970474	0.195692	0.120864
12840	-42.67243	-41.96342	-0.7090127	0.14974	0.293389
12850	-40.49582	-42.27923	1.783415	0.0521442	0.203146
12860	-40.27451	-42.40485	2.130339	0.0899629	0.139182
12870	-39.96934	-42.10933	2.139991	0.0643091	0.164108
12880	-42.75014	-43.73914	0.9889921	0.24494	0.0702206
12890	-41.33267	-42.11936	0.7866894	0.0848145	0.245593
12900	-40.52266	-43.7218	3.199138	0.013037	0.135559
12910	-42.20453	-43.32165	1.117117	0.214396	0.0911085
12920	-42.54708	-42.19915	-0.3479262	0.25925	0.156666
12930	-40.57441	-43.22511	2.650697	0.0752416	0.114687
12940	-41.70866	-42.97863	1.269968	0.177738	0.116247
12950	-40.52513	-43.13854	2.613415	0.075967	0.116771
12960	-39.97992	-42.64327	2.663342	0.0354625	0.153513
12970	-40.90467	-42.17047	1.265803	0.0683236	0.225976
12980	-41.42603	-41.52198	0.09595426	0.14817	0.234293
12990	-41.24177	-44.5066	3.264835	0.0519015	0.0917435
13000	-43.4334	-44.00997	0.5765667	0.28006	0.0661831
13010	-42.94538	-41.8308	-1.114582	0.175724	0.29797
13020	-41.94364	-41.4624	-0.4812371	0.198847	0.227115
13030	-40.52592	-43.9285	3.402574	0.0204548	0.11281
13040	-42.59099	-41.57362	-1.017374	0.245188	0.22118
13050	-41.47376	-42.47267	0.9989111	0.0668931	0.24752
13060	-40.2412	-42.71866	2.477455	0.0299063	0.173079
13070	-41.95114	-42.98322	1.032073	0.202191	0.109723
13080	-40.40909	-43.53038	3.12129	0.0433891	0.111074
13090	-44.39148	-43.05554	-1.335936	0.136869	0.353507
13100	-40.15155	-43.00423	2.852677	0.0513364	0.12337
13110	-40.42658	-43.09993	2.673356	0.0201465	0.168075
13120	-41.13804	-42.33521	1.197169	0.0648944	0.234577
13130	-39.96233	-42.18431	2.22198	0.0669054	0.155333
13140	-40.06042	-42.38333	2.322906	0.0727221	0.14191
13150	-40.04122	-42.22697	2.185741	0.0508843	0.174085
13160	-40.28231	-42.99119	2.708878	0.022614	0.16293
13170	-40.57212	-42.17516	1.603042	0.0596928	0.209191
13180	-40.36558	-42.1168	1.751218	0.105905	0.151812
13190	-40.50963	-41.69575	1.18612	0.0985674	0.201737
13200	-41.00708	-41.65424	0.6471646	0.114255	0.226667
13210	-41.18939	-41.66329	0.4739008	0.168262	0.185718
13220	-41.7897	-43.08897	1.299274	0.180309	0.111468
13230	-40.00026	-42.62014	2.619877	0.0564217	0.13583
13240	-40.40744	-42.0405	1.633062	0.0649631	0.201658
13250	-42.05372	-41.45676	-0.5969649	0.193301	0.241383
13260	-40.52162	-41.92571	1.404082	0.0755384	0.20834
13270	-41.75562	-45.31645	3.560822	0.0394134	0.081925
13280	-41.94755	-41.63868	-0.3088695	0.217022	0.19595
13290	-42.22172	-43.19928	0.9775589	0.220796	0.0952262
13300	-41.73163	-41.66942	-0.06220914	0.139189	0.255194
13310	-43.33185	-45.7692	2.437351	0.167152	0.0388553
13320	-40.72353	-42.01214	1.288616	0.0739846	0.218595
13330	-42.27012	-42.38579	0.1156727	0.0996432	0.281334
13340	-43.52881	-43.89728	0.3684638	0.288897	0.073029
13350	-40.1196	-41.8989	1.779295	0.0773371	0.178264
13360	-42.78044	-41.68924	-1.091202	0.26063	0.211302
13370	-40.92868	-44.41121	3.482527	0.0304937	0.0967452
13380	-40.23849	-42.48089	2.242394	0.0387411	0.181959
13390	-40.51711	-41.90043	1.383312	0.121021	0.164422
13400	-40.02014	-42.94154	2.921399	0.0374551	0.132073
13410	-39.94668	-42.17174	2.225066	0.0606253	0.161381
13420	-43.18081	-45.56719	2.386381	0.16684	0.0430086
13430	-40.25756	-42.6778	2.420237	0.0313134	0.175984
13440	-42.00873	-41.98692	-0.02181444	0.22669	0.164649
13450	-40.60381	-41.96851	1.364702	0.126565	0.16028
13460	-41.61226	-43.62801	2.015751	0.132238	0.105543
13470	-43.10088	-42.05345	-1.047431	0.284676	0.183957
13480	-42.44593	-43.24884	0.8029116	0.238282	0.0909028
13490	-41.32283	-41.49039	0.1675632	0.154751	0.222316
13500	-41.15189	-44.77241	3.620518	0.00922941	0.10761
13510	-41.88049	-42.93532	1.054833	0.197008	0.113191
13520	-40.12263	-43.09853	2.975904	0.0417746	0.123645
13530	-40.16524	-43.28877	3.123524	0.0259195	0.128375
