Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er_full[1]	er_full[2]	er_full[3]	er_full[4]	er_full[5]	er_full[6]	er_full[7]	er_full[8]	er_full[9]	er_full[10]	er_full[11]	er_full[12]	er_full[13]	er_full[14]	er_full[15]	er_full[16]	er_full[17]	er_full[18]	er_full[19]	er_full[20]	er_full[21]	er_full[22]	er_full[23]	er_full[24]	er_full[25]	er_full[26]	er_full[27]	er_full[28]	pi[1]	pi[2]	pi[3]	pi[4]	pi[5]	pi[6]	pi[7]	pi[8]	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
590	-49.983	-73.61257	23.62957	0.0774221	0.198684	0.289558	0.0686068	0.21795	0.0438027	0.103976	0.0774221	0	0	0	0	0	0	0.198684	0	0	0	0	0	0.289558	0	0	0	0	0.0686068	0	0	0	0.21795	0	0	0.0438027	0	0.103976	0.222972	0.0504065	0.0643896	0.0851628	0.0202987	0.180681	0.0390349	0.337054	0.0771247	0.103233	0.0127789	0.291973	0.25075	0.0412691	0.207437	0.0154339
600	-49.99197	-73.62155	23.62957	0.273266	0.195823	0.196957	0.0560608	0.160391	0.0695869	0.0479156	0.273266	0	0	0	0	0	0	0.195823	0	0	0	0	0	0.196957	0	0	0	0	0.0560608	0	0	0	0.160391	0	0	0.0695869	0	0.0479156	0.204425	0.0505502	0.0645733	0.0846193	0.0203566	0.181197	0.0562632	0.338015	0.250332	0.151829	0.062302	0.250686	0.104883	0.0230753	0.0510842	0.105808
610	-52.61755	-76.24713	23.62957	0.2746	0.259474	0.179961	0.0798948	0.0211244	0.151322	0.0336247	0.2746	0	0	0	0	0	0	0.259474	0	0	0	0	0	0.179961	0	0	0	0	0.0798948	0	0	0	0.0211244	0	0	0.151322	0	0.0336247	0.280259	0.032338	0.110254	0.129375	0.060775	0.239713	0.0905796	0.0567059	0.129859	0.142499	0.18184	0.235281	0.05763	0.0549763	0.0550481	0.142866
620	-51.09361	-74.72318	23.62957	0.123018	0.182246	0.257239	0.205254	0.0258252	0.171996	0.0344216	0.123018	0	0	0	0	0	0	0.182246	0	0	0	0	0	0.257239	0	0	0	0	0.205254	0	0	0	0.0258252	0	0	0.171996	0	0.0344216	0.185449	0.0457055	0.0648444	0.114621	0.0255424	0.233327	0.0753337	0.255177	0.0306378	0.265028	0.219782	0.147163	0.177893	0.0559752	0.0141618	0.089359
630	-50.62483	-74.25441	23.62957	0.174975	0.201425	0.0763118	0.0333704	0.208573	0.261024	0.0443202	0.174975	0	0	0	0	0	0	0.201425	0	0	0	0	0	0.0763118	0	0	0	0	0.0333704	0	0	0	0.208573	0	0	0.261024	0	0.0443202	0.148561	0.0366935	0.0520587	0.0791795	0.0284062	0.106254	0.0414189	0.507429	0.0189	0.280824	0.0199832	0.0193235	0.147415	0.312129	0.127557	0.0738679
640	-53.09644	-76.72602	23.62957	0.227253	0.351002	0.15754	0.0247668	0.0228354	0.181148	0.0354541	0.227253	0	0	0	0	0	0	0.351002	0	0	0	0	0	0.15754	0	0	0	0	0.0247668	0	0	0	0.0228354	0	0	0.181148	0	0.0354541	0.269788	0.0353087	0.0662976	0.172646	0.114886	0.176532	0.0765641	0.0879775	0.061712	0.290689	0.0667978	0.0677728	0.0620653	0.0831641	0.107759	0.26004
650	-52.4438	-76.07338	23.62957	0.25406	0.305505	0.142657	0.0280501	0.0251389	0.0313874	0.213201	0.25406	0	0	0	0	0	0	0.305505	0	0	0	0	0	0.142657	0	0	0	0	0.0280501	0	0	0	0.0251389	0	0	0.0313874	0	0.213201	0.272084	0.0211908	0.158828	0.134846	0.179624	0.114631	0.0552783	0.0635186	0.0259945	0.155297	0.134439	0.114034	0.104909	0.0478133	0.278712	0.138801
660	-51.74602	-75.37559	23.62957	0.258443	0.19072	0.0622978	0.0131389	0.0510287	0.265911	0.158461	0.258443	0	0	0	0	0	0	0.19072	0	0	0	0	0	0.0622978	0	0	0	0	0.0131389	0	0	0	0.0510287	0	0	0.265911	0	0.158461	0.130755	0.0192841	0.144537	0.362455	0.163461	0.049679	0.0434981	0.0863312	0.0304934	0.182175	0.0638798	0.133771	0.250713	0.0560885	0.120056	0.162824
670	-52.38262	-76.01219	23.62957	0.250046	0.304256	0.031776	0.0139017	0.0930574	0.230332	0.0766305	0.250046	0	0	0	0	0	0	0.304256	0	0	0	0	0	0.031776	0	0	0	0	0.0139017	0	0	0	0.0930574	0	0	0.230332	0	0.0766305	0.113034	0.0136875	0.124948	0.315532	0.112952	0.0569397	0.126715	0.136191	0.0449529	0.201299	0.378718	0.0290929	0.0227239	0.0323671	0.140532	0.150314
680	-48.29893	-71.9285	23.62957	0.479488	0.192829	0.0635761	0.0745296	0.111249	0.0584196	0.0199094	0.479488	0	0	0	0	0	0	0.192829	0	0	0	0	0	0.0635761	0	0	0	0	0.0745296	0	0	0	0.111249	0	0	0.0584196	0	0.0199094	0.0820821	0.0102879	0.122075	0.229131	0.0820228	0.041348	0.0615609	0.371493	0.212601	0.164499	0.109078	0.151969	0.0164186	0.0985678	0.0738469	0.17302
690	-48.97552	-72.6051	23.62957	0.606833	0.123748	0.0668647	0.0374746	0.100051	0.0536782	0.0113508	0.606833	0	0	0	0	0	0	0.123748	0	0	0	0	0	0.0668647	0	0	0	0	0.0374746	0	0	0	0.100051	0	0	0.0536782	0	0.0113508	0.0788397	0.0114533	0.0836592	0.218101	0.0952495	0.0608675	0.0334569	0.418372	0.0777072	0.0467875	0.20152	0.209629	0.0202462	0.0859535	0.144802	0.213355
700	-50.82969	-74.45926	23.62957	0.416213	0.217971	0.19253	0.054589	0.0846967	0.0182857	0.0157148	0.416213	0	0	0	0	0	0	0.217971	0	0	0	0	0	0.19253	0	0	0	0	0.054589	0	0	0	0.0846967	0	0	0.0182857	0	0.0157148	0.117224	0.00995005	0.0449978	0.129621	0.0512319	0.144504	0.0974696	0.405002	0.210746	0.175325	0.0389208	0.255364	0.00288911	0.0512194	0.0564577	0.209078
710	-47.09177	-70.72134	23.62957	0.133794	0.503801	0.123158	0.161909	0.0421774	0.0168415	0.0183188	0.133794	0	0	0	0	0	0	0.503801	0	0	0	0	0	0.123158	0	0	0	0	0.161909	0	0	0	0.0421774	0	0	0.0168415	0	0.0183188	0.0693725	0.0154896	0.053487	0.0675772	0.00729877	0.136611	0.0921457	0.558019	0.224449	0.0220394	0.0928669	0.196227	0.00368418	0.0748364	0.071153	0.314744
720	-51.04529	-74.67486	23.62957	0.158047	0.283701	0.273248	0.181018	0.049848	0.0251707	0.0289662	0.158047	0	0	0	0	0	0	0.283701	0	0	0	0	0	0.273248	0	0	0	0	0.181018	0	0	0	0.049848	0	0	0.0251707	0	0.0289662	0.12903	0.0457261	0.0994837	0.0577149	0.0155384	0.183632	0.171387	0.297488	0.193568	0.293953	0.037392	0.0630307	0.0014834	0.340971	0.0563206	0.0132812
730	-49.08244	-72.71201	23.62957	0.222286	0.336751	0.301803	0.056855	0.0695268	0.00318714	0.00959145	0.222286	0	0	0	0	0	0	0.336751	0	0	0	0	0	0.301803	0	0	0	0	0.056855	0	0	0	0.0695268	0	0	0.00318714	0	0.00959145	0.193908	0.0164681	0.0515539	0.0484725	0.0245509	0.249042	0.299649	0.116356	0.230906	0.0291028	0.119994	0.0563197	0.128202	0.304668	0.11894	0.0118672
740	-51.1682	-74.79777	23.62957	0.221946	0.412664	0.112114	0.0846219	0.148078	0.0153073	0.00526855	0.221946	0	0	0	0	0	0	0.412664	0	0	0	0	0	0.112114	0	0	0	0	0.0846219	0	0	0	0.148078	0	0	0.0153073	0	0.00526855	0.175714	0.0436409	0.0741614	0.128453	0.0481235	0.14292	0.318616	0.0683707	0.108192	0.0352298	0.120324	0.0648541	0.344949	0.149076	0.0269559	0.150418
750	-51.54659	-75.17617	23.62957	0.0347204	0.275061	0.413489	0.0437259	0.159616	0.0266139	0.0467729	0.0347204	0	0	0	0	0	0	0.275061	0	0	0	0	0	0.413489	0	0	0	0	0.0437259	0	0	0	0.159616	0	0	0.0266139	0	0.0467729	0.495573	0.0343959	0.0584508	0.0798554	0.0273209	0.112644	0.146116	0.0456439	0.12557	0.0357842	0.151934	0.0584437	0.0870569	0.153353	0.326103	0.0617547
760	-51.4434	-75.07297	23.62957	0.0154246	0.198147	0.424178	0.037241	0.105182	0.138671	0.0811573	0.0154246	0	0	0	0	0	0	0.198147	0	0	0	0	0	0.424178	0	0	0	0	0.037241	0	0	0	0.105182	0	0	0.138671	0	0.0811573	0.676576	0.0469586	0.0797993	0.062836	0.021513	0.0360092	0.046942	0.0293659	0.219955	0.236528	0.06828	0.240074	0.0169526	0.120183	0.0769513	0.0210763
770	-48.49878	-72.12835	23.62957	0.0183661	0.277034	0.101763	0.091171	0.176317	0.0771865	0.258162	0.0183661	0	0	0	0	0	0	0.277034	0	0	0	0	0	0.101763	0	0	0	0	0.091171	0	0	0	0.176317	0	0	0.0771865	0	0.258162	0.697396	0.0222403	0.0916659	0.0647696	0.022175	0.0278287	0.0210222	0.0529026	0.0186733	0.177358	0.101595	0.523463	0.00291935	0.100153	0.0490826	0.0267565
780	-51.79731	-75.42689	23.62957	0.006496	0.470539	0.0280608	0.0386635	0.0632784	0.143405	0.249558	0.006496	0	0	0	0	0	0	0.470539	0	0	0	0	0	0.0280608	0	0	0	0	0.0386635	0	0	0	0.0632784	0	0	0.143405	0	0.249558	0.733503	0.0422425	0.0490508	0.131252	0.0118659	0.0216622	0.00644289	0.0039807	0.0013009	0.00564629	0.347904	0.0627116	0.00889896	0.453287	0.100087	0.0201638
790	-52.75268	-76.38226	23.62957	0.0203189	0.267302	0.216532	0.0757707	0.191837	0.0769176	0.151323	0.0203189	0	0	0	0	0	0	0.267302	0	0	0	0	0	0.216532	0	0	0	0	0.0757707	0	0	0	0.191837	0	0	0.0769176	0	0.151323	0.636413	0.0360428	0.0596016	0.120233	0.00826798	0.128712	0.00474267	0.00598695	0.00342709	0.0175849	0.150147	0.19531	0.229241	0.0409665	0.311712	0.0516128
800	-51.86432	-75.49389	23.62957	0.0166719	0.204562	0.246007	0.167316	0.0700363	0.0956907	0.199716	0.0166719	0	0	0	0	0	0	0.204562	0	0	0	0	0	0.246007	0	0	0	0	0.167316	0	0	0	0.0700363	0	0	0.0956907	0	0.199716	0.638613	0.0631741	0.0598076	0.0698788	0.00686317	0.129157	0.0256417	0.00686515	0.016573	0.0276472	0.0951526	0.278609	0.238626	0.121913	0.0627166	0.158763
810	-50.61543	-74.24501	23.62957	0.00633355	0.22947	0.0946548	0.130947	0.0630218	0.0355599	0.440012	0.00633355	0	0	0	0	0	0	0.22947	0	0	0	0	0	0.0946548	0	0	0	0	0.130947	0	0	0	0.0630218	0	0	0.0355599	0	0.440012	0.671446	0.066422	0.0638402	0.0743905	0.0195946	0.0843638	0.00844227	0.0115011	0.0230996	0.0305195	0.219603	0.224095	0.227799	0.00893436	0.144744	0.121204
820	-51.07751	-74.70708	23.62957	0.0285738	0.231864	0.0492727	0.296724	0.130152	0.191696	0.0717174	0.0285738	0	0	0	0	0	0	0.231864	0	0	0	0	0	0.0492727	0	0	0	0	0.296724	0	0	0	0.130152	0	0	0.191696	0	0.0717174	0.682503	0.0623605	0.0603337	0.0851827	0.0175399	0.0455263	0.0253214	0.0212323	0.0207094	0.0429255	0.220788	0.203999	0.303245	0.0352706	0.138437	0.0346258
830	-51.20292	-74.83249	23.62957	0.011428	0.174994	0.149033	0.10384	0.126715	0.336408	0.0975827	0.011428	0	0	0	0	0	0	0.174994	0	0	0	0	0	0.149033	0	0	0	0	0.10384	0	0	0	0.126715	0	0	0.336408	0	0.0975827	0.304052	0.036416	0.0395044	0.0617498	0.0454213	0.0265856	0.00227448	0.483996	0.0452423	0.297134	0.0259677	0.0950514	0.212037	0.0537925	0.0134625	0.257313
840	-48.66509	-72.29466	23.62957	0.169256	0.342515	0.127125	0.0888363	0.110562	0.0607942	0.100911	0.169256	0	0	0	0	0	0	0.342515	0	0	0	0	0	0.127125	0	0	0	0	0.0888363	0	0	0	0.110562	0	0	0.0607942	0	0.100911	0.277242	0.035675	0.0630401	0.0709294	0.0459732	0.0341121	0.0162664	0.456761	0.523508	0.067868	0.0172746	0.0405572	0.248045	0.0319952	0.00895572	0.0617969
850	-48.11921	-71.74878	23.62957	0.0862636	0.146637	0.0483557	0.0719232	0.0521804	0.354433	0.240207	0.0862636	0	0	0	0	0	0	0.146637	0	0	0	0	0	0.0483557	0	0	0	0	0.0719232	0	0	0	0.0521804	0	0	0.354433	0	0.240207	0.164341	0.0423977	0.096944	0.12723	0.0397538	0.168798	0.00300621	0.357529	0.126452	0.358472	0.0186948	0.124802	0.0416466	0.164851	0.0454952	0.119586
860	-50.65909	-74.28867	23.62957	0.0724608	0.150326	0.0242577	0.060415	0.0684046	0.324142	0.299994	0.0724608	0	0	0	0	0	0	0.150326	0	0	0	0	0	0.0242577	0	0	0	0	0.060415	0	0	0	0.0684046	0	0	0.324142	0	0.299994	0.184219	0.0504319	0.10867	0.14262	0.0599049	0.161261	0.00209843	0.290794	0.0211431	0.245198	0.0124299	0.145514	0.226742	0.0403873	0.289942	0.0186435
870	-58.2059	-81.83548	23.62957	0.0838034	0.309182	0.23293	0.0670223	0.091449	0.0510746	0.164538	0.0838034	0	0	0	0	0	0	0.309182	0	0	0	0	0	0.23293	0	0	0	0	0.0670223	0	0	0	0.091449	0	0	0.0510746	0	0.164538	0.155633	0.11735	0.134555	0.199462	0.136759	0.0659437	0.00293477	0.187362	0.098883	0.0794579	0.00734737	0.266264	0.110258	0.0238731	0.375054	0.0388629
880	-54.12279	-77.75237	23.62957	0.0492354	0.370074	0.182258	0.0369685	0.0139435	0.274509	0.0730111	0.0492354	0	0	0	0	0	0	0.370074	0	0	0	0	0	0.182258	0	0	0	0	0.0369685	0	0	0	0.0139435	0	0	0.274509	0	0.0730111	0.230158	0.0368592	0.0813343	0.203602	0.0673433	0.147646	0.000808488	0.232248	0.0618093	0.118409	0.272432	0.106027	0.0653689	0.0127817	0.269288	0.0938837
890	-49.07889	-72.70847	23.62957	0.356957	0.250519	0.0499422	0.0525373	0.0436239	0.100758	0.145663	0.356957	0	0	0	0	0	0	0.250519	0	0	0	0	0	0.0499422	0	0	0	0	0.0525373	0	0	0	0.0436239	0	0	0.100758	0	0.145663	0.148255	0.0281797	0.0694326	0.131149	0.0433786	0.144779	0.00130569	0.433522	0.0226523	0.619186	0.0998429	0.0355489	0.0232468	0.00273275	0.186524	0.0102666
900	-49.7341	-73.36368	23.62957	0.157563	0.111631	0.128153	0.131839	0.0570609	0.257999	0.155755	0.157563	0	0	0	0	0	0	0.111631	0	0	0	0	0	0.128153	0	0	0	0	0.131839	0	0	0	0.0570609	0	0	0.257999	0	0.155755	0.244041	0.0513921	0.114293	0.0907519	0.0334449	0.0667984	0.00214929	0.39713	0.0627438	0.186694	0.0136157	0.0945176	0.0547516	0.0170017	0.52428	0.046396
910	-49.64896	-73.27854	23.62957	0.0489116	0.0956752	0.183379	0.196678	0.219153	0.173874	0.0823293	0.0489116	0	0	0	0	0	0	0.0956752	0	0	0	0	0	0.183379	0	0	0	0	0.196678	0	0	0	0.219153	0	0	0.173874	0	0.0823293	0.20776	0.0399736	0.0888987	0.0470922	0.0260139	0.0638807	0.00333168	0.523049	0.102818	0.0953827	0.00851722	0.0911465	0.154744	0.0560127	0.188196	0.303183
920	-49.86414	-73.49371	23.62957	0.0713255	0.161388	0.0954863	0.276613	0.265856	0.0548797	0.0744512	0.0713255	0	0	0	0	0	0	0.161388	0	0	0	0	0	0.0954863	0	0	0	0	0.276613	0	0	0	0.265856	0	0	0.0548797	0	0.0744512	0.237256	0.0671223	0.149276	0.0993981	0.0154339	0.0398562	0.00559444	0.386064	0.195053	0.060879	0.240882	0.156413	0.0554957	0.123578	0.0630766	0.104622
930	-49.92357	-73.55315	23.62957	0.0291816	0.187799	0.0467773	0.115677	0.30842	0.273398	0.0387467	0.0291816	0	0	0	0	0	0	0.187799	0	0	0	0	0	0.0467773	0	0	0	0	0.115677	0	0	0	0.30842	0	0	0.273398	0	0.0387467	0.453026	0.0382996	0.0903984	0.243729	0.0151729	0.0161128	0.0120146	0.131247	0.15913	0.260768	0.149511	0.175122	0.029243	0.0767023	0.086937	0.062587
940	-50.73349	-74.36307	23.62957	0.077854	0.426607	0.0138261	0.104142	0.220625	0.0932945	0.0636509	0.077854	0	0	0	0	0	0	0.426607	0	0	0	0	0	0.0138261	0	0	0	0	0.104142	0	0	0	0.220625	0	0	0.0932945	0	0.0636509	0.438291	0.0221309	0.110512	0.322987	0.0225585	0.0296726	0.0212857	0.0325631	0.120772	0.0298974	0.0697693	0.238257	0.294097	0.0271816	0.0839032	0.136122
950	-53.2958	-76.92538	23.62957	0.099646	0.184873	0.0735024	0.0978003	0.0414665	0.391515	0.111196	0.099646	0	0	0	0	0	0	0.184873	0	0	0	0	0	0.0735024	0	0	0	0	0.0978003	0	0	0	0.0414665	0	0	0.391515	0	0.111196	0.244408	0.0894752	0.182063	0.207115	0.0371642	0.0968611	0.0419785	0.100935	0.0201364	0.00459675	0.157934	0.336874	0.245751	0.0738517	0.140792	0.0200641
960	-49.07447	-72.70404	23.62957	0.0391578	0.381565	0.0331737	0.375413	0.0580985	0.0387991	0.0737927	0.0391578	0	0	0	0	0	0	0.381565	0	0	0	0	0	0.0331737	0	0	0	0	0.375413	0	0	0	0.0580985	0	0	0.0387991	0	0.0737927	0.537271	0.0231169	0.101072	0.11498	0.00406671	0.0740925	0.0430241	0.102377	0.028988	0.0561996	0.208957	0.180403	0.135632	0.104061	0.105916	0.179842
970	-49.60925	-73.23882	23.62957	0.0621064	0.447865	0.0613522	0.184547	0.157178	0.0398943	0.0470559	0.0621064	0	0	0	0	0	0	0.447865	0	0	0	0	0	0.0613522	0	0	0	0	0.184547	0	0	0	0.157178	0	0	0.0398943	0	0.0470559	0.361621	0.0499287	0.0956868	0.122032	0.00562075	0.0701447	0.105136	0.189829	0.0238646	0.270268	0.166881	0.0520787	0.0861733	0.11638	0.230837	0.0535179
980	-47.75676	-71.38634	23.62957	0.0557852	0.379069	0.038815	0.401121	0.0994402	0.0111813	0.0145887	0.0557852	0	0	0	0	0	0	0.379069	0	0	0	0	0	0.038815	0	0	0	0	0.401121	0	0	0	0.0994402	0	0	0.0111813	0	0.0145887	0.19805	0.0273446	0.0591412	0.0668339	0.0105862	0.0280944	0.149926	0.460024	0.0372591	0.187023	0.13061	0.0473295	0.167067	0.0429252	0.103219	0.284567
990	-48.00467	-71.63424	23.62957	0.0937328	0.222703	0.0606952	0.397815	0.180752	0.0177836	0.0265179	0.0937328	0	0	0	0	0	0	0.222703	0	0	0	0	0	0.0606952	0	0	0	0	0.397815	0	0	0	0.180752	0	0	0.0177836	0	0.0265179	0.229801	0.0418346	0.0904801	0.178609	0.0114289	0.131516	0.059015	0.257316	0.0148187	0.170184	0.067939	0.0462148	0.152026	0.442807	0.0754194	0.0305909
1000	-50.18361	-73.81318	23.62957	0.18925	0.32494	0.0964827	0.15907	0.154763	0.0254081	0.0500862	0.18925	0	0	0	0	0	0	0.32494	0	0	0	0	0	0.0964827	0	0	0	0	0.15907	0	0	0	0.154763	0	0	0.0254081	0	0.0500862	0.256414	0.0447533	0.0618478	0.147562	0.00537839	0.334011	0.0403398	0.109693	0.217306	0.116036	0.146211	0.0880417	0.271237	0.0761809	0.0665583	0.018429
1010	-54.81553	-78.44511	23.62957	0.0293293	0.524504	0.0198526	0.230245	0.0935521	0.0764773	0.0260402	0.0293293	0	0	0	0	0	0	0.524504	0	0	0	0	0	0.0198526	0	0	0	0	0.230245	0	0	0	0.0935521	0	0	0.0764773	0	0.0260402	0.2867	0.0182701	0.132829	0.175724	0.00533041	0.16249	0.0480384	0.170619	0.369404	0.0190127	0.173527	0.125277	0.0324196	0.0533271	0.0906745	0.136359
1020	-49.46691	-73.09648	23.62957	0.0464965	0.126787	0.106729	0.424203	0.136484	0.121241	0.0380597	0.0464965	0	0	0	0	0	0	0.126787	0	0	0	0	0	0.106729	0	0	0	0	0.424203	0	0	0	0.136484	0	0	0.121241	0	0.0380597	0.200718	0.0429885	0.126001	0.113057	0.00566025	0.172545	0.0351239	0.303906	0.0248324	0.0454105	0.0782036	0.21278	0.144088	0.331755	0.0827158	0.0802158
1030	-49.20068	-72.83025	23.62957	0.0424789	0.0689277	0.0495727	0.520922	0.210281	0.0910933	0.0167239	0.0424789	0	0	0	0	0	0	0.0689277	0	0	0	0	0	0.0495727	0	0	0	0	0.520922	0	0	0	0.210281	0	0	0.0910933	0	0.0167239	0.270466	0.0442893	0.0877614	0.127025	0.00821882	0.107419	0.0417179	0.313102	0.0160245	0.0671661	0.250049	0.204544	0.0146733	0.203687	0.195174	0.0486822
1040	-47.57906	-71.20863	23.62957	0.185532	0.267491	0.128209	0.0604258	0.286681	0.0439067	0.0277554	0.185532	0	0	0	0	0	0	0.267491	0	0	0	0	0	0.128209	0	0	0	0	0.0604258	0	0	0	0.286681	0	0	0.0439067	0	0.0277554	0.181718	0.0173092	0.0705956	0.0869941	0.0302366	0.11738	0.059363	0.436403	0.0332982	0.0592608	0.369244	0.323991	0.0186457	0.0214837	0.0769577	0.0971188
1050	-53.11413	-76.74371	23.62957	0.167867	0.225798	0.195573	0.01207	0.341868	0.0507428	0.0060806	0.167867	0	0	0	0	0	0	0.225798	0	0	0	0	0	0.195573	0	0	0	0	0.01207	0	0	0	0.341868	0	0	0.0507428	0	0.0060806	0.06697	0.0242767	0.0332798	0.0960674	0.0140547	0.0490842	0.209417	0.50685	0.0270799	0.14026	0.013135	0.0173541	0.0260197	0.371207	0.282336	0.122608
1060	-50.06286	-73.69244	23.62957	0.181115	0.166502	0.21508	0.211045	0.193892	0.0291866	0.00318017	0.181115	0	0	0	0	0	0	0.166502	0	0	0	0	0	0.21508	0	0	0	0	0.211045	0	0	0	0.193892	0	0	0.0291866	0	0.00318017	0.124528	0.0381909	0.0618826	0.130507	0.0432897	0.0608665	0.0761533	0.464582	0.14371	0.121346	0.0122228	0.0141973	0.0173555	0.32115	0.244263	0.125755
1070	-49.57679	-73.20636	23.62957	0.138008	0.39813	0.260234	0.0686576	0.0982204	0.0318249	0.00492492	0.138008	0	0	0	0	0	0	0.39813	0	0	0	0	0	0.260234	0	0	0	0	0.0686576	0	0	0	0.0982204	0	0	0.0318249	0	0.00492492	0.198048	0.0337098	0.0841584	0.134022	0.0718129	0.0650237	0.0872267	0.325999	0.191946	0.117482	0.0101501	0.0117898	0.012107	0.317931	0.168695	0.169898
1080	-49.61098	-73.24056	23.62957	0.122858	0.222823	0.164104	0.0910076	0.254251	0.12334	0.0216162	0.122858	0	0	0	0	0	0	0.222823	0	0	0	0	0	0.164104	0	0	0	0	0.0910076	0	0	0	0.254251	0	0	0.12334	0	0.0216162	0.141592	0.0416542	0.103992	0.141455	0.0696075	0.0803478	0.0735263	0.347825	0.112078	0.00804673	0.108577	0.0413229	0.00872162	0.610255	0.0675032	0.0434958
1090	-50.50954	-74.13911	23.62957	0.188649	0.207926	0.159003	0.241924	0.133802	0.0619288	0.00676598	0.188649	0	0	0	0	0	0	0.207926	0	0	0	0	0	0.159003	0	0	0	0	0.241924	0	0	0	0.133802	0	0	0.0619288	0	0.00676598	0.0978817	0.0299462	0.109557	0.109093	0.0471998	0.149208	0.043775	0.41334	0.0143303	0.00366034	0.104843	0.0193377	0.00876055	0.149104	0.697642	0.00232233
1100	-46.58902	-70.2186	23.62957	0.0668694	0.294608	0.0393808	0.0340527	0.125013	0.428678	0.0113982	0.0668694	0	0	0	0	0	0	0.294608	0	0	0	0	0	0.0393808	0	0	0	0	0.0340527	0	0	0	0.125013	0	0	0.428678	0	0.0113982	0.177154	0.0149384	0.0545719	0.103745	0.0235356	0.0403315	0.0146902	0.571033	0.0139392	0.0098548	0.119088	0.208158	0.0169556	0.133876	0.493634	0.00449475
1110	-47.38321	-71.01279	23.62957	0.0737012	0.244724	0.148316	0.102579	0.100456	0.316371	0.013853	0.0737012	0	0	0	0	0	0	0.244724	0	0	0	0	0	0.148316	0	0	0	0	0.102579	0	0	0	0.100456	0	0	0.316371	0	0.013853	0.0507711	0.0171798	0.0497661	0.124637	0.0282751	0.0256981	0.0176485	0.686024	0.0189615	0.00346578	0.510016	0.183502	0.0904893	0.0374352	0.083129	0.0730015
1120	-48.99879	-72.62837	23.62957	0.124925	0.258466	0.276648	0.13818	0.0859217	0.111991	0.00386795	0.124925	0	0	0	0	0	0	0.258466	0	0	0	0	0	0.276648	0	0	0	0	0.13818	0	0	0	0.0859217	0	0	0.111991	0	0.00386795	0.176879	0.0172513	0.0977813	0.101195	0.0290759	0.0438405	0.0499215	0.484056	0.464497	0.00645152	0.0831475	0.019647	0.124544	0.090467	0.150598	0.0606475
1130	-52.18905	-75.81863	23.62957	0.067386	0.31582	0.348956	0.0487615	0.104374	0.0992508	0.0154518	0.067386	0	0	0	0	0	0	0.31582	0	0	0	0	0	0.348956	0	0	0	0	0.0487615	0	0	0	0.104374	0	0	0.0992508	0	0.0154518	0.0914205	0.0170151	0.0324861	0.105466	0.0286778	0.198268	0.049238	0.477428	0.312279	0.0147523	0.190128	0.0613007	0.244966	0.0160259	0.00540276	0.155145
1140	-49.06738	-72.69695	23.62957	0.128924	0.23994	0.432143	0.00906802	0.111754	0.0715231	0.00664784	0.128924	0	0	0	0	0	0	0.23994	0	0	0	0	0	0.432143	0	0	0	0	0.00906802	0	0	0	0.111754	0	0	0.0715231	0	0.00664784	0.0625287	0.0128718	0.0162073	0.0184749	0.0765445	0.098916	0.0349371	0.67952	0.370807	0.169909	0.0130227	0.106324	0.149238	0.0079824	0.0676979	0.115019
1150	-48.10119	-71.73076	23.62957	0.413085	0.191275	0.109267	0.0202579	0.198767	0.0502204	0.0171275	0.413085	0	0	0	0	0	0	0.191275	0	0	0	0	0	0.109267	0	0	0	0	0.0202579	0	0	0	0.198767	0	0	0.0502204	0	0.0171275	0.0891678	0.0183555	0.0599796	0.0622538	0.0753415	0.0852579	0.032749	0.576895	0.396097	0.161388	0.009295	0.0758891	0.04944	0.00107219	0.0948033	0.212016
1160	-49.31397	-72.94355	23.62957	0.166425	0.265798	0.194174	0.0432886	0.239282	0.0526843	0.038348	0.166425	0	0	0	0	0	0	0.265798	0	0	0	0	0	0.194174	0	0	0	0	0.0432886	0	0	0	0.239282	0	0	0.0526843	0	0.038348	0.119119	0.0233225	0.114689	0.14766	0.0823342	0.093171	0.0273324	0.392372	0.357178	0.0754472	0.194886	0.144326	0.0735678	0.00891073	0.103534	0.0421506
1170	-48.74221	-72.37178	23.62957	0.162939	0.273749	0.0645081	0.0119965	0.325823	0.0937456	0.0672396	0.162939	0	0	0	0	0	0	0.273749	0	0	0	0	0	0.0645081	0	0	0	0	0.0119965	0	0	0	0.325823	0	0	0.0937456	0	0.0672396	0.0866948	0.0163073	0.0773657	0.169774	0.0632734	0.0689144	0.0143705	0.5033	0.18866	0.216965	0.0989595	0.130023	0.0568108	0.0400943	0.240395	0.0280915
1180	-57.37235	-81.00193	23.62957	0.101312	0.270867	0.135768	0.0602256	0.130367	0.107529	0.193933	0.101312	0	0	0	0	0	0	0.270867	0	0	0	0	0	0.135768	0	0	0	0	0.0602256	0	0	0	0.130367	0	0	0.107529	0	0.193933	0.0956058	0.0408728	0.0853178	0.180766	0.254864	0.0759978	0.11001	0.156565	0.103292	0.264852	0.0375317	0.252308	0.0268757	0.0743944	0.155455	0.0852904
