Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rf[1]	rf[2]	rf[3]
18650	-63.64578	-72.58399	8.93821	0.0909165	0.00570865	0.121692	0.074232	0.110605	0.143793	0.476136	0.369097	0.154766
18660	-63.21341	-70.30278	7.089374	0.14807	0.0146181	0.186684	0.0938464	0.0944777	0.147498	0.546184	0.0514378	0.402378
18670	-61.2387	-70.58827	9.349568	0.202074	0.00571513	0.0482846	0.0656054	0.112588	0.0819212	0.271309	0.344435	0.384257
18680	-64.75815	-70.78351	6.025357	0.380191	0.0518228	0.032161	0.13552	0.0932145	0.0718474	0.264047	0.550937	0.185016
18690	-69.17594	-73.24499	4.069045	0.529737	0.0832482	0.0201365	0.0471613	0.112243	0.118514	0.124108	0.469607	0.406285
18700	-66.45141	-70.90663	4.45522	0.211838	0.106083	0.324432	0.0613424	0.0231714	0.155297	0.621878	0.14495	0.233172
18710	-63.19469	-71.93066	8.735979	0.0860772	0.0807208	0.148667	0.0478024	0.0680785	0.130724	0.314977	0.497846	0.187177
18720	-64.39661	-72.85696	8.460346	0.152373	0.0732196	0.0244799	0.0724717	0.19941	0.0607247	0.314372	0.439522	0.246106
18730	-68.41781	-73.31369	4.895874	0.201903	0.376134	0.128001	0.0294185	0.0606044	0.0531534	0.280353	0.584237	0.13541
18740	-63.07591	-72.58945	9.513545	0.0600463	0.0194925	0.141655	0.0215607	0.0783008	0.182871	0.147356	0.225753	0.62689
18750	-66.03848	-71.23667	5.198188	0.180189	0.156116	0.119399	0.151728	0.0735048	0.145671	0.363761	0.471051	0.165188
18760	-61.98655	-72.0774	10.09085	0.139812	0.00195625	0.0849693	0.0897607	0.0564119	0.0878485	0.00433635	0.656779	0.338885
18770	-63.60043	-71.40505	7.804623	0.242195	0.0224046	0.000279242	0.0690149	0.141121	0.156697	0.0360145	0.304192	0.659793
18780	-65.41221	-71.28901	5.876799	0.159896	0.0673408	0.0740315	0.294274	0.0977674	0.0825557	0.71239	0.175872	0.111737
18790	-63.11265	-70.83674	7.724089	0.0634903	0.103117	0.232197	0.022147	0.116238	0.100544	0.277795	0.342221	0.379984
18800	-65.18484	-69.36113	4.176295	0.283046	0.00735001	0.145066	0.288122	0.086045	0.0933913	0.301926	0.574794	0.123279
18810	-63.04929	-73.66368	10.61439	0.0729143	0.0132263	0.0649109	0.0516293	0.0976682	0.121261	0.365077	0.397633	0.23729
18820	-67.31496	-70.15554	2.840585	0.267548	0.0679297	0.165776	0.218483	0.186582	0.0965801	0.924917	0.0199902	0.0550926
18830	-62.68289	-69.72434	7.041456	0.205615	0.0109371	0.2184	0.0486791	0.0642816	0.140864	0.186827	0.164419	0.648754
18840	-69.66269	-73.68435	4.021659	0.377014	0.00921554	0.112956	0.0834664	0.121048	0.210884	0.264812	0.694794	0.0403933
18850	-62.34669	-70.53342	8.186734	0.330705	0.0429196	0.0192556	0.0480585	0.104051	0.0581493	0.312562	0.178689	0.508749
18860	-65.91941	-72.09987	6.180462	0.158762	0.0161974	0.0225556	0.184489	0.184316	0.186839	0.205899	0.381017	0.413084
18870	-63.86904	-69.77384	5.904804	0.0642592	0.00882746	0.400546	0.0791698	0.0362473	0.184721	0.139484	0.161808	0.698708
18880	-61.25045	-70.96918	9.71873	0.187143	0.00525328	0.0660193	0.0912174	0.0705032	0.0684472	0.0517139	0.285084	0.663202
18890	-70.00039	-69.80702	-0.1933696	0.136013	0.335827	0.283636	0.100474	0.136	0.237814	0.1157	0.351032	0.533268
18900	-67.43867	-69.94169	2.503018	0.107533	0.328809	0.294301	0.0687067	0.0180597	0.210731	0.34573	0.0496047	0.604666
18910	-64.96571	-75.22849	10.26278	0.102642	0.0408489	0.175577	0.0130581	0.0128639	0.102911	0.0241319	0.659498	0.31637
18920	-65.66538	-76.93267	11.26729	0.0311827	0.00552711	0.100182	0.150173	0.0430157	0.0427092	0.197248	0.16728	0.635472
18930	-63.15729	-72.35417	9.19688	0.126307	0.0780219	0.0708861	0.0131308	0.139707	0.0995516	0.34704	0.230846	0.422113
18940	-62.26005	-69.78598	7.525936	0.285588	0.0130521	0.0751349	0.0991757	0.115117	0.064482	0.252842	0.220414	0.526743
18950	-61.96792	-70.73342	8.7655	0.274085	0.0253553	0.00631041	0.0615221	0.0896078	0.102981	0.537528	0.0214799	0.440992
18960	-63.61555	-70.04946	6.433907	0.247888	0.0114393	0.303887	0.00397931	0.029484	0.13753	0.187138	0.0764428	0.736419
18970	-66.50386	-72.42685	5.922987	0.0672322	0.22372	0.249605	0.0751379	0.00509868	0.151618	0.0623159	0.734508	0.203176
18980	-63.58204	-72.62545	9.043405	0.141518	0.0541836	0.145991	0.0493807	0.0868318	0.0611762	0.197001	0.702725	0.100274
18990	-62.9183	-72.20275	9.284454	0.0688285	0.0156157	0.111979	0.104617	0.0809073	0.139109	0.397786	0.371484	0.23073
19000	-61.20308	-71.00837	9.805287	0.0711133	0.0533766	0.215564	0.00610426	0.067055	0.0688984	0.185202	0.0196277	0.795171
19010	-63.05874	-70.57694	7.5182	0.038376	0.0268234	0.301165	0.109551	0.0431422	0.134071	0.300312	0.17614	0.523548
19020	-60.9673	-72.52677	11.55947	0.0341096	0.00421261	0.159539	6.90351e-05	0.0771171	0.0758943	0.117484	0.431923	0.450593
19030	-65.67007	-68.75967	3.089607	0.239553	0.0273741	0.00621463	0.398557	0.174485	0.138095	0.154798	0.402793	0.442408
19040	-64.49526	-69.91736	5.4221	0.119198	0.0380297	0.239737	0.195424	0.0780671	0.139409	0.183921	0.619301	0.196778
19050	-63.48632	-70.70882	7.222496	0.142351	0.0583497	0.101213	0.169854	0.118395	0.0850777	0.156868	0.467099	0.376033
19060	-62.63339	-70.67069	8.037295	0.166893	0.0216188	0.0311189	0.197351	0.121219	0.0761129	0.264889	0.595536	0.139575
19070	-64.20456	-70.91503	6.710472	0.0887069	0.00219283	0.149029	0.23655	0.0517246	0.185323	0.269744	0.151965	0.578291
19080	-69.06002	-69.7113	0.6512817	0.258873	0.0649535	0.143226	0.323745	0.204561	0.171246	0.0800873	0.599799	0.320114
19090	-61.53392	-72.43659	10.90267	0.116564	0.038808	0.0194227	0.051041	0.0779805	0.0962383	0.167028	0.214784	0.618188
19100	-64.51579	-70.43987	5.924079	0.110491	0.00357331	0.151474	0.268002	0.0729464	0.165842	0.425824	0.242392	0.331784
19110	-62.59243	-71.60019	9.007755	0.124927	0.0421456	0.0101597	0.115549	0.132657	0.116309	0.367686	0.0709529	0.561361
19120	-61.18592	-71.50429	10.31838	0.223888	0.00861379	0.0434997	0.0326067	0.0966872	0.0384492	0.12503	0.3653	0.50967
19130	-68.22472	-69.87407	1.649349	0.286778	0.180016	0.112806	0.229733	0.135691	0.14695	0.283314	0.516187	0.200499
19140	-62.58112	-71.77229	9.191168	0.104965	0.0502477	0.178543	0.0598264	0.0838102	0.0506399	0.199354	0.046117	0.754529
19150	-63.79993	-73.74167	9.941742	0.0825355	0.00821092	0.129062	0.0368689	0.0972972	0.117933	0.0617669	0.911739	0.0264941
19160	-63.5977	-71.38758	7.789884	0.0580196	0.145378	0.232098	0.0284088	0.0876794	0.0812303	0.026614	0.655953	0.317433
19170	-64.74023	-70.78936	6.049131	0.106784	0.0345248	0.100685	0.232057	0.116474	0.172454	0.149651	0.342079	0.50827
19180	-62.57296	-71.47997	8.907004	0.0548438	0.0966494	0.186252	0.0333319	0.0842781	0.0939251	0.0534923	0.609207	0.3373
19190	-61.05763	-71.31383	10.2562	0.18673	0.0242632	0.0534558	0.0238588	0.110349	0.0497364	0.0809684	0.362402	0.55663
19200	-60.92898	-70.74512	9.816132	0.13079	0.0169855	0.0998023	0.0496031	0.0948513	0.0892678	0.159732	0.069238	0.77103
19210	-64.98009	-68.74325	3.763156	0.337202	0.0209567	0.0111872	0.379968	0.121345	0.0632543	0.067139	0.565339	0.367522
19220	-61.96136	-71.25826	9.296897	0.214463	0.0051553	0.0287557	0.0332516	0.099274	0.139226	0.135468	0.105725	0.758808
19230	-63.83433	-71.6432	7.808872	0.0465606	0.138357	0.16074	0.106761	0.075053	0.103922	0.324815	0.273708	0.401477
19240	-67.95565	-73.29248	5.336833	0.22782	0.109778	0.0606808	0.0695601	0.266145	0.0822571	0.756592	0.184949	0.0584589
19250	-62.08072	-72.36873	10.28801	0.153363	0.0386125	0.0932863	0.00854344	0.0471765	0.105033	0.227452	0.0207799	0.751768
19260	-62.89722	-72.56412	9.666898	0.18584	0.000634794	0.0199526	0.105835	0.0559871	0.124209	0.23316	0.542616	0.224223
19270	-64.4334	-71.70617	7.272776	0.0302194	0.0398916	0.345788	0.113698	0.0416279	0.100256	0.57514	0.0433146	0.381546
19280	-65.19939	-73.32496	8.125565	0.078165	0.0258207	0.174117	0.129669	0.0238672	0.176074	0.035503	0.925424	0.0390725
19290	-63.00594	-70.76877	7.762833	0.322618	0.00238651	0.0514774	0.0230795	0.163358	0.071917	0.420812	0.0670312	0.512157
19300	-66.7161	-72.0279	5.311803	0.141419	0.0681123	0.148113	0.255251	0.159672	0.045545	0.00282809	0.746733	0.250439
19310	-62.97489	-71.36269	8.387792	0.165583	0.0719454	0.0214696	0.163896	0.106016	0.0591949	0.0438943	0.583587	0.372519
19320	-61.17143	-72.64053	11.46909	0.100705	0.0209563	0.0103339	0.0523965	0.0998512	0.0734568	0.03898	0.459251	0.501769
19330	-63.6041	-70.24089	6.636796	0.139906	0.0437366	0.304229	0.0578789	0.0606394	0.112646	0.322481	0.473889	0.203631
19340	-65.37945	-70.66069	5.28124	0.135986	0.0370439	0.306388	0.0453127	0.0820901	0.213578	0.143529	0.229043	0.627428
19350	-65.64786	-69.52817	3.880312	0.309698	0.0376613	0.117786	0.279132	0.0722985	0.108577	0.0763516	0.350725	0.572923
19360	-61.6347	-70.84793	9.21323	0.113937	0.0384351	0.119603	0.0859379	0.0687954	0.099674	0.212374	0.0387815	0.748845
19370	-66.58262	-71.20625	4.623637	0.0627839	0.221733	0.267645	0.0635415	0.158621	0.0952463	0.0318758	0.898727	0.0693969
19380	-61.78853	-70.87441	9.085875	0.308073	0.0158773	0.0493834	0.015325	0.0962325	0.0510141	0.450894	0.0811068	0.467999
19390	-66.50049	-71.25413	4.753639	0.00508568	0.31864	0.190631	0.0741969	0.115294	0.156002	0.228352	0.0429932	0.728655
19400	-69.04729	-70.12672	1.079425	0.194516	0.245126	0.512182	0.0629549	0.0318099	0.0880017	0.492303	0.0982252	0.409471
19410	-63.01407	-71.28623	8.272154	0.143504	0.0488109	0.167221	0.00743966	0.110865	0.11891	0.533425	0.191	0.275575
19420	-63.76082	-70.70602	6.945206	0.203107	0.118957	0.000596109	0.127372	0.169851	0.0760923	0.182676	0.503568	0.313755
19430	-65.12406	-70.9217	5.797638	0.287042	0.011937	0.16853	0.117281	0.158445	0.0385487	0.386987	0.178106	0.434907
19440	-67.44476	-69.97804	2.533283	0.163413	0.00717594	0.511136	0.142099	0.0814019	0.120652	0.236945	0.290021	0.473034
19450	-67.14509	-70.66769	3.522603	0.120389	0.00202778	0.103843	0.4733	0.0768032	0.175537	0.208337	0.0560991	0.735564
19460	-65.11986	-74.1934	9.073545	0.118621	0.0061118	0.0436223	0.0841076	0.0862662	0.198099	0.133232	0.593982	0.272785
19470	-60.89114	-70.75166	9.860522	0.134832	0.0253765	0.0956725	0.0370625	0.0943395	0.0906979	0.0885825	0.0649153	0.846502
19480	-65.01168	-70.26304	5.251359	0.205847	0.0114004	0.25394	0.0926715	0.144676	0.114098	0.130728	0.463435	0.405837
19490	-65.8946	-73.68119	7.786584	0.144312	0.240865	0.106272	0.0321228	0.0643825	0.0451069	0.779553	0.141533	0.0789142
19500	-65.88969	-74.76321	8.873518	0.116515	0.0372347	0.037057	0.17277	0.159952	0.0282565	0.145101	0.658989	0.19591
19510	-65.71925	-71.60718	5.887936	0.26217	0.137648	0.024613	0.197813	0.125615	0.0271733	0.495138	0.0271186	0.477744
19520	-62.70102	-70.11416	7.413145	0.285746	0.0336645	0.129894	0.0381909	0.108514	0.0649755	0.283807	0.110188	0.606005
19530	-65.23298	-69.5038	4.270825	0.202909	0.0537813	0.335657	0.0929744	0.0282733	0.182357	0.111025	0.0586767	0.830298
19540	-67.03804	-70.86423	3.826189	0.118329	0.0349754	0.132303	0.32828	0.103853	0.21146	0.57487	0.352931	0.0721994
19550	-63.00225	-72.70057	9.69832	0.15017	0.0122873	0.00414211	0.0628109	0.0986822	0.162017	0.406552	0.113746	0.479702
19560	-64.29188	-70.28909	5.99721	0.286399	0.01036	0.0355749	0.16027	0.127227	0.14703	0.371585	0.550759	0.0776564
19570	-67.21788	-69.0941	1.876219	0.311769	0.0588908	0.123962	0.28094	0.162213	0.137234	0.583012	0.0303437	0.386644
19580	-64.68049	-70.6291	5.94861	0.204604	0.0545483	0.0427157	0.157333	0.151784	0.15951	0.133876	0.193465	0.672659
19590	-63.88621	-71.06685	7.180645	0.178712	0.0629166	0.201206	0.0294083	0.0403855	0.165741	0.15229	0.0918709	0.75584
19600	-67.74376	-71.80243	4.05867	0.271041	0.241131	0.0319867	0.227618	0.0568534	0.0831864	0.36052	0.123491	0.515989
19610	-63.26017	-71.32741	8.067243	0.2101	0.0372324	0.027276	0.0971879	0.0960827	0.144195	0.30641	0.300908	0.392682
19620	-65.03685	-71.38866	6.351815	0.15004	0.0397341	0.220444	0.14311	0.130863	0.0561545	0.0870374	0.616202	0.296761
19630	-63.83566	-70.32611	6.490448	0.197971	0.0350735	0.146676	0.180795	0.0612323	0.108231	0.206503	0.387136	0.406361
19640	-62.50793	-72.38479	9.876861	0.184071	0.00160339	0.0808711	0.0235742	0.114	0.0726396	0.507928	0.385637	0.106436
19650	-62.13333	-70.29699	8.163662	0.308305	0.00621411	0.0406001	0.0505473	0.0887303	0.110467	0.0611237	0.203164	0.735712
19660	-62.75899	-69.59124	6.832252	0.198707	0.00296189	0.196147	0.0921489	0.118586	0.0958698	0.182442	0.206706	0.610852
19670	-65.52162	-71.3441	5.822484	0.169628	0.185903	0.0223934	0.189604	0.151948	0.0604503	0.466949	0.128206	0.404844
19680	-62.97728	-71.32268	8.345395	0.146741	0.0694671	0.0144643	0.198374	0.0970189	0.0652091	0.0379119	0.0820557	0.880032
19690	-63.39168	-72.73902	9.347334	0.0895726	0.0108043	0.241014	0.0075452	0.120502	0.0469171	0.202662	0.35416	0.443177
19700	-62.41882	-72.494	10.07518	0.0980344	0.0384134	0.0155513	0.147171	0.080381	0.0823783	0.0189071	0.0748845	0.906208
19710	-65.70951	-71.38871	5.6792	0.131867	0.117775	0.376805	0.029286	0.0527155	0.0821911	0.570355	0.374431	0.0552142
19720	-62.80396	-70.72033	7.916365	0.134575	0.0207575	0.120097	0.1375	0.102663	0.107764	0.564416	0.101895	0.333688
19730	-62.09849	-70.90688	8.808389	0.229837	0.0150599	0.0410624	0.116666	0.0607975	0.0932311	0.179434	0.0701255	0.75044
19740	-66.30058	-69.55488	3.254299	0.12258	0.337654	0.256866	0.0446529	0.0842228	0.125988	0.46085	0.436118	0.103032
19750	-61.12838	-71.39558	10.2672	0.0831432	0.00875997	0.178161	0.0297384	0.0484315	0.0993381	0.0627904	0.529528	0.407681
19760	-61.57833	-72.18992	10.61159	0.193792	0.0154678	0.0517395	0.0380034	0.0796349	0.0431823	0.295969	0.268727	0.435304
19770	-62.42176	-72.03637	9.61461	0.143051	0.0721282	0.0002247	0.0545787	0.152735	0.0736507	0.0863353	0.582643	0.331022
19780	-65.04804	-69.25432	4.206274	0.317435	0.0266298	0.03005	0.325881	0.105309	0.0954746	0.757399	0.066687	0.175914
19790	-64.7241	-71.44739	6.723293	0.151831	0.108755	0.200675	0.101064	0.0359977	0.114245	0.270122	0.273527	0.456352
19800	-60.42585	-70.96348	10.53763	0.181204	0.00761769	0.0296066	0.0205268	0.137122	0.0512738	0.181662	0.00971822	0.808619
19810	-62.7233	-70.18835	7.465055	0.199883	0.035094	0.0133824	0.141165	0.137168	0.130411	0.167389	0.225479	0.607132
19820	-64.70323	-71.46585	6.762628	0.0551819	0.012474	0.34382	0.054749	0.0224522	0.22095	0.507205	0.131367	0.361428
19830	-63.09702	-69.91083	6.813805	0.20783	0.0235359	0.289652	0.0176733	0.0805037	0.0866055	0.211095	0.430015	0.35889
19840	-66.94135	-74.6926	7.75125	0.139039	0.191069	0.0127821	0.210861	0.0572987	0.0246518	0.490847	0.473352	0.035801
19850	-64.91864	-70.83103	5.912386	0.165797	0.115325	0.289213	0.0184785	0.0393562	0.145034	0.843999	0.0206635	0.135338
19860	-64.38504	-72.06152	7.676474	0.197465	0.00110288	0.13317	0.0468499	0.0630688	0.199637	0.17416	0.0183421	0.807498
19870	-64.25171	-69.10387	4.852162	0.345963	0.00869096	0.0681139	0.191121	0.128164	0.11043	0.0125896	0.818829	0.168582
19880	-64.90959	-70.07573	5.166148	0.092968	0.0829718	0.327433	0.0620683	0.107184	0.156379	0.529707	0.117385	0.352908
19890	-67.42028	-74.1425	6.722227	0.0227554	0.036143	0.233804	0.103206	0.138325	0.178414	0.384704	0.615254	4.22655e-05
19900	-64.80238	-71.2061	6.403719	0.0912336	0.176895	0.185125	0.0447577	0.162645	0.0758076	0.141419	0.188909	0.669672
19910	-62.63705	-71.88306	9.246012	0.146227	0.0258793	0.113501	0.0661881	0.101756	0.0703808	0.723629	0.0809523	0.195418
19920	-66.25399	-69.90249	3.648493	0.144548	0.140889	0.4274	0.0555597	0.0547086	0.119383	0.718534	0.209773	0.0716926
19930	-62.72699	-70.03082	7.303829	0.21977	0.0580994	0.151531	0.0323238	0.107814	0.0996198	0.158855	0.19007	0.651075
19940	-66.52999	-73.23055	6.700554	0.0950292	0.0624758	0.285077	0.16041	0.00632008	0.104957	0.322458	0.138987	0.538555
19950	-67.93321	-71.61001	3.676798	0.0400926	0.0797164	0.281049	0.199886	0.146884	0.192742	0.164302	0.293358	0.54234
19960	-60.76428	-70.53816	9.773884	0.20675	0.00541303	0.0624979	0.0648662	0.0977404	0.0471921	0.00208396	0.0464705	0.951446
19970	-65.38065	-75.3915	10.01086	0.203168	0.0408713	0.0308528	0.111406	0.0427161	0.0377259	0.282178	0.350164	0.367658
19980	-66.22404	-70.71162	4.487578	0.0595622	0.254162	0.291401	0.0670056	0.131928	0.0756851	0.284133	0.0106787	0.705188
19990	-69.25689	-69.80969	0.5528066	0.409383	0.0108383	0.365326	0.133369	0.101633	0.15342	0.344065	0.490641	0.165294
20000	-63.97357	-71.59551	7.621939	0.19232	0.16327	0.0709121	0.0222908	0.143326	0.0532531	0.182521	0.210985	0.606493
20010	-63.15012	-72.14105	8.990929	0.105627	0.0317724	0.103694	0.0498624	0.16075	0.0912984	0.295898	0.00644856	0.697654
20020	-65.81718	-69.80374	3.98656	0.2119	0.00145419	0.203777	0.329036	0.0721669	0.0988734	0.157971	0.829817	0.0122121
20030	-61.62288	-71.13834	9.515457	0.238078	0.0222684	0.0296538	0.0161999	0.109405	0.0881781	0.367505	0.32116	0.311335
20040	-61.42712	-70.57223	9.145113	0.158503	0.0466055	0.0947441	0.0346653	0.113467	0.0834906	0.0610594	0.0760387	0.862902
20050	-66.28112	-70.60705	4.325925	0.0583906	0.171624	0.203563	0.17815	0.0653757	0.214729	0.0902866	0.0817467	0.827967
20060	-62.34351	-72.17275	9.829234	0.105539	0.0299286	0.0203392	0.0888209	0.102903	0.132789	0.121753	0.0076084	0.870639
20070	-64.71425	-71.25328	6.539025	0.34453	0.0277024	0.156703	0.0650541	0.0930605	0.0392974	0.063709	0.503198	0.433093
20080	-63.29377	-70.87798	7.584212	0.233551	0.0118129	0.0311212	0.221562	0.0737824	0.0763631	0.671475	0.0114526	0.317072
20090	-64.17668	-70.49268	6.316001	0.118756	0.0219992	0.121469	0.249931	0.111657	0.119211	0.488992	0.0569997	0.454008
20100	-61.91465	-69.99207	8.07742	0.0917825	0.0376565	0.206186	0.0740806	0.0819513	0.119657	0.00890762	0.412251	0.578841
20110	-64.4481	-69.42856	4.980458	0.290142	0.0212773	0.067209	0.229206	0.161995	0.0730598	0.542691	0.220246	0.237063
20120	-63.63822	-69.65621	6.017993	0.125457	0.115451	0.279653	0.0776119	0.0544682	0.112665	0.217065	0.0935251	0.68941
20130	-71.5462	-71.96238	0.416187	0.342047	0.229449	0.510241	0.0191596	0.00626197	0.0770245	0.524827	0.124978	0.350195
20140	-63.41227	-69.53992	6.12765	0.271635	0.0530911	0.00230896	0.157592	0.192417	0.0800644	0.0433273	0.205249	0.751423
20150	-68.17724	-71.93979	3.762558	0.258603	0.143565	0.0893514	0.365504	0.0403908	0.0365435	0.104882	0.309663	0.585455
20160	-62.93826	-70.5588	7.620537	0.18021	0.00931635	0.185674	0.0725908	0.101108	0.0965784	0.216005	0.580405	0.20359
20170	-63.38497	-70.24956	6.864586	0.250968	0.00795952	0.224688	0.0010353	0.0889896	0.128362	0.144744	0.383102	0.472154
20180	-64.50112	-70.61041	6.109288	0.158168	0.0858322	0.0820439	0.155487	0.152013	0.124936	0.286948	0.116058	0.596994
20190	-61.86685	-73.7039	11.83705	0.0675773	0.00342484	0.097439	0.00964709	0.0798223	0.0722749	0.262617	0.539895	0.197487
20200	-64.77092	-70.98542	6.2145	0.0528454	0.263666	0.209356	0.0100269	0.105263	0.109455	0.376923	0.553228	0.0698495
20210	-65.60929	-73.17096	7.56167	0.171606	0.105813	0.102961	0.0125116	0.12374	0.133247	0.623454	0.365215	0.0113314
20220	-62.96305	-71.87795	8.914899	0.178741	0.0146689	0.0346887	0.0543081	0.147895	0.118388	0.540845	0.126523	0.332632
20230	-63.25052	-69.69718	6.446662	0.210865	0.00681633	0.319559	0.0503407	0.0817234	0.0639492	0.00472678	0.201916	0.793357
20240	-66.05183	-72.06804	6.016206	0.475288	0.000656787	0.0694406	0.0843094	0.117969	0.0177777	0.378122	0.201003	0.420874
20250	-61.55106	-71.26619	9.715127	0.0542664	0.018691	0.184279	0.0151277	0.120731	0.0957577	0.0103042	0.137844	0.851852
20260	-67.31491	-69.18456	1.86965	0.39204	0.00765163	0.0774874	0.437937	0.112473	0.0479118	0.268712	0.30455	0.426738
20270	-64.20928	-70.69745	6.48817	0.178051	0.107042	0.140597	0.097151	0.124355	0.0829533	0.600574	0.155759	0.243668
20280	-66.27889	-71.04654	4.767651	0.153581	0.0884798	0.0433236	0.349138	0.0915346	0.132745	0.384448	0.520047	0.0955045
20290	-64.17249	-73.60921	9.43672	0.011685	0.119917	0.113615	0.0408913	0.101868	0.121695	0.308894	0.256667	0.434439
20300	-64.03052	-70.69334	6.662822	0.123945	0.0120134	0.21639	0.107892	0.0978364	0.159012	0.422867	0.335595	0.241538
20310	-67.66922	-71.51905	3.849834	0.162814	0.0658768	0.209739	0.28443	0.153453	0.0511187	0.233011	0.369383	0.397606
20320	-62.783	-70.6329	7.849897	0.252871	0.047054	0.0665537	0.057812	0.0853864	0.118649	0.095967	0.139549	0.764484
20330	-64.9469	-69.1206	4.1737	0.236358	0.0586228	0.00280085	0.364866	0.115119	0.125447	0.0263653	0.551222	0.422413
20340	-67.24903	-73.32178	6.072754	0.419554	0.00668925	0.154211	0.0304851	0.0760595	0.074214	0.477107	0.495165	0.027728
20350	-65.40707	-70.26454	4.857467	0.180139	0.146517	0.149696	0.142556	0.13965	0.0935281	0.757382	0.00698153	0.235636
20360	-62.04706	-70.20462	8.157563	0.084402	0.00525847	0.271307	0.0613097	0.0993393	0.0837033	0.171821	0.0392656	0.788914
20370	-62.92153	-70.94602	8.024487	0.261506	0.101901	0.00395755	0.0622852	0.0926951	0.0929259	0.0226765	0.321368	0.655956
20380	-66.1155	-70.07437	3.958872	0.272255	0.00028511	0.205079	0.189701	0.179961	0.0719967	0.170779	0.35103	0.478192
20390	-63.20519	-70.52932	7.324127	0.129243	0.0810303	0.280935	0.00193188	0.0318256	0.142675	0.385226	0.108332	0.506442
20400	-67.84193	-70.16196	2.320031	0.305152	0.0276801	0.208633	0.201733	0.115099	0.183526	0.787124	0.158802	0.0540737
20410	-63.73109	-70.77539	7.044307	0.162873	0.130472	0.137785	0.013446	0.119724	0.124264	0.271957	0.0231466	0.704897
20420	-62.62816	-70.42613	7.797963	0.120132	0.0500861	0.161327	0.0616615	0.125071	0.113931	0.298193	0.0237389	0.678068
20430	-64.40389	-69.90281	5.498917	0.166267	0.0228842	0.283777	0.112899	0.129647	0.0886469	0.208902	0.180171	0.610927
20440	-63.17093	-73.34581	10.17487	0.0584738	0.0269695	0.159193	0.0239092	0.0505908	0.135339	0.170413	0.738669	0.0909178
20450	-62.9496	-70.41924	7.469637	0.122218	0.0132254	0.267933	0.0792094	0.0576429	0.116531	0.544143	0.229082	0.226775
20460	-64.1499	-69.92062	5.770722	0.0516304	0.0402514	0.426294	0.0839992	0.0226915	0.15893	0.151908	0.168533	0.679559
20470	-68.26354	-69.74255	1.479002	0.379823	0.151913	0.126259	0.207555	0.166785	0.0723772	0.230962	0.535176	0.233862
20480	-66.10393	-71.26716	5.163231	0.0937307	0.303761	0.193975	0.103687	0.0440807	0.0899876	0.220623	0.0593665	0.720011
20490	-65.50419	-71.74958	6.245384	0.0737604	0.0324653	0.297831	0.167075	0.0563155	0.120856	0.776627	0.182277	0.0410957
20500	-64.52253	-70.30851	5.785976	0.0220254	0.110647	0.349408	0.0869651	0.0525476	0.161063	0.0657537	0.480485	0.453761
20510	-62.1275	-73.31216	11.18466	0.0902048	0.018272	0.109528	0.033357	0.0617198	0.0658864	0.378128	0.362547	0.259325
20520	-64.101	-71.96984	7.868844	0.257891	0.01417	0.0695684	0.165171	0.0574049	0.0627038	0.171701	0.637223	0.191076
20530	-62.66106	-71.51735	8.856291	0.120916	0.0989289	0.149264	0.0111729	0.0511022	0.121689	0.253451	0.065963	0.680586
20540	-63.35377	-71.64807	8.294302	0.119724	0.0952724	0.115028	0.0592841	0.0987273	0.107059	0.293941	0.475635	0.230424
20550	-62.47659	-71.75441	9.277826	0.0872656	0.0509028	0.103403	0.0534349	0.103707	0.122839	0.0871476	0.402793	0.510059
20560	-62.1154	-71.26191	9.146503	0.274214	0.000382527	0.000618711	0.0781457	0.153595	0.0244156	0.365236	0.0880982	0.546666
20570	-64.50106	-71.73158	7.230521	0.217481	0.0596216	0.230606	0.0568856	0.0427051	0.0673407	0.236817	0.230056	0.533127
20580	-67.26944	-74.89661	7.627165	0.247666	0.0110202	0.101239	0.00615934	0.24159	0.0373075	0.329439	0.450644	0.219917
20590	-61.95106	-71.44314	9.492076	0.114002	0.0135246	0.125404	0.0970787	0.0901225	0.0654003	0.270028	0.224416	0.505556
20600	-64.31013	-69.75864	5.448511	0.0644112	0.0172805	0.503	0.0186093	0.00782016	0.196769	0.0433975	0.0670231	0.889579
20610	-64.28228	-71.44204	7.159763	0.156863	0.104227	0.209478	0.0373667	0.035408	0.136588	0.108701	0.424173	0.467126
20620	-63.99562	-71.62531	7.629689	0.188445	0.0773275	0.00662485	0.133592	0.196838	0.0419644	0.00321676	0.493839	0.502944
20630	-63.5169	-72.0634	8.546498	0.281431	0.0010976	0.113662	0.00059407	0.0499802	0.129473	0.227852	0.168514	0.603634
20640	-65.73993	-73.95467	8.214739	0.0321916	0.040644	0.228058	0.157393	0.0875174	0.0552407	0.167957	0.566556	0.265486
20650	-66.85078	-69.76874	2.917954	0.143777	0.215242	0.349555	0.0333596	0.0442744	0.210905	0.0809283	0.431726	0.487345
20660	-63.75979	-72.96482	9.20503	0.00218731	0.0948151	0.17702	0.00796119	0.0776373	0.167374	0.173382	0.0715366	0.755082
20670	-63.34592	-72.3318	8.985882	0.114732	0.01314	0.0215118	0.106645	0.164438	0.122915	0.172495	0.136792	0.690714
