Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er_full[1]	er_full[2]	er_full[3]	er_full[4]	er_full[5]	er_full[6]	er_full[7]	er_full[8]	er_full[9]	er_full[10]	er_full[11]	er_full[12]	er_full[13]	er_full[14]	er_full[15]	er_full[16]	er_full[17]	er_full[18]	er_full[19]	er_full[20]	er_full[21]	er_full[22]	er_full[23]	er_full[24]	er_full[25]	er_full[26]	er_full[27]	er_full[28]	pi[1]	pi[2]	pi[3]	pi[4]	pi[5]	pi[6]	pi[7]	pi[8]	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
23750	-46.64237	-70.27195	23.62957	0.0970956	0.274126	0.118284	0.065574	0.1572	0.235389	0.0523316	0.0970956	0	0	0	0	0	0	0.274126	0	0	0	0	0	0.118284	0	0	0	0	0.065574	0	0	0	0.1572	0	0	0.235389	0	0.0523316	0.09406	0.021225	0.0658376	0.0790928	0.0177984	0.0830625	0.0210234	0.6179	0.0733746	0.275989	0.0487259	0.0064515	0.398044	0.0379956	0.0147614	0.144658
23760	-48.22058	-71.85015	23.62957	0.102563	0.292744	0.113236	0.0472276	0.26998	0.152359	0.0218901	0.102563	0	0	0	0	0	0	0.292744	0	0	0	0	0	0.113236	0	0	0	0	0.0472276	0	0	0	0.26998	0	0	0.152359	0	0.0218901	0.142038	0.0228328	0.0899484	0.178054	0.0345129	0.0797301	0.0441051	0.408779	0.135892	0.22234	0.0958357	0.00489706	0.216106	0.225652	0.0118919	0.0873852
23770	-47.22195	-70.85152	23.62957	0.166682	0.330638	0.155344	0.0767525	0.139016	0.0959926	0.035575	0.166682	0	0	0	0	0	0	0.330638	0	0	0	0	0	0.155344	0	0	0	0	0.0767525	0	0	0	0.139016	0	0	0.0959926	0	0.035575	0.108056	0.0199177	0.0934227	0.150597	0.0367417	0.0555153	0.0170906	0.518659	0.0360747	0.075589	0.0869872	0.0960823	0.157424	0.108464	0.234457	0.204922
23780	-47.2769	-70.90647	23.62957	0.372334	0.188913	0.0417987	0.0371767	0.040544	0.278132	0.0411012	0.372334	0	0	0	0	0	0	0.188913	0	0	0	0	0	0.0417987	0	0	0	0	0.0371767	0	0	0	0.040544	0	0	0.278132	0	0.0411012	0.123247	0.00932212	0.124681	0.171768	0.0580348	0.0633197	0.0188843	0.430744	0.0417845	0.0328106	0.292974	0.177417	0.130016	0.0895799	0.163853	0.0715653
23790	-46.97508	-70.60465	23.62957	0.272865	0.206725	0.0616057	0.0105379	0.0331096	0.373607	0.0415488	0.272865	0	0	0	0	0	0	0.206725	0	0	0	0	0	0.0616057	0	0	0	0	0.0105379	0	0	0	0.0331096	0	0	0.373607	0	0.0415488	0.0502493	0.00601504	0.0615894	0.0848496	0.0799136	0.122309	0.00860864	0.586466	0.301473	0.00973842	0.18446	0.189367	0.130374	0.0397394	0.100816	0.044033
23800	-51.41462	-75.04419	23.62957	0.242199	0.14155	0.22737	0.10667	0.0200447	0.113839	0.148327	0.242199	0	0	0	0	0	0	0.14155	0	0	0	0	0	0.22737	0	0	0	0	0.10667	0	0	0	0.0200447	0	0	0.113839	0	0.148327	0.0510814	0.00649027	0.109653	0.0605641	0.0805799	0.121886	0.00237354	0.567372	0.295561	0.0262264	0.135795	0.243809	0.0748432	0.00566268	0.0345187	0.183584
23810	-53.90097	-77.53054	23.62957	0.256937	0.225245	0.148974	0.135697	0.0315506	0.0631881	0.138408	0.256937	0	0	0	0	0	0	0.225245	0	0	0	0	0	0.148974	0	0	0	0	0.135697	0	0	0	0.0315506	0	0	0.0631881	0	0.138408	0.0684037	0.00552852	0.133074	0.0835979	0.0782799	0.255354	0.0028805	0.372882	0.102852	0.138984	0.271723	0.107535	0.112768	0.0291147	0.137607	0.0994163
23820	-52.18505	-75.81463	23.62957	0.170864	0.158169	0.0758396	0.368059	0.0161462	0.113716	0.0972058	0.170864	0	0	0	0	0	0	0.158169	0	0	0	0	0	0.0758396	0	0	0	0	0.368059	0	0	0	0.0161462	0	0	0.113716	0	0.0972058	0.209321	0.0260614	0.16061	0.0891331	0.00222315	0.31016	0.00553915	0.196952	0.231626	0.0247332	0.146529	0.161787	0.0422296	0.174465	0.0215703	0.19706
23830	-47.4925	-71.12207	23.62957	0.163705	0.176215	0.0866205	0.352638	0.0071349	0.112037	0.10165	0.163705	0	0	0	0	0	0	0.176215	0	0	0	0	0	0.0866205	0	0	0	0	0.352638	0	0	0	0.0071349	0	0	0.112037	0	0.10165	0.196797	0.0140374	0.0923198	0.0666539	0.0100831	0.231751	0.0021591	0.386199	0.1798	0.0589669	0.088583	0.144484	0.0185283	0.15477	0.267824	0.0870453
23840	-49.93481	-73.56438	23.62957	0.319285	0.197035	0.196353	0.0518794	0.0352604	0.183625	0.0165623	0.319285	0	0	0	0	0	0	0.197035	0	0	0	0	0	0.196353	0	0	0	0	0.0518794	0	0	0	0.0352604	0	0	0.183625	0	0.0165623	0.135232	0.0163453	0.106834	0.0771329	0.0116683	0.268186	0.00244373	0.382158	0.1062	0.0425396	0.0716702	0.473711	0.0285768	0.0732853	0.187027	0.0169902
23850	-55.6709	-79.30047	23.62957	0.103285	0.0456025	0.132926	0.299414	0.0261672	0.27849	0.114115	0.103285	0	0	0	0	0	0	0.0456025	0	0	0	0	0	0.132926	0	0	0	0	0.299414	0	0	0	0.0261672	0	0	0.27849	0	0.114115	0.183723	0.0142946	0.225958	0.0428578	0.0152263	0.251638	0.00213714	0.264165	0.0372197	0.050647	0.238487	0.121005	0.0208145	0.0376357	0.481816	0.0123752
23860	-49.02905	-72.65862	23.62957	0.230091	0.159891	0.0652508	0.0810218	0.028971	0.0800612	0.354713	0.230091	0	0	0	0	0	0	0.159891	0	0	0	0	0	0.0652508	0	0	0	0	0.0810218	0	0	0	0.028971	0	0	0.0800612	0	0.354713	0.0917749	0.00804823	0.127221	0.0855713	0.0085728	0.454068	0.00299103	0.221753	0.0683	0.173902	0.28237	0.0530862	0.181954	0.0553304	0.0964792	0.0885779
23870	-50.3094	-73.93897	23.62957	0.0444552	0.0594938	0.019434	0.41376	0.0146762	0.180052	0.268129	0.0444552	0	0	0	0	0	0	0.0594938	0	0	0	0	0	0.019434	0	0	0	0	0.41376	0	0	0	0.0146762	0	0	0.180052	0	0.268129	0.224349	0.0351851	0.17789	0.133963	0.0134209	0.310337	0.00274464	0.10211	0.250968	0.17877	0.190074	0.0694792	0.080439	0.0874854	0.0639694	0.0788153
23880	-51.52668	-75.15625	23.62957	0.108956	0.278672	0.0581348	0.234142	0.0927547	0.112749	0.114593	0.108956	0	0	0	0	0	0	0.278672	0	0	0	0	0	0.0581348	0	0	0	0	0.234142	0	0	0	0.0927547	0	0	0.112749	0	0.114593	0.261374	0.0468397	0.207247	0.156072	0.0193313	0.159841	0.0689922	0.0803032	0.115376	0.0608425	0.157263	0.085832	0.0373678	0.106539	0.333694	0.103086
23890	-51.79369	-75.42327	23.62957	0.16699	0.293645	0.213975	0.173519	0.0286824	0.0266284	0.0965593	0.16699	0	0	0	0	0	0	0.293645	0	0	0	0	0	0.213975	0	0	0	0	0.173519	0	0	0	0.0286824	0	0	0.0266284	0	0.0965593	0.31816	0.03054	0.0625272	0.150114	0.0326698	0.140606	0.11707	0.148313	0.1428	0.122169	0.0665739	0.029723	0.224581	0.320763	0.0497505	0.0436391
23900	-53.78455	-77.41413	23.62957	0.110168	0.274139	0.16144	0.214377	0.0422968	0.0213918	0.176188	0.110168	0	0	0	0	0	0	0.274139	0	0	0	0	0	0.16144	0	0	0	0	0.214377	0	0	0	0.0422968	0	0	0.0213918	0	0.176188	0.402274	0.0348748	0.0714024	0.0422888	0.037307	0.160564	0.120542	0.130747	0.109987	0.109125	0.0588192	0.0431718	0.0743302	0.162172	0.0444386	0.397955
23910	-51.05767	-74.68724	23.62957	0.220618	0.324498	0.126645	0.125043	0.170714	0.0190562	0.0134266	0.220618	0	0	0	0	0	0	0.324498	0	0	0	0	0	0.126645	0	0	0	0	0.125043	0	0	0	0.170714	0	0	0.0190562	0	0.0134266	0.332811	0.0269865	0.178182	0.0711312	0.0302279	0.0951438	0.107059	0.15846	0.137225	0.178188	0.272145	0.148154	0.110611	0.0417938	0.0343684	0.0775139
23920	-49.2665	-72.89607	23.62957	0.124131	0.11532	0.060287	0.0926054	0.373335	0.207217	0.0271049	0.124131	0	0	0	0	0	0	0.11532	0	0	0	0	0	0.060287	0	0	0	0	0.0926054	0	0	0	0.373335	0	0	0.207217	0	0.0271049	0.156365	0.0185645	0.192043	0.120505	0.0295372	0.0609906	0.0250726	0.396922	0.0176476	0.208202	0.00870676	0.00954798	0.309452	0.0861356	0.160385	0.199923
23930	-51.41876	-75.04833	23.62957	0.237097	0.144271	0.20194	0.19202	0.0376602	0.160586	0.0264256	0.237097	0	0	0	0	0	0	0.144271	0	0	0	0	0	0.20194	0	0	0	0	0.19202	0	0	0	0.0376602	0	0	0.160586	0	0.0264256	0.121228	0.0250617	0.0530611	0.162678	0.0320125	0.0823359	0.0520412	0.471581	0.0278659	0.162035	0.00078226	0.0116616	0.0400524	0.230528	0.305742	0.221333
23940	-49.13215	-72.76172	23.62957	0.249824	0.224502	0.173135	0.219036	0.0338115	0.0695474	0.0301435	0.249824	0	0	0	0	0	0	0.224502	0	0	0	0	0	0.173135	0	0	0	0	0.219036	0	0	0	0.0338115	0	0	0.0695474	0	0.0301435	0.149721	0.0229016	0.110009	0.187835	0.0158129	0.162806	0.0535632	0.297351	0.0884557	0.167457	0.0016068	0.0404028	0.169575	0.389772	0.0497146	0.0930156
23950	-51.24441	-74.87398	23.62957	0.118805	0.350184	0.125155	0.179851	0.0719502	0.0853214	0.0687339	0.118805	0	0	0	0	0	0	0.350184	0	0	0	0	0	0.125155	0	0	0	0	0.179851	0	0	0	0.0719502	0	0	0.0853214	0	0.0687339	0.174914	0.0263685	0.125002	0.226348	0.050434	0.204172	0.0243257	0.168437	0.0698511	0.172503	0.000307057	0.0220585	0.10173	0.425982	0.0315747	0.175994
23960	-53.77459	-77.40416	23.62957	0.0946135	0.271803	0.0986548	0.0263019	0.163529	0.126978	0.218119	0.0946135	0	0	0	0	0	0	0.271803	0	0	0	0	0	0.0986548	0	0	0	0	0.0263019	0	0	0	0.163529	0	0	0.126978	0	0.218119	0.141399	0.0582808	0.142609	0.18643	0.237358	0.0447797	0.0941515	0.0949925	0.278095	0.25667	0.000677667	0.0474467	0.133967	0.262019	0.0148584	0.00626691
23970	-60.87337	-84.50294	23.62957	0.0864815	0.229472	0.190856	0.0805762	0.0446173	0.248568	0.119428	0.0864815	0	0	0	0	0	0	0.229472	0	0	0	0	0	0.190856	0	0	0	0	0.0805762	0	0	0	0.0446173	0	0	0.248568	0	0.119428	0.0836809	0.0566618	0.136997	0.250408	0.206287	0.0238964	0.192074	0.0499951	0.105491	0.016504	0.00277986	0.0452818	0.288299	0.451252	0.0255893	0.064803
23980	-54.26613	-77.8957	23.62957	0.268734	0.329971	0.202731	0.0470977	0.0157369	0.0655786	0.0701508	0.268734	0	0	0	0	0	0	0.329971	0	0	0	0	0	0.202731	0	0	0	0	0.0470977	0	0	0	0.0157369	0	0	0.0655786	0	0.0701508	0.0671216	0.0339314	0.155643	0.161142	0.147853	0.158908	0.12963	0.14577	0.114554	0.00661824	0.00155956	0.185258	0.205573	0.395182	0.0102615	0.0809943
23990	-52.16226	-75.79183	23.62957	0.159598	0.434825	0.055759	0.189232	0.0787952	0.0135411	0.0682496	0.159598	0	0	0	0	0	0	0.434825	0	0	0	0	0	0.055759	0	0	0	0	0.189232	0	0	0	0.0787952	0	0	0.0135411	0	0.0682496	0.139395	0.0320066	0.0510888	0.174713	0.0414452	0.356198	0.0926918	0.112462	0.0225455	0.00715797	0.00241051	0.0589819	0.211153	0.610808	0.014329	0.0726145
24000	-49.9793	-73.60887	23.62957	0.199957	0.332313	0.117103	0.273426	0.0236719	0.0300849	0.0234444	0.199957	0	0	0	0	0	0	0.332313	0	0	0	0	0	0.117103	0	0	0	0	0.273426	0	0	0	0.0236719	0	0	0.0300849	0	0.0234444	0.206411	0.0353913	0.0564915	0.125517	0.0223126	0.377072	0.102494	0.074311	0.111484	0.0367282	0.130374	0.0440819	0.0168061	0.283448	0.00115237	0.375926
24010	-50.37174	-74.00132	23.62957	0.0762463	0.224278	0.316227	0.104507	0.0861081	0.03745	0.155183	0.0762463	0	0	0	0	0	0	0.224278	0	0	0	0	0	0.316227	0	0	0	0	0.104507	0	0	0	0.0861081	0	0	0.03745	0	0.155183	0.111898	0.0191861	0.0520961	0.112581	0.0352453	0.0962865	0.00309634	0.569611	0.214596	0.0447752	0.182103	0.0373733	0.206902	0.208201	0.00724667	0.0988024
24020	-47.55846	-71.18804	23.62957	0.326442	0.173965	0.0641385	0.0536208	0.0561724	0.246789	0.0788722	0.326442	0	0	0	0	0	0	0.173965	0	0	0	0	0	0.0641385	0	0	0	0	0.0536208	0	0	0	0.0561724	0	0	0.246789	0	0.0788722	0.0955644	0.0163856	0.0444917	0.117121	0.0413314	0.0822317	0.0175593	0.585315	0.181816	0.0216464	0.232784	0.0182167	0.0298986	0.391648	0.0524797	0.0715106
24030	-50.49996	-74.12953	23.62957	0.236542	0.296282	0.187085	0.0455206	0.0566061	0.0317068	0.146256	0.236542	0	0	0	0	0	0	0.296282	0	0	0	0	0	0.187085	0	0	0	0	0.0455206	0	0	0	0.0566061	0	0	0.0317068	0	0.146256	0.192153	0.0497769	0.0684663	0.138485	0.0924367	0.13353	0.0222403	0.302912	0.230508	0.199793	0.10715	0.0695204	0.139804	0.0308189	0.0936516	0.128753
24040	-51.08903	-74.71861	23.62957	0.304264	0.353559	0.125756	0.0131992	0.0534784	0.141624	0.00811986	0.304264	0	0	0	0	0	0	0.353559	0	0	0	0	0	0.125756	0	0	0	0	0.0131992	0	0	0	0.0534784	0	0	0.141624	0	0.00811986	0.139423	0.0121201	0.107923	0.19243	0.0922352	0.185933	0.0192755	0.25066	0.0197914	0.0637009	0.0845015	0.142332	0.105529	0.335741	0.206604	0.0418014
24050	-54.37772	-78.00729	23.62957	0.141332	0.341805	0.0527114	0.01649	0.0742408	0.150057	0.223365	0.141332	0	0	0	0	0	0	0.341805	0	0	0	0	0	0.0527114	0	0	0	0	0.01649	0	0	0	0.0742408	0	0	0.150057	0	0.223365	0.189344	0.0189501	0.105775	0.130075	0.126932	0.290712	0.0383779	0.0998329	0.054989	0.00965915	0.109198	0.310883	0.118293	0.011875	0.376692	0.00841098
24060	-52.15646	-75.78604	23.62957	0.200784	0.256565	0.110643	0.0275588	0.0942173	0.170908	0.139324	0.200784	0	0	0	0	0	0	0.256565	0	0	0	0	0	0.110643	0	0	0	0	0.0275588	0	0	0	0.0942173	0	0	0.170908	0	0.139324	0.295354	0.0300321	0.0437511	0.0664352	0.0648301	0.283173	0.0417462	0.174678	0.0371887	0.00345606	0.148517	0.649951	0.0128872	0.00901019	0.115142	0.0238474
24070	-48.22201	-71.85158	23.62957	0.162891	0.34894	0.143225	0.0124256	0.105515	0.20114	0.0258635	0.162891	0	0	0	0	0	0	0.34894	0	0	0	0	0	0.143225	0	0	0	0	0.0124256	0	0	0	0.105515	0	0	0.20114	0	0.0258635	0.0795319	0.0198413	0.028905	0.0438917	0.0816397	0.0753359	0.0358805	0.634974	0.0821423	0.00579009	0.368313	0.268431	0.117872	0.0194283	0.0404798	0.0975432
24080	-49.65504	-73.28462	23.62957	0.24026	0.280237	0.145684	0.0514848	0.161672	0.115336	0.00532619	0.24026	0	0	0	0	0	0	0.280237	0	0	0	0	0	0.145684	0	0	0	0	0.0514848	0	0	0	0.161672	0	0	0.115336	0	0.00532619	0.0953621	0.0290356	0.026961	0.054047	0.0357288	0.0702692	0.0963276	0.592269	0.373987	0.0070741	0.238323	0.0859163	0.045096	0.133291	0.0255368	0.0907756
24090	-52.06191	-75.69149	23.62957	0.301973	0.248515	0.148291	0.18205	0.0195221	0.0687795	0.0308699	0.301973	0	0	0	0	0	0	0.248515	0	0	0	0	0	0.148291	0	0	0	0	0.18205	0	0	0	0.0195221	0	0	0.0687795	0	0.0308699	0.282011	0.0443881	0.0933451	0.156469	0.0583787	0.114816	0.157393	0.0931993	0.246529	0.0137552	0.313666	0.142982	0.0382956	0.0372809	0.0336099	0.173881
24100	-50.50827	-74.13784	23.62957	0.110953	0.422782	0.122089	0.160817	0.10644	0.038659	0.0382603	0.110953	0	0	0	0	0	0	0.422782	0	0	0	0	0	0.122089	0	0	0	0	0.160817	0	0	0	0.10644	0	0	0.038659	0	0.0382603	0.0644513	0.0460416	0.11277	0.217261	0.0224498	0.119093	0.0893006	0.328633	0.349878	0.0753395	0.161472	0.0560137	0.156071	0.0680983	0.0470067	0.0861206
24110	-52.06848	-75.69806	23.62957	0.0891979	0.117714	0.185118	0.403776	0.141006	0.0156874	0.0475009	0.0891979	0	0	0	0	0	0	0.117714	0	0	0	0	0	0.185118	0	0	0	0	0.403776	0	0	0	0.141006	0	0	0.0156874	0	0.0475009	0.219096	0.0490081	0.120036	0.191617	0.0207203	0.108657	0.141341	0.149525	0.191683	0.108734	0.0448973	0.0309261	0.173602	0.0332843	0.046608	0.370265
24120	-52.27408	-75.90365	23.62957	0.310005	0.113735	0.10971	0.197034	0.198806	0.0377365	0.0329733	0.310005	0	0	0	0	0	0	0.113735	0	0	0	0	0	0.10971	0	0	0	0	0.197034	0	0	0	0.198806	0	0	0.0377365	0	0.0329733	0.147588	0.0598055	0.132636	0.195604	0.0220511	0.179864	0.129231	0.13322	0.150824	0.0435316	0.0655319	0.153033	0.0255885	0.253696	0.247095	0.0607
24130	-50.38961	-74.01919	23.62957	0.153638	0.423885	0.184809	0.100051	0.0613143	0.0419247	0.0343792	0.153638	0	0	0	0	0	0	0.423885	0	0	0	0	0	0.184809	0	0	0	0	0.100051	0	0	0	0.0613143	0	0	0.0419247	0	0.0343792	0.243278	0.0413928	0.121266	0.0660199	0.0268883	0.213812	0.118153	0.16919	0.219514	0.0883922	0.0946614	0.0722985	0.0898635	0.110602	0.2881	0.0365679
24140	-50.02591	-73.65548	23.62957	0.177483	0.224598	0.114075	0.208024	0.0302007	0.227333	0.0182868	0.177483	0	0	0	0	0	0	0.224598	0	0	0	0	0	0.114075	0	0	0	0	0.208024	0	0	0	0.0302007	0	0	0.227333	0	0.0182868	0.297027	0.0505378	0.0835481	0.1156	0.037378	0.181948	0.027391	0.20657	0.0513415	0.125258	0.179938	0.227303	0.266094	0.027014	0.0578323	0.0652199
24150	-48.68553	-72.3151	23.62957	0.477088	0.205034	0.0537118	0.0699117	0.0378637	0.116273	0.0401185	0.477088	0	0	0	0	0	0	0.205034	0	0	0	0	0	0.0537118	0	0	0	0	0.0699117	0	0	0	0.0378637	0	0	0.116273	0	0.0401185	0.148179	0.0226788	0.0374922	0.0924673	0.0167734	0.0816492	0.0237056	0.577055	0.157121	0.107467	0.0764058	0.252292	0.15873	0.0455056	0.102348	0.100131
24160	-46.81026	-70.43983	23.62957	0.297389	0.208826	0.033332	0.0830797	0.0244481	0.20269	0.150235	0.297389	0	0	0	0	0	0	0.208826	0	0	0	0	0	0.033332	0	0	0	0	0.0830797	0	0	0	0.0244481	0	0	0.20269	0	0.150235	0.179548	0.0068037	0.0780717	0.112043	0.0203243	0.0989344	0.00395511	0.50032	0.0754165	0.145872	0.370209	0.114684	0.0155268	0.0583358	0.169692	0.0502641
24170	-49.60188	-73.23145	23.62957	0.176887	0.255417	0.132126	0.106354	0.155837	0.00969229	0.163686	0.176887	0	0	0	0	0	0	0.255417	0	0	0	0	0	0.132126	0	0	0	0	0.106354	0	0	0	0.155837	0	0	0.00969229	0	0.163686	0.143921	0.0176827	0.113545	0.0705851	0.0183323	0.193003	0.00638345	0.436547	0.0185917	0.0392564	0.387722	0.409901	0.00417851	0.0672909	0.0706292	0.0024304
24180	-49.79328	-73.42286	23.62957	0.144479	0.261737	0.0878384	0.132463	0.103602	0.186533	0.0833475	0.144479	0	0	0	0	0	0	0.261737	0	0	0	0	0	0.0878384	0	0	0	0	0.132463	0	0	0	0.103602	0	0	0.186533	0	0.0833475	0.057856	0.0203635	0.072433	0.25832	0.0390919	0.093342	0.00280076	0.455793	0.0996206	0.105625	0.18009	0.214281	0.0151955	0.0908232	0.0680874	0.226277
24190	-47.62984	-71.25941	23.62957	0.261665	0.108458	0.038113	0.105185	0.0628123	0.262842	0.160925	0.261665	0	0	0	0	0	0	0.108458	0	0	0	0	0	0.038113	0	0	0	0	0.105185	0	0	0	0.0628123	0	0	0.262842	0	0.160925	0.120507	0.0134635	0.0654961	0.225023	0.0266029	0.0846637	0.00135707	0.462887	0.165069	0.0551511	0.389174	0.159392	0.0194447	0.0133924	0.0871271	0.11125
24200	-49.29305	-72.92262	23.62957	0.426394	0.195892	0.143226	0.0517713	0.0650573	0.043677	0.0739836	0.426394	0	0	0	0	0	0	0.195892	0	0	0	0	0	0.143226	0	0	0	0	0.0517713	0	0	0	0.0650573	0	0	0.043677	0	0.0739836	0.20229	0.0226006	0.109945	0.093043	0.0528093	0.106261	0.00276582	0.410286	0.0669789	0.207352	0.040078	0.37415	0.0434495	0.061597	0.0481678	0.158227
24210	-49.12901	-72.75859	23.62957	0.235991	0.233746	0.141062	0.0884108	0.0356002	0.157799	0.10739	0.235991	0	0	0	0	0	0	0.233746	0	0	0	0	0	0.141062	0	0	0	0	0.0884108	0	0	0	0.0356002	0	0	0.157799	0	0.10739	0.211961	0.0258708	0.115201	0.0644887	0.0553341	0.0919286	0.02333	0.411886	0.0799034	0.0778556	0.0856542	0.214605	0.259159	0.0174971	0.08775	0.177576
24220	-50.09898	-73.72856	23.62957	0.132773	0.295953	0.058247	0.270826	0.0156256	0.197918	0.0286575	0.132773	0	0	0	0	0	0	0.295953	0	0	0	0	0	0.058247	0	0	0	0	0.270826	0	0	0	0.0156256	0	0	0.197918	0	0.0286575	0.295442	0.0232477	0.103521	0.0956583	0.0497236	0.0375907	0.0246939	0.370123	0.185507	0.0836539	0.038297	0.170529	0.137978	0.0214945	0.158352	0.204188
24230	-52.10949	-75.73906	23.62957	0.236535	0.183766	0.0757879	0.238201	0.0111651	0.229804	0.0247415	0.236535	0	0	0	0	0	0	0.183766	0	0	0	0	0	0.0757879	0	0	0	0	0.238201	0	0	0	0.0111651	0	0	0.229804	0	0.0247415	0.0571938	0.0236138	0.0885419	0.194731	0.0482353	0.29063	0.0245573	0.272497	0.109365	0.0964521	0.0229198	0.0280551	0.486239	0.00372936	0.0699759	0.183264
24240	-48.51894	-72.14852	23.62957	0.296704	0.260087	0.142632	0.0663829	0.0771564	0.0809821	0.0760564	0.296704	0	0	0	0	0	0	0.260087	0	0	0	0	0	0.142632	0	0	0	0	0.0663829	0	0	0	0.0771564	0	0	0.0809821	0	0.0760564	0.135902	0.0163167	0.0914252	0.185723	0.0350515	0.20082	0.053793	0.280969	0.26355	0.195864	0.0371608	0.0955944	0.148546	0.23267	0.0210127	0.00560148
24250	-48.48067	-72.11024	23.62957	0.23029	0.190002	0.21393	0.0826634	0.110709	0.166537	0.00586853	0.23029	0	0	0	0	0	0	0.190002	0	0	0	0	0	0.21393	0	0	0	0	0.0826634	0	0	0	0.110709	0	0	0.166537	0	0.00586853	0.141218	0.0169549	0.110502	0.102761	0.0364226	0.121308	0.0412627	0.429571	0.063449	0.239072	0.129119	0.077348	0.0634516	0.409625	0.0101195	0.00781652
24260	-48.51972	-72.1493	23.62957	0.350647	0.145171	0.0301497	0.0624655	0.0810999	0.164632	0.165835	0.350647	0	0	0	0	0	0	0.145171	0	0	0	0	0	0.0301497	0	0	0	0	0.0624655	0	0	0	0.0810999	0	0	0.164632	0	0.165835	0.123412	0.0139561	0.188098	0.285465	0.0309023	0.108141	0.0230908	0.226934	0.0469734	0.171318	0.182353	0.284232	0.0594167	0.193979	0.00281124	0.0589159
24270	-50.87483	-74.50441	23.62957	0.508006	0.0524018	0.0197214	0.145943	0.140642	0.107688	0.0255973	0.508006	0	0	0	0	0	0	0.0524018	0	0	0	0	0	0.0197214	0	0	0	0	0.145943	0	0	0	0.140642	0	0	0.107688	0	0.0255973	0.112581	0.00554117	0.202923	0.167456	0.0281902	0.059439	0.0116767	0.412192	0.0461185	0.291634	0.0101677	0.154928	0.151547	0.13832	0.00136812	0.205917
24280	-52.57971	-76.20928	23.62957	0.393272	0.145054	0.0356796	0.102618	0.254447	0.0226191	0.0463102	0.393272	0	0	0	0	0	0	0.145054	0	0	0	0	0	0.0356796	0	0	0	0	0.102618	0	0	0	0.254447	0	0	0.0226191	0	0.0463102	0.309356	0.0079716	0.156246	0.182265	0.0227712	0.0646955	0.021088	0.235606	0.17266	0.125438	0.0530032	0.328871	0.0401315	0.107533	0.000975939	0.171387
24290	-49.51737	-73.14695	23.62957	0.426325	0.096328	0.0308828	0.0966709	0.11522	0.109692	0.124881	0.426325	0	0	0	0	0	0	0.096328	0	0	0	0	0	0.0308828	0	0	0	0	0.0966709	0	0	0	0.11522	0	0	0.109692	0	0.124881	0.143956	0.0115737	0.178594	0.208334	0.0165361	0.106672	0.0285407	0.305793	0.0959594	0.110557	0.118158	0.209926	0.0549671	0.147285	0.0169709	0.246176
24300	-47.91833	-71.5479	23.62957	0.175655	0.162916	0.0361246	0.274353	0.120748	0.126718	0.103486	0.175655	0	0	0	0	0	0	0.162916	0	0	0	0	0	0.0361246	0	0	0	0	0.274353	0	0	0	0.120748	0	0	0.126718	0	0.103486	0.144094	0.00939176	0.152047	0.165816	0.00711477	0.124786	0.0062654	0.390486	0.0906168	0.0956181	0.157737	0.0722162	0.0519068	0.126064	0.1659	0.239941
24310	-50.18523	-73.8148	23.62957	0.222347	0.187693	0.0984195	0.100034	0.341683	0.0357514	0.0140709	0.222347	0	0	0	0	0	0	0.187693	0	0	0	0	0	0.0984195	0	0	0	0	0.100034	0	0	0	0.341683	0	0	0.0357514	0	0.0140709	0.133629	0.0335073	0.135817	0.0961563	0.0398163	0.10789	0.0292038	0.423981	0.0976538	0.0382537	0.0124957	0.518552	0.0210236	0.153905	0.0671939	0.090923
24320	-55.5666	-79.19617	23.62957	0.157541	0.306192	0.104633	0.222692	0.161807	0.0423162	0.00481845	0.157541	0	0	0	0	0	0	0.306192	0	0	0	0	0	0.104633	0	0	0	0	0.222692	0	0	0	0.161807	0	0	0.0423162	0	0.00481845	0.259909	0.065172	0.0452292	0.209123	0.0774432	0.0197149	0.102912	0.220496	0.0635011	0.0276155	0.0133011	0.551974	0.0223786	0.163824	0.0612679	0.0961378
24330	-52.3276	-75.95718	23.62957	0.155106	0.4083	0.170965	0.087235	0.147456	0.021918	0.00901935	0.155106	0	0	0	0	0	0	0.4083	0	0	0	0	0	0.170965	0	0	0	0	0.087235	0	0	0	0.147456	0	0	0.021918	0	0.00901935	0.240222	0.0464042	0.0804804	0.180775	0.100161	0.0140032	0.0686842	0.26927	0.0221764	0.0371517	0.0649977	0.368659	0.00634062	0.022023	0.37734	0.101312
24340	-51.8125	-75.44208	23.62957	0.0905819	0.235124	0.0683757	0.0380871	0.133637	0.430801	0.00339385	0.0905819	0	0	0	0	0	0	0.235124	0	0	0	0	0	0.0683757	0	0	0	0	0.0380871	0	0	0	0.133637	0	0	0.430801	0	0.00339385	0.248344	0.032526	0.124576	0.196467	0.0330486	0.0114635	0.142884	0.210691	0.0560635	0.0887285	0.0413132	0.460047	0.0178817	0.138093	0.0510819	0.146791
