Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]
13520	-40.58131	-42.70067	2.119364	0.10101	0.128962
13530	-40.18195	-41.87518	1.693237	0.0920516	0.170035
13540	-40.63696	-43.98358	3.346625	0.0336268	0.103854
13550	-44.36875	-41.74673	-2.62202	0.300458	0.286842
13560	-40.21337	-43.10293	2.889562	0.0214216	0.150505
13570	-40.05317	-42.00531	1.952144	0.0671846	0.17539
13580	-40.79021	-43.15804	2.367829	0.0213046	0.189942
13590	-40.01589	-42.3177	2.301806	0.0705775	0.145645
13600	-41.42952	-43.65741	2.227892	0.016216	0.205577
13610	-41.28942	-44.79325	3.503827	0.00577099	0.119863
13620	-42.06225	-42.38339	0.3211378	0.0921869	0.273306
13630	-41.40681	-41.79625	0.3894398	0.113302	0.247043
13640	-40.47075	-41.80959	1.338849	0.0845993	0.204195
13650	-42.12506	-44.67278	2.54772	0.109466	0.0882236
13660	-40.4161	-43.17256	2.756462	0.018695	0.163263
13670	-41.48352	-42.05476	0.5712367	0.189173	0.157472
13680	-40.24261	-43.11473	2.872115	0.0537097	0.119532
13690	-45.06752	-44.3468	-0.7207239	0.352728	0.0912836
13700	-40.18442	-42.24479	2.060369	0.0881525	0.146266
13710	-40.8098	-42.47431	1.664511	0.126811	0.137441
13720	-40.20363	-42.78039	2.57676	0.0681392	0.127362
13730	-41.66448	-42.1628	0.4983244	0.0931447	0.258995
13740	-41.61151	-42.66736	1.05585	0.182482	0.12764
13750	-40.8319	-42.67837	1.846472	0.1202	0.130338
13760	-42.67065	-46.34293	3.672281	0.0421907	0.0707478
13770	-40.01938	-42.93715	2.917766	0.0377971	0.132004
13780	-39.93826	-42.25853	2.320272	0.0531966	0.161634
13790	-41.16837	-43.24662	2.078256	0.118232	0.114838
13800	-40.00144	-42.18008	2.178642	0.0724727	0.153032
13810	-40.03079	-42.2337	2.202908	0.050652	0.173024
13820	-40.0121	-42.24398	2.231875	0.0504153	0.171077
13830	-45.01315	-43.17747	-1.835678	0.15384	0.374198
13840	-40.35251	-43.57212	3.219606	0.017658	0.129396
13850	-41.91137	-43.27554	1.364163	0.183387	0.1035
13860	-40.20909	-41.94049	1.731403	0.0958472	0.163363
13870	-44.3512	-44.23665	-0.1145481	0.322526	0.075802
13880	-40.08652	-42.4575	2.370979	0.0723125	0.138697
13890	-41.95944	-43.37075	1.411315	0.183419	0.0999137
13900	-41.80867	-43.70174	1.893075	0.0210931	0.225933
13910	-44.88347	-42.72191	-2.161568	0.182764	0.369835
13920	-40.43077	-42.57588	2.145118	0.0368111	0.19122
13930	-43.29855	-44.09621	0.7976621	0.268849	0.0607316
13940	-40.75843	-41.57986	0.821428	0.123939	0.20385
13950	-40.00996	-42.70519	2.695225	0.0530805	0.133492
13960	-39.97979	-42.33838	2.358593	0.0659123	0.14603
13970	-41.39871	-41.48136	0.08264346	0.160478	0.222989
13980	-42.83228	-43.24847	0.4161886	0.264728	0.0936014
13990	-40.59413	-42.04928	1.455152	0.124348	0.155681
14000	-40.40696	-42.56493	2.157976	0.0369536	0.190108
14010	-41.72534	-43.24174	1.516403	0.0359977	0.239416
14020	-41.14389	-43.14881	2.004919	0.121358	0.117239
14030	-41.82839	-41.74267	-0.08572023	0.212851	0.183304
14040	-42.395	-42.17037	-0.2246278	0.120314	0.28631
14050	-41.11902	-42.25367	1.134645	0.157141	0.147043
14060	-39.99992	-42.80523	2.805307	0.0455393	0.132737
14070	-41.93729	-42.94249	1.005198	0.0555217	0.258418
14080	-40.16749	-41.96813	1.800635	0.0919208	0.162072
14090	-43.2943	-41.56809	-1.726217	0.236212	0.283577
14100	-45.23037	-47.53717	2.306796	0.205003	0.0108428
14110	-39.95302	-42.15101	2.197993	0.0629922	0.161054
14120	-41.84002	-41.77171	-0.06830908	0.214113	0.180729
14130	-40.24053	-43.32608	3.085551	0.0395824	0.117574
14140	-42.02259	-41.75971	-0.2628849	0.141523	0.267984
14150	-41.08635	-42.44292	1.356574	0.14838	0.139078
14160	-40.68869	-43.54892	2.860239	0.0663558	0.107781
14170	-40.72076	-43.35098	2.630223	0.0160287	0.175443
14180	-42.56891	-43.33708	0.7681687	0.0548907	0.276912
14190	-40.97212	-42.22927	1.257157	0.066538	0.228413
14200	-40.18509	-41.83055	1.645464	0.0870528	0.178634
14210	-40.53131	-41.65101	1.119699	0.114243	0.191067
14220	-40.65036	-41.70654	1.05618	0.0988561	0.211241
14230	-42.28493	-43.65135	1.366421	0.207333	0.0793837
14240	-41.55229	-43.82758	2.275296	0.0137405	0.20448
14250	-42.52207	-44.48598	1.963909	0.176879	0.0648087
14260	-41.19331	-44.79688	3.603567	0.0264228	0.0916941
14270	-43.10231	-42.21424	-0.8880704	0.286596	0.170027
14280	-40.13092	-41.99927	1.868341	0.0656637	0.183226
14290	-40.2462	-41.85581	1.609609	0.0985114	0.169878
14300	-42.00717	-41.53029	-0.4768772	0.170757	0.254878
14310	-40.76282	-43.5225	2.759684	0.0735833	0.108132
14320	-41.85845	-42.72009	0.8616324	0.203034	0.121725
14330	-42.5344	-42.05241	-0.4819895	0.257879	0.16814
14340	-40.60124	-43.85642	3.25518	0.039596	0.104777
14350	-39.97012	-42.7779	2.807776	0.035413	0.142678
14360	-40.21348	-42.72161	2.508123	0.071783	0.128891
14370	-40.73724	-43.98629	3.249051	0.0434179	0.101417
14380	-43.13355	-43.34102	0.2074678	0.0726369	0.301422
14390	-40.79688	-43.41927	2.622391	0.0817844	0.110278
14400	-41.66171	-41.53583	-0.1258756	0.154664	0.244517
14410	-41.5631	-42.13311	0.5700069	0.0916927	0.255044
14420	-40.00615	-42.14127	2.135127	0.0735713	0.155213
14430	-40.52972	-42.27758	1.747863	0.113455	0.144515
14440	-40.2226	-42.80694	2.584341	0.0684552	0.126474
14450	-39.93988	-42.25704	2.317156	0.0531148	0.161951
14460	-43.76437	-41.72608	-2.038294	0.23287	0.310439
14470	-41.24149	-42.93938	1.69789	0.139114	0.122622
14480	-40.74058	-41.58411	0.8435296	0.125671	0.200453
14490	-40.17364	-42.36857	2.194929	0.0831864	0.141091
14500	-40.63046	-41.82866	1.198202	0.0860357	0.213358
14510	-40.44927	-42.69838	2.249115	0.0913356	0.128858
14520	-40.54393	-41.76958	1.225655	0.122882	0.174443
14530	-40.20869	-43.32444	3.115747	0.0217499	0.133131
14540	-43.65165	-42.40156	-1.25009	0.154615	0.329291
14550	-45.21068	-42.53898	-2.671693	0.364649	0.226395
14560	-40.68481	-42.1723	1.487495	0.127836	0.149756
14570	-40.56223	-43.83286	3.270625	0.0127135	0.130495
14580	-40.25529	-43.25132	2.996036	0.0193317	0.144571
14590	-43.4831	-45.39472	1.911616	0.214122	0.0315067
14600	-40.76241	-42.1399	1.377482	0.134299	0.151584
14610	-40.01283	-42.69387	2.681043	0.032949	0.154693
14620	-42.0835	-42.75748	0.6739787	0.0699615	0.26894
14630	-40.19631	-41.93566	1.739349	0.0707537	0.187857
14640	-41.95194	-41.47618	-0.4757639	0.203141	0.222409
14650	-40.49317	-42.21404	1.720876	0.11275	0.147253
14660	-41.51838	-41.73752	0.2191463	0.192347	0.180832
14670	-45.30762	-42.12178	-3.185838	0.351061	0.27873
14680	-42.15759	-42.30617	0.1485821	0.10099	0.277508
14690	-40.61648	-42.30541	1.688925	0.11884	0.143572
14700	-40.80991	-44.00698	3.197075	0.0484584	0.100293
14710	-41.11846	-41.65529	0.5368292	0.163053	0.186185
14720	-41.13554	-44.79579	3.660252	0.0122483	0.101597
14730	-40.04821	-42.78393	2.735723	0.0531331	0.130388
14740	-41.88118	-42.37522	0.4940463	0.0863043	0.266157
14750	-40.5426	-41.76474	1.222137	0.0903452	0.207245
14760	-40.52937	-43.85947	3.330095	0.0313252	0.107402
14770	-41.5559	-41.96219	0.4062969	0.195491	0.163584
14780	-43.64999	-47.40131	3.751321	0.0452857	0.061696
14790	-40.88152	-41.56548	0.683962	0.138867	0.199282
14800	-42.24499	-41.73677	-0.5082168	0.153725	0.274271
14810	-43.33242	-45.62349	2.291072	0.181692	0.0353389
14820	-40.81337	-44.0522	3.238831	0.0457811	0.0998237
14830	-40.0257	-42.00423	1.978522	0.0708775	0.169709
14840	-39.95646	-42.56977	2.613311	0.0385353	0.154211
14850	-40.39637	-42.5275	2.131126	0.0945517	0.134534
14860	-39.96078	-42.27411	2.313331	0.0504615	0.164892
14870	-41.78324	-42.01886	0.2356185	0.108352	0.263586
14880	-40.02317	-42.94979	2.926613	0.0373063	0.131828
14890	-40.97461	-42.00743	1.03282	0.152571	0.159287
14900	-41.42636	-41.72936	0.3029971	0.120584	0.246276
14910	-40.97364	-42.35197	1.378325	0.143195	0.142625
14920	-41.18528	-42.10646	0.9211784	0.165937	0.154334
14930	-43.41686	-42.06729	-1.34956	0.297626	0.193777
14940	-42.43075	-42.81447	0.3837166	0.0782698	0.282507
14950	-40.44591	-43.39801	2.952093	0.0552022	0.112012
14960	-41.49718	-41.53036	0.03317666	0.149146	0.238049
14970	-40.18292	-41.8852	1.702288	0.0925199	0.168884
14980	-42.17601	-43.78035	1.604341	0.184481	0.0843051
14990	-40.07188	-42.59298	2.521099	0.0345341	0.165162
15000	-41.20522	-44.04622	2.840992	0.0772065	0.0983809
15010	-45.73438	-44.61037	-1.124013	0.375615	0.09879
15020	-40.47669	-41.67105	1.194365	0.104723	0.194961
15030	-40.55981	-42.30715	1.747335	0.114677	0.143332
15040	-40.53536	-42.40988	1.874522	0.0460941	0.20233
15050	-40.38579	-42.05515	1.669359	0.108826	0.15506
15060	-40.99318	-41.53817	0.5449882	0.14414	0.204483
15070	-40.06396	-42.12317	2.059212	0.080314	0.154191
15080	-42.27439	-43.00895	0.7345567	0.23127	0.103066
15090	-40.49798	-42.63512	2.137136	0.0976861	0.130946
15100	-42.21987	-46.1687	3.948827	0.01181	0.0802869
15110	-44.81109	-43.50054	-1.310557	0.353691	0.134772
15120	-40.52253	-41.9017	1.379171	0.121416	0.16434
15130	-40.5247	-42.4988	1.974098	0.0416492	0.19927
15140	-40.0961	-42.33136	2.235259	0.0450257	0.176212
15150	-41.67316	-42.2207	0.5475375	0.0893938	0.259037
15160	-41.66334	-42.91973	1.256395	0.17623	0.118778
15170	-43.66365	-47.53871	3.875054	0.000826798	0.0968299
15180	-42.2847	-41.45807	-0.8266312	0.207614	0.244379
15190	-43.17303	-41.67427	-1.498759	0.273944	0.228702
15200	-40.31367	-42.71579	2.402121	0.0801654	0.128497
15210	-41.58431	-41.5223	-0.06201117	0.187377	0.206991
15220	-40.97007	-42.25267	1.282601	0.146137	0.146896
15230	-40.3094	-42.02583	1.71643	0.103462	0.156876
15240	-40.863	-42.0276	1.164603	0.0766961	0.22523
15250	-40.09587	-42.02933	1.933461	0.0845889	0.159393
15260	-41.03976	-43.75894	2.719174	0.0812711	0.103497
15270	-43.04039	-42.35257	-0.6878174	0.284472	0.157059
15280	-42.42472	-41.71854	-0.7061842	0.24586	0.197055
15290	-41.23077	-43.61231	2.381543	0.103507	0.106706
15300	-39.94602	-42.5561	2.61007	0.0396254	0.153365
15310	-39.92603	-42.25701	2.330984	0.0582241	0.155799
15320	-40.09455	-42.06501	1.970452	0.0608497	0.180345
15330	-40.4723	-43.17128	2.698979	0.0701168	0.116173
15340	-43.2148	-41.62124	-1.593561	0.270479	0.239312
15350	-42.87601	-41.51206	-1.363951	0.244977	0.24751
15360	-40.38511	-41.9842	1.599087	0.110031	0.159151
15370	-41.86737	-42.66524	0.7978693	0.205615	0.123949
15380	-40.01296	-42.04244	2.029476	0.0736557	0.16309
15390	-42.79371	-41.50674	-1.28697	0.242175	0.24451
15400	-42.13532	-41.95305	-0.1822695	0.12778	0.275651
15410	-40.42733	-42.84944	2.422112	0.0827897	0.124366
15420	-43.62756	-41.66906	-1.958503	0.28485	0.252445
15430	-43.31676	-43.11962	-0.1971399	0.293419	0.111133
15440	-39.91957	-42.41359	2.494022	0.0540877	0.147649
15450	-39.96758	-42.11602	2.148445	0.0661331	0.161647
15460	-41.81379	-42.31462	0.5008275	0.209931	0.142019
15470	-39.99682	-42.84357	2.846749	0.0324784	0.142675
15480	-40.0193	-42.03187	2.012564	0.0744235	0.163597
15490	-40.78187	-42.39315	1.61128	0.0522162	0.216047
15500	-40.19789	-41.86666	1.668771	0.0779294	0.186001
15510	-41.6965	-45.16712	3.470615	0.00344073	0.124696
15520	-40.23079	-41.8292	1.598407	0.0820648	0.187168
15530	-41.32622	-42.62196	1.295739	0.0543473	0.237696
15540	-40.24654	-41.80344	1.556892	0.0959455	0.176416
15550	-40.09399	-42.70817	2.614174	0.0308061	0.161875
15560	-39.95664	-42.72092	2.764281	0.0367794	0.144589
15570	-43.1994	-45.4196	2.220199	0.184243	0.0381296
15580	-40.09596	-41.99495	1.898991	0.0845538	0.162026
15590	-40.37558	-41.94944	1.573859	0.109736	0.161347
15600	-41.02884	-41.53984	0.5110044	0.148149	0.203035
15610	-41.22567	-43.30421	2.078537	0.119569	0.113479
15620	-41.34488	-42.90016	1.555276	0.0413532	0.23113
15630	-40.57599	-43.45522	2.879229	0.0627241	0.109982
15640	-42.73625	-44.60684	1.870586	0.196994	0.0517271
15650	-40.4845	-43.62224	3.137744	0.0445362	0.108687
15660	-39.91368	-42.4531	2.539418	0.0504805	0.147835
15670	-42.60412	-42.68977	0.08564758	0.0919336	0.291307
15680	-40.37927	-42.93688	2.557602	0.0748202	0.122125
15690	-42.82472	-41.86613	-0.9585927	0.166251	0.295687
15700	-40.69726	-43.1026	2.405342	0.0907548	0.117665
15710	-40.01959	-42.93512	2.915532	0.0314984	0.138471
15720	-41.27879	-41.91202	0.6332287	0.098612	0.24336
15730	-42.67603	-43.2398	0.5637701	0.0630643	0.284143
15740	-39.9734	-42.81149	2.838083	0.0368759	0.138931
15750	-42.82052	-43.61452	0.7940008	0.0492785	0.280578
15760	-42.45456	-41.46538	-0.9891821	0.214897	0.249346
15770	-40.30166	-42.45532	2.153657	0.0404248	0.186963
15780	-40.29921	-41.86477	1.565557	0.103651	0.168058
15790	-40.68438	-43.07413	2.389748	0.0912138	0.118381
15800	-39.91214	-42.40684	2.494705	0.051741	0.149944
15810	-39.95138	-42.72909	2.777712	0.0398121	0.140544
15820	-40.14956	-41.87507	1.725512	0.0789412	0.180713
15830	-40.68315	-43.84962	3.166468	0.0105147	0.140544
15840	-43.26024	-46.65739	3.397149	0.0665214	0.067152
15850	-40.15776	-43.04758	2.889821	0.0493369	0.122571
15860	-42.27282	-42.38749	0.1146645	0.242165	0.138888
15870	-40.98421	-41.55491	0.5706954	0.146708	0.199977
15880	-45.18723	-48.22693	3.039704	0.14219	0.0184214
15890	-42.34382	-41.48405	-0.8597734	0.223413	0.231078
15900	-40.65885	-43.60192	2.94307	0.0609149	0.10698
15910	-40.13949	-41.88456	1.745066	0.0780703	0.18011
15920	-42.34929	-42.38477	0.03548406	0.102683	0.284337
15930	-41.95161	-42.01703	0.06542059	0.222947	0.161817
15940	-42.30193	-41.46773	-0.8342014	0.217244	0.235319
15950	-41.16251	-42.80105	1.638541	0.139437	0.126772
15960	-43.0329	-43.08344	0.05054087	0.279241	0.106645
15970	-40.06404	-42.2971	2.233051	0.0759977	0.145406
15980	-39.98531	-42.38663	2.401313	0.0648921	0.143831
15990	-41.11219	-42.94374	1.831548	0.12899	0.122672
16000	-42.05001	-41.55283	-0.4971753	0.217867	0.209297
16010	-42.23103	-42.21449	-0.01654677	0.240623	0.150319
16020	-40.31778	-42.35941	2.041626	0.0451061	0.190724
16030	-42.68647	-44.88952	2.20305	0.158565	0.0650996
16040	-40.91508	-43.97872	3.063637	0.0589056	0.0999025
16050	-40.91517	-41.54564	0.6304639	0.133603	0.208577
16060	-41.56105	-42.7981	1.237049	0.172449	0.124017
16070	-44.75008	-47.80218	3.052109	0.132096	0.0275807
16080	-41.82369	-42.41827	0.5945826	0.208556	0.136329
16090	-40.22336	-43.39253	3.169168	0.0230153	0.12784
16100	-40.21322	-42.54249	2.329273	0.0796871	0.134465
16110	-42.19809	-42.11193	-0.08616696	0.238797	0.157391
16120	-42.29539	-43.78804	1.492654	0.200617	0.076586
16130	-40.66666	-43.91265	3.245987	0.0419493	0.103116
16140	-41.15448	-44.59072	3.436249	0.0388241	0.0919026
16150	-44.47276	-41.76592	-2.706845	0.275967	0.317725
16160	-41.5823	-44.45046	2.868153	0.0815026	0.0920378
16170	-40.17145	-43.11167	2.940216	0.0223336	0.145776
16180	-41.27921	-43.72518	2.44597	0.100899	0.104459
16190	-40.40184	-41.70454	1.3027	0.105579	0.185939
16200	-43.2852	-41.55295	-1.73225	0.241265	0.278979
16210	-41.3489	-41.76148	0.4125802	0.180939	0.177663
16220	-40.02839	-42.81017	2.781781	0.0302778	0.149772
16230	-40.50926	-43.87957	3.37031	0.0168246	0.118871
16240	-40.756	-42.63417	1.878173	0.116542	0.131607
16250	-40.2442	-42.1738	1.929605	0.0950151	0.149258
16260	-42.74772	-41.67459	-1.073132	0.258519	0.212051
16270	-40.52157	-41.91084	1.389273	0.0767071	0.208287
16280	-42.03023	-42.02579	-0.004434207	0.228124	0.161906
16290	-40.82069	-41.70763	0.8869456	0.142826	0.180025
16300	-40.96126	-41.58238	0.6211163	0.12322	0.219666
16310	-40.0729	-42.05558	1.982676	0.0820108	0.158262
16320	-40.76093	-42.1522	1.391279	0.133864	0.150979
16330	-41.5792	-41.46699	-0.1122095	0.172152	0.226
16340	-40.51249	-43.90259	3.390096	0.022877	0.111328
16350	-41.03792	-41.70963	0.6717099	0.158517	0.180555
16360	-40.90213	-42.81732	1.915193	0.0349628	0.210396
16370	-39.9137	-42.42474	2.511046	0.0478001	0.152653
16380	-40.41716	-41.71747	1.300304	0.109603	0.182096
16390	-43.99655	-42.07591	-1.920648	0.200392	0.33405
16400	-42.1969	-41.91489	-0.2820137	0.237834	0.173114
16410	-41.30688	-41.6598	0.3529212	0.123714	0.239383
16420	-40.61492	-41.62085	1.005929	0.118852	0.195033
16430	-40.06317	-42.26997	2.206796	0.0482933	0.175089
16440	-40.15169	-43.17479	3.023101	0.0231933	0.13867
16450	-40.91372	-41.74142	0.8277033	0.150047	0.177269
16460	-40.29533	-43.18387	2.88854	0.0545253	0.117479
16470	-44.80506	-46.55318	1.748118	0.241883	0.0160672
16480	-40.05423	-42.08082	2.026596	0.0603119	0.176651
16490	-40.39034	-42.60886	2.218521	0.0349593	0.18754
16500	-42.56201	-44.13143	1.569423	0.0223772	0.24904
16510	-40.30134	-43.42725	3.125912	0.0391726	0.114942
16520	-44.01326	-42.03858	-1.974677	0.205209	0.333304
16530	-41.15161	-41.51445	0.362843	0.143104	0.219246
16540	-40.22107	-42.47297	2.251896	0.0389596	0.181024
16550	-42.34503	-41.46059	-0.8844469	0.209645	0.246705
16560	-42.58561	-43.32785	0.7422365	0.246451	0.0873061
16570	-40.71676	-44.20046	3.483704	0.0228733	0.104277
16580	-39.95028	-42.71777	2.767488	0.0384252	0.142702
16590	-40.60619	-43.90901	3.302823	0.0361798	0.104602
16600	-40.23286	-43.23945	3.006591	0.0199754	0.143132
16610	-41.3851	-43.07154	1.686433	0.144056	0.118544
16620	-40.68735	-43.58158	2.894234	0.0123033	0.159272
16630	-40.78804	-44.31344	3.525407	0.0205945	0.103413
16640	-41.11189	-43.13652	2.024629	0.0268346	0.210277
16650	-42.83548	-45.38176	2.546282	0.123244	0.0745541
16660	-39.95079	-42.15873	2.207943	0.0630251	0.160271
16670	-41.09943	-44.64735	3.547915	0.0291082	0.0932028
16680	-41.7751	-45.4768	3.7017	0.0291624	0.0815589
16690	-40.54798	-43.63223	3.084248	0.0126915	0.144563
16700	-42.48401	-44.57547	2.091464	0.157751	0.0743239
16710	-42.96901	-44.96139	1.992378	0.196048	0.0434937
16720	-42.2163	-41.83688	-0.3794217	0.23788	0.180409
16730	-41.1865	-42.99594	1.80944	0.132134	0.121195
16740	-40.57768	-42.62051	2.042839	0.104152	0.131587
16750	-41.21548	-43.76541	2.54993	0.0116134	0.185909
16760	-40.94327	-41.59834	0.6550698	0.147726	0.1926
16770	-40.13859	-42.40865	2.270057	0.0787757	0.139839
16780	-41.64867	-43.72137	2.072704	0.129763	0.103725
16790	-40.38005	-41.92796	1.547907	0.0727759	0.200263
16800	-40.06468	-42.2975	2.232819	0.046853	0.174569
16810	-40.54529	-41.99757	1.452285	0.121805	0.15844
16820	-40.99607	-43.16423	2.168152	0.0239432	0.202352
16830	-40.00372	-42.1624	2.158679	0.0730185	0.15399
16840	-41.76105	-42.81467	1.053624	0.0568429	0.253447
16850	-40.76153	-44.1532	3.391668	0.0335727	0.100514
16860	-40.32433	-41.8453	1.520968	0.105669	0.1694
16870	-40.5282	-42.80093	2.272724	0.0926381	0.125776
16880	-44.07647	-42.29636	-1.780106	0.325306	0.198544
16890	-40.52002	-43.35574	2.835722	0.0155135	0.160471
16900	-40.33455	-43.19059	2.856044	0.0187624	0.155691
16910	-40.71718	-41.68787	0.9706917	0.102482	0.214058
16920	-39.95919	-42.2253	2.266109	0.0536225	0.16529
16930	-41.98753	-43.79293	1.805396	0.0216242	0.232009
16940	-42.08979	-42.72241	0.6326122	0.0721621	0.269857
16950	-41.36508	-43.5603	2.195226	0.116444	0.107811
16960	-42.50088	-41.61681	-0.8840783	0.180807	0.275516
16970	-41.73587	-41.96411	0.228238	0.208286	0.164208
16980	-39.95005	-42.65986	2.709814	0.0375326	0.147941
16990	-40.06685	-42.33911	2.27226	0.0748821	0.143567
17000	-42.3116	-46.16425	3.852652	0.0245578	0.0747872
17010	-40.40431	-42.86811	2.463807	0.0801294	0.123884
17020	-40.72221	-41.60931	0.8871011	0.114698	0.208142
17030	-40.97151	-42.41764	1.44613	0.140735	0.139974
17040	-40.10556	-41.92875	1.823191	0.0841526	0.16814
17050	-40.79602	-42.36092	1.564906	0.129927	0.141831
17060	-40.18545	-42.1382	1.95275	0.0558593	0.186669
17070	-42.71127	-43.81261	1.101332	0.239136	0.0675583
17080	-40.72429	-43.10409	2.379806	0.0926762	0.117668
17090	-41.06922	-42.95559	1.886373	0.125203	0.122328
17100	-40.24983	-42.1549	1.90507	0.0959578	0.150164
17110	-42.19026	-43.05523	0.8649745	0.0574036	0.267104
17120	-41.83253	-41.54674	-0.2857853	0.205024	0.206209
17130	-43.15388	-43.4538	0.2999156	0.0673828	0.299709
17140	-40.64732	-41.93292	1.285597	0.0778681	0.21494
17150	-41.58154	-41.55952	-0.02201221	0.19031	0.201044
17160	-40.86333	-42.72302	1.859691	0.120576	0.128966
17170	-40.80344	-42.0825	1.279058	0.0712736	0.222027
17180	-48.12172	-43.85022	-4.271498	0.461445	0.250165
17190	-40.2551	-42.72745	2.472353	0.074945	0.128424
17200	-40.2263	-43.4129	3.186608	0.0276084	0.121932
17210	-40.87106	-44.08952	3.218462	0.0483093	0.0988306
17220	-40.10405	-41.90568	1.801629	0.0810525	0.172865
17230	-39.91588	-42.34787	2.431988	0.0548393	0.151572
17240	-39.99135	-42.50229	2.510941	0.0609393	0.139522
17250	-40.95103	-42.60683	1.655803	0.0454226	0.219485
17260	-39.94576	-42.29857	2.352811	0.0499851	0.162393
17270	-40.24279	-43.1745	2.931706	0.0501237	0.118627
17280	-41.6642	-41.83693	0.1727226	0.203219	0.173459
17290	-39.94952	-42.37568	2.426166	0.0607655	0.146085
17300	-41.5157	-41.51924	0.003536093	0.182486	0.206942
17310	-42.53435	-42.03379	-0.5005605	0.25772	0.169699
17320	-43.36009	-42.28115	-1.078942	0.298184	0.172824
17330	-40.37295	-42.6657	2.292745	0.0325843	0.184321
17340	-40.34022	-41.75351	1.413292	0.103784	0.1794
17350	-41.74453	-44.14255	2.398024	0.00959402	0.199377
17360	-44.00775	-41.83251	-2.175241	0.230438	0.323191
17370	-40.72539	-41.63481	0.9094198	0.132661	0.188497
17380	-39.97937	-42.59065	2.61128	0.0367786	0.156121
17390	-42.35559	-44.06593	1.710336	0.0202729	0.240525
17400	-40.15348	-42.12238	1.968901	0.0567236	0.184588
17410	-40.13859	-42.12147	1.98288	0.0567621	0.183496
17420	-43.43118	-43.21742	-0.2137633	0.089826	0.315979
17430	-40.4651	-43.64611	3.181003	0.0141209	0.135842
17440	-40.35143	-42.36349	2.01206	0.0973607	0.140698
17450	-40.29476	-41.78772	1.49296	0.0865118	0.190668
17460	-40.63499	-41.6671	1.032102	0.127018	0.184894
17470	-40.45706	-41.98167	1.524614	0.0700215	0.204773
17480	-40.24872	-42.19747	1.948752	0.0528632	0.189967
17490	-40.62881	-41.7777	1.148891	0.1295	0.17361
17500	-43.28107	-43.76543	0.4843626	0.278529	0.074663
17510	-40.40907	-42.03193	1.622857	0.111049	0.156341
17520	-40.64657	-43.15538	2.50881	0.0199546	0.180667
17530	-42.08148	-44.29966	2.218176	0.130737	0.0917878
17540	-40.45302	-41.85739	1.404372	0.116329	0.167527
17550	-40.93805	-41.60137	0.6633159	0.119509	0.220196
17560	-40.12806	-41.92812	1.800064	0.087243	0.166792
17570	-40.18575	-41.86261	1.676858	0.0788446	0.184476
17580	-42.319	-44.17237	1.853372	0.172809	0.0772094
17590	-41.59473	-41.52909	-0.0656361	0.188728	0.205913
17600	-42.06136	-42.48615	0.4247875	0.0854572	0.272224
17610	-40.14573	-41.95862	1.812888	0.0690673	0.184002
17620	-40.46872	-42.55143	2.082712	0.0989822	0.133752
17630	-40.42444	-42.12138	1.696937	0.110219	0.151589
17640	-40.41802	-42.64629	2.228273	0.0338133	0.187951
17650	-40.1334	-41.96192	1.828517	0.0884448	0.163446
17660	-40.01864	-42.8868	2.868161	0.0425096	0.13103
17670	-40.24641	-42.02656	1.780154	0.0637272	0.191809
17680	-43.51343	-43.24504	-0.2683862	0.301359	0.108563
17690	-40.8342	-42.79407	1.959867	0.0345871	0.207405
17700	-40.93483	-42.30056	1.365726	0.142051	0.144718
17710	-40.1913	-42.9827	2.791395	0.0564774	0.122848
17720	-40.35528	-42.63436	2.279076	0.0335904	0.184345
17730	-42.64407	-41.53311	-1.110954	0.242803	0.230617
17740	-40.95281	-41.64234	0.689526	0.150712	0.187018
17750	-41.98594	-42.02774	0.04179866	0.115457	0.271088
17760	-40.08625	-42.56889	2.482641	0.0352109	0.167383
17770	-40.20307	-42.0863	1.883231	0.0592907	0.188477
17780	-42.41516	-43.89544	1.480285	0.208303	0.0698321
17790	-41.33968	-41.81666	0.4769846	0.108971	0.244776
17800	-40.31	-42.76358	2.453581	0.0776788	0.127105
17810	-42.18784	-44.936	2.748165	0.0974967	0.0850865
17820	-41.013	-42.6552	1.642202	0.134498	0.131435
17830	-40.05002	-42.31483	2.264811	0.0461034	0.172907
17840	-40.63539	-42.38448	1.749085	0.117492	0.140386
17850	-41.26669	-41.53482	0.268125	0.140338	0.22915
17860	-42.00167	-42.41031	0.4086383	0.222712	0.136187
17870	-42.08292	-45.99883	3.915914	0.0084384	0.086139
17880	-40.36135	-42.62372	2.262367	0.0879152	0.131279
17890	-41.96209	-43.69826	1.736166	0.161478	0.0973734
17900	-39.96474	-42.68939	2.724651	0.0476394	0.136716
17910	-42.11847	-41.67214	-0.4463332	0.15555	0.267782
17920	-41.89341	-41.78866	-0.1047495	0.217765	0.179824
17930	-40.66281	-41.71382	1.051007	0.0982543	0.212233
17940	-40.43898	-41.81875	1.379765	0.0832351	0.202476
17950	-40.25857	-42.26597	2.007397	0.093471	0.144939
17960	-40.1298	-42.49217	2.362376	0.0747605	0.136897
17970	-40.4322	-41.69195	1.259748	0.100984	0.193772
17980	-42.26328	-43.97389	1.710608	0.18218	0.0785976
17990	-42.06928	-44.26828	2.198992	0.131777	0.0921937
18000	-42.167	-45.16409	2.997086	0.0814011	0.0824224
18010	-40.24718	-43.33797	3.090791	0.0394878	0.117274
18020	-41.07779	-42.63328	1.555493	0.140273	0.132194
