Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]
432	0	-40.89243	-42.91828	2.025853	0.0307906	0.206229
433	1	-40.60415	-42.36798	1.763827	0.0495828	0.207184
434	0	-41.13885	-44.03505	2.896197	0.00776132	0.163666
435	1	-40.33449	-43.46198	3.127499	0.0403713	0.113624
436	0	-39.93753	-42.31364	2.376107	0.0497907	0.160832
437	1	-41.30594	-41.49273	0.1867891	0.153431	0.222187
438	0	-44.7809	-42.30155	-2.479347	0.215791	0.360757
439	1	-41.60841	-45.23504	3.626635	0.0324238	0.0839546
440	0	-40.04724	-42.9466	2.899358	0.0425108	0.128678
441	1	-41.14601	-43.45197	2.305959	0.10585	0.11006
442	0	-40.18981	-43.26619	3.076375	0.0376839	0.120164
443	1	-40.37684	-42.06469	1.687847	0.0628153	0.199677
444	0	-40.04634	-42.41388	2.367544	0.0415645	0.169704
445	1	-41.89268	-44.63535	2.742676	0.0936249	0.0893719
446	0	-41.52095	-43.48075	1.959797	0.133155	0.108843
447	1	-41.15762	-41.62536	0.4677391	0.164817	0.189628
448	0	-41.10135	-42.06373	0.9623758	0.160672	0.156495
449	1	-42.77399	-43.61004	0.8360484	0.0481339	0.278553
450	0	-42.01094	-45.79696	3.786016	0.004255	0.100112
451	1	-43.94339	-45.20566	1.262261	0.261088	0.0334787
452	0	-40.84445	-41.55947	0.715019	0.131014	0.204794
453	1	-40.44049	-41.73315	1.292664	0.113072	0.179203
454	0	-40.48228	-41.73706	1.254784	0.0926856	0.202444
455	1	-42.07784	-42.63754	0.5596944	0.224262	0.123252
456	0	-40.33424	-42.422	2.087761	0.0423213	0.190032
457	1	-40.52793	-42.54103	2.0131	0.103758	0.134222
458	0	-41.68213	-43.90237	2.220237	0.121709	0.100661
459	1	-42.16947	-43.7843	1.614838	0.183186	0.0848087
460	0	-40.81246	-44.3567	3.544241	0.0166361	0.105952
461	1	-40.42694	-42.96423	2.537294	0.0234396	0.175036
462	0	-41.84734	-41.51419	-0.3331481	0.166534	0.248268
463	1	-41.65871	-42.031	0.3722941	0.202373	0.159264
464	0	-40.85743	-42.60395	1.746519	0.125166	0.132905
465	1	-40.20899	-41.82205	1.613054	0.0845104	0.183619
466	0	-39.93586	-42.2114	2.275539	0.0583114	0.159891
467	1	-41.99178	-42.91748	0.9256992	0.208744	0.111187
468	0	-40.53694	-41.85048	1.313539	0.122778	0.167924
469	1	-40.87649	-43.27352	2.397028	0.095319	0.113727
470	0	-40.45102	-43.18202	2.730998	0.0184956	0.165381
471	1	-42.81659	-42.96415	0.1475532	0.268917	0.109658
472	0	-41.13926	-41.59967	0.4604053	0.125544	0.229453
473	1	-42.3141	-41.95966	-0.3544422	0.245026	0.171381
474	0	-40.02793	-42.06498	2.037053	0.0766008	0.159574
475	1	-42.7459	-44.42901	1.683106	0.210358	0.0524924
476	0	-40.96308	-42.81273	1.849647	0.0364007	0.213898
477	1	-40.41976	-42.05254	1.632784	0.0643692	0.202273
478	0	-39.99213	-42.50234	2.510211	0.0610254	0.139491
479	1	-40.65721	-41.7529	1.095686	0.0938843	0.213236
480	0	-40.13472	-42.86288	2.728158	0.0265484	0.157543
481	1	-40.51461	-43.91055	3.39594	0.0209125	0.112852
482	0	-40.77645	-42.04844	1.271988	0.1375	0.156333
483	1	-40.67138	-43.49663	2.825256	0.0679587	0.108815
484	0	-41.42931	-42.11237	0.683062	0.184133	0.154084
485	1	-42.8587	-41.66861	-1.190084	0.191445	0.287939
486	0	-40.48534	-41.78471	1.299369	0.0873282	0.204442
487	1	-40.31019	-43.17409	2.863894	0.0564355	0.117426
488	0	-42.61938	-43.80298	1.183601	0.23219	0.0683047
489	1	-40.33239	-41.80935	1.476956	0.0833472	0.195039
490	0	-42.42322	-44.46022	2.037001	0.160015	0.0761639
491	1	-42.21425	-41.45601	-0.7582421	0.204652	0.242186
492	0	-41.33753	-43.1305	1.792974	0.0315386	0.223031
493	1	-40.75405	-41.60256	0.8485067	0.132153	0.193595
494	0	-39.91771	-42.31328	2.39557	0.055625	0.153531
495	1	-40.52446	-43.84443	3.319966	0.0320499	0.10744
496	0	-45.36814	-43.02663	-2.341515	0.374608	0.191552
497	1	-40.47885	-42.7158	2.236949	0.0927818	0.128328
498	0	-40.29416	-42.22647	1.932305	0.097457	0.146612
499	1	-40.31282	-43.23513	2.922313	0.0184257	0.151033
500	0	-39.95083	-42.37589	2.425062	0.0457417	0.161192
501	1	-41.12896	-42.73609	1.607129	0.139761	0.128814
502	0	-40.30048	-42.05037	1.749885	0.102317	0.155501
503	1	-40.9154	-41.93759	1.02219	0.14944	0.163219
504	0	-41.10876	-43.33248	2.223725	0.109364	0.112743
505	1	-41.12866	-43.13039	2.00173	0.121138	0.1177
506	0	-40.94935	-41.97744	1.028089	0.151274	0.16094
507	1	-40.38739	-42.02732	1.639931	0.0655234	0.20058
508	0	-41.87634	-42.69735	0.821007	0.20541	0.122411
509	1	-41.85121	-41.50323	-0.3479886	0.201809	0.214112
510	0	-40.48272	-43.72086	3.238141	0.0373024	0.108354
511	1	-40.87612	-41.72777	0.8516575	0.147186	0.178325
512	0	-43.35575	-42.49253	-0.8632173	0.134877	0.319873
513	1	-40.83822	-43.47008	2.63186	0.014383	0.176965
514	0	-40.33753	-41.95266	1.615133	0.106695	0.161277
515	1	-40.89256	-43.63412	2.741568	0.0118787	0.171202
516	0	-41.9186	-42.3629	0.4442986	0.0884273	0.267784
517	1	-40.48264	-42.89066	2.408021	0.0850457	0.123172
518	0	-41.18389	-41.77641	0.5925194	0.107207	0.237834
519	1	-40.75651	-41.6976	0.9410904	0.137831	0.18094
520	0	-43.01526	-41.7087	-1.306563	0.193969	0.294193
521	1	-40.40443	-42.10072	1.696292	0.0609443	0.200912
522	0	-42.07464	-43.42292	1.348274	0.194623	0.0934606
523	1	-39.94009	-42.20849	2.268403	0.0621459	0.156594
524	0	-43.4693	-42.03227	-1.43703	0.298862	0.199133
525	1	-41.64676	-41.98125	0.3344934	0.201896	0.16259
526	0	-40.61523	-41.64772	1.032484	0.10684	0.205043
527	1	-40.66632	-41.64861	0.98229	0.107004	0.208662
528	0	-41.14608	-41.70709	0.5610077	0.112823	0.234592
529	1	-40.83292	-43.36824	2.535319	0.0871804	0.111444
530	0	-42.10082	-44.07855	1.977731	0.149053	0.0915926
531	1	-41.28699	-41.49159	0.2046002	0.154978	0.219297
532	0	-39.94227	-42.19784	2.255569	0.0579566	0.16175
533	1	-39.99382	-42.11569	2.121862	0.0598477	0.169936
534	0	-40.38513	-42.63936	2.254229	0.0337075	0.1861
535	1	-42.69433	-41.59439	-1.099943	0.194102	0.278489
536	0	-40.10991	-42.56534	2.455431	0.0351832	0.169461
537	1	-41.68818	-43.35209	1.663915	0.155234	0.109063
538	0	-41.53666	-43.4245	1.887835	0.137629	0.109792
539	1	-40.39574	-41.98147	1.585724	0.110889	0.1593
540	0	-42.01585	-44.12115	2.105301	0.013114	0.217918
541	1	-41.82708	-41.75112	-0.07596003	0.21293	0.18249
542	0	-41.40421	-44.47344	3.069229	0.0666911	0.0916955
543	1	-40.02995	-42.00268	1.972728	0.0699747	0.171048
544	0	-40.72013	-41.66266	0.942534	0.105781	0.212881
545	1	-40.83022	-41.56348	0.7332598	0.131508	0.202925
546	0	-40.04904	-42.32502	2.275987	0.0736624	0.144506
547	1	-40.18781	-42.9273	2.739486	0.0592046	0.124033
548	0	-40.53974	-42.18241	1.642671	0.0585607	0.207336
549	1	-41.71041	-42.55442	0.8440126	0.195266	0.130821
550	0	-40.32586	-43.03477	2.708912	0.0215631	0.163978
551	1	-40.20702	-42.24253	2.035517	0.0499614	0.186329
552	0	-40.18044	-41.88329	1.702854	0.0763232	0.185038
553	1	-42.40787	-44.08651	1.678643	0.194884	0.0683023
554	0	-41.87624	-43.62082	1.744579	0.0250662	0.233151
555	1	-40.72087	-42.98491	2.26404	0.0982357	0.120833
556	0	-42.16753	-41.88111	-0.2864188	0.135658	0.275622
557	1	-41.68313	-41.46736	-0.215771	0.183868	0.222088
558	0	-43.33171	-42.24138	-1.090331	0.296661	0.175205
559	1	-41.00302	-42.1891	1.186074	0.150404	0.149904
560	0	-41.40267	-43.20332	1.80065	0.13866	0.115331
561	1	-39.92128	-42.35217	2.430894	0.0495911	0.156903
562	0	-40.48157	-42.1808	1.699224	0.112861	0.148774
563	1	-40.47015	-43.8229	3.352751	0.0257454	0.111274
564	0	-40.74256	-42.09657	1.354015	0.0687292	0.218922
565	1	-40.80629	-44.0323	3.226014	0.0089931	0.137578
566	0	-40.34662	-42.59189	2.245269	0.0881352	0.132348
567	1	-40.00077	-42.55904	2.558268	0.0369544	0.15994
568	0	-41.95898	-43.2089	1.24992	0.192561	0.102935
569	1	-40.56663	-43.77646	3.209825	0.0418756	0.105915
570	0	-44.4234	-41.97372	-2.449677	0.234384	0.339927
571	1	-41.833	-42.26203	0.4290283	0.21233	0.145032
572	0	-41.52907	-42.24258	0.7135117	0.189049	0.146873
573	1	-42.74928	-41.8423	-0.9069754	0.264984	0.193064
574	0	-40.31233	-41.94992	1.637593	0.104689	0.161591
575	1	-40.74179	-41.67196	0.9301621	0.135911	0.183683
576	0	-44.57055	-42.35231	-2.218236	0.200691	0.356178
577	1	-42.46662	-44.48052	2.013893	0.166329	0.0715919
578	0	-41.82108	-42.92053	1.099454	0.191664	0.115173
579	1	-40.85964	-43.6453	2.785663	0.0116169	0.16814
580	0	-40.47644	-42.23867	1.762231	0.0540243	0.202862
581	1	-40.68666	-44.17257	3.485906	0.0174473	0.109537
582	0	-40.9941	-43.90422	2.910124	0.00883689	0.16154
583	1	-40.00727	-42.75856	2.751285	0.0319945	0.150354
584	0	-42.36987	-43.86683	1.496962	0.204831	0.0720472
585	1	-41.24663	-42.00603	0.7593979	0.0901578	0.242306
586	0	-40.12396	-43.20672	3.082759	0.0284626	0.128904
587	1	-40.8187	-44.13926	3.320562	0.0402875	0.0991578
588	0	-40.9863	-43.49943	2.513136	0.0148832	0.185413
589	1	-40.08102	-42.64133	2.560311	0.0638124	0.132928
590	0	-40.52362	-43.75411	3.23049	0.0131728	0.133061
591	1	-41.72853	-43.47605	1.747519	0.0270363	0.230959
592	0	-40.11078	-42.85384	2.743064	0.0558504	0.127117
593	1	-41.60991	-41.60225	-0.00765458	0.142536	0.247736
594	0	-41.94154	-43.35432	1.412774	0.182262	0.100962
595	1	-41.10375	-44.7068	3.603047	0.0241152	0.094041
596	0	-42.01483	-41.46408	-0.5507455	0.203317	0.227884
597	1	-41.61515	-43.08029	1.465139	0.163569	0.115707
598	0	-40.90304	-42.47265	1.56961	0.13367	0.137733
599	1	-40.19969	-43.11261	2.912922	0.0496454	0.120521
600	0	-42.12865	-42.19923	0.07057949	0.234063	0.150313
601	1	-42.85562	-41.78386	-1.07176	0.176736	0.29373
602	0	-41.46124	-42.16271	0.7014647	0.0861045	0.250725
603	1	-45.57777	-42.76476	-2.81301	0.378862	0.222831
604	0	-42.14131	-44.02728	1.885977	0.15829	0.089271
605	1	-41.26346	-44.91644	3.652973	0.0234434	0.0909501
606	0	-40.9965	-42.1248	1.1283	0.151615	0.153047
607	1	-40.0812	-41.9583	1.877103	0.081837	0.166393
608	0	-40.36501	-41.71737	1.352356	0.100401	0.187375
609	1	-40.08124	-42.44795	2.366708	0.0722079	0.139123
610	0	-40.01499	-42.03132	2.016332	0.0674051	0.170332
611	1	-41.52342	-41.91759	0.3941725	0.193418	0.16657
612	0	-41.0901	-44.54358	3.45348	0.00704743	0.122381
613	1	-41.6164	-41.74426	0.1278579	0.199058	0.181001
614	0	-41.91812	-44.80618	2.888061	0.0850163	0.0870238
615	1	-40.12303	-41.97063	1.847606	0.0873917	0.163061
616	0	-42.73559	-41.72792	-1.007669	0.17759	0.288047
617	1	-41.53526	-41.50227	-0.03298312	0.156353	0.235827
618	0	-40.02328	-42.02466	2.001379	0.0748496	0.164014
619	1	-41.67547	-41.48196	-0.193503	0.166866	0.237412
620	0	-41.38652	-41.5181	0.1315796	0.147636	0.232142
621	1	-39.95555	-42.64441	2.688857	0.0489336	0.138119
622	0	-44.46377	-41.99035	-2.473428	0.327296	0.248806
623	1	-40.34017	-42.79385	2.453676	0.0786481	0.126129
624	0	-40.27285	-42.8267	2.553854	0.0267057	0.170522
625	1	-43.81151	-41.62569	-2.185812	0.274482	0.279944
626	0	-40.57284	-43.43346	2.860627	0.0637114	0.110396
627	1	-41.88072	-42.37156	0.4908317	0.0865283	0.266176
628	0	-40.87368	-41.98231	1.108633	0.145759	0.160385
629	1	-40.35602	-41.80725	1.45123	0.0836301	0.196695
630	0	-41.08973	-41.81893	0.7291937	0.162841	0.171899
631	1	-42.45221	-43.86549	1.413287	0.21392	0.0692648
632	0	-39.97699	-42.25496	2.277964	0.0679415	0.150078
633	1	-41.91615	-43.1065	1.190353	0.192959	0.107026
634	0	-39.98078	-42.5232	2.542424	0.0387521	0.159337
635	1	-39.9438	-42.54965	2.605855	0.0399674	0.153341
636	0	-40.3383	-43.32677	2.988472	0.0172378	0.147235
637	1	-40.04192	-42.71491	2.672982	0.0562047	0.132045
638	0	-43.67921	-41.73705	-1.942163	0.292665	0.243398
639	1	-41.11986	-43.29138	2.17152	0.0218925	0.204149
640	0	-40.92332	-41.69783	0.7745035	0.150114	0.181212
641	1	-40.59346	-42.32951	1.736056	0.116367	0.142493
642	0	-42.46179	-43.71242	1.250631	0.22244	0.0730029
643	1	-40.37819	-42.52666	2.14847	0.0932152	0.134563
644	0	-40.58508	-43.72319	3.138114	0.0471917	0.106004
645	1	-43.29753	-41.62378	-1.673744	0.222981	0.292853
646	0	-41.76355	-42.93618	1.172632	0.185204	0.116117
647	1	-41.74409	-43.43074	1.686656	0.155906	0.106676
648	0	-40.91411	-41.55568	0.6415669	0.128559	0.212785
649	1	-40.71604	-42.80907	2.093039	0.106053	0.125903
650	0	-40.09986	-42.7831	2.683241	0.0288264	0.15865
651	1	-41.03424	-42.31271	1.278472	0.0632643	0.23008
652	0	-40.55745	-42.00434	1.446889	0.122574	0.158078
653	1	-43.14125	-41.74708	-1.394166	0.19536	0.299404
654	0	-42.62118	-41.48667	-1.134514	0.214516	0.26068
655	1	-41.8589	-42.20875	0.349847	0.215046	0.148283
656	0	-40.29538	-43.41606	3.120678	0.0182295	0.13628
657	1	-42.29908	-43.8064	1.507317	0.199922	0.0761756
658	0	-40.92089	-41.55007	0.6291775	0.130515	0.211763
659	1	-40.15011	-43.25779	3.107686	0.0264825	0.129006
660	0	-42.54106	-41.82452	-0.7165399	0.157602	0.286094
661	1	-41.0673	-41.52722	0.4599192	0.148902	0.206132
662	0	-42.99751	-45.72254	2.725033	0.111364	0.0729626
663	1	-43.38812	-43.65776	0.2696342	0.0645793	0.304795
664	0	-40.01489	-42.03736	2.022465	0.0664906	0.170784
665	1	-41.968	-42.49534	0.5273357	0.218501	0.131452
666	0	-42.5677	-43.33446	0.7667541	0.244966	0.0869438
667	1	-40.0476	-43.01157	2.96397	0.0364491	0.12987
668	0	-39.94029	-42.28756	2.347272	0.0618498	0.150946
669	1	-40.20148	-43.36121	3.159733	0.0292081	0.122358
670	0	-45.83745	-47.72282	1.885371	0.239418	0.0081886
671	1	-41.65073	-41.68162	0.03089086	0.134483	0.252884
672	0	-40.06372	-42.2821	2.218378	0.0764334	0.146076
673	1	-39.91123	-42.41423	2.503002	0.0507372	0.150322
674	0	-40.05206	-42.32952	2.27746	0.0453627	0.172695
675	1	-41.01384	-41.61699	0.6031481	0.154109	0.190131
676	0	-42.08388	-41.81257	-0.271308	0.138739	0.271403
677	1	-42.40361	-43.60557	1.201964	0.221802	0.0773087
678	0	-41.19133	-43.01881	1.827477	0.131392	0.120578
679	1	-40.19221	-42.13237	1.940156	0.056262	0.187216
680	0	-40.98783	-41.63988	0.6520445	0.153182	0.187372
681	1	-40.37545	-41.88189	1.506442	0.0765547	0.199609
682	0	-40.50849	-42.08914	1.580651	0.11721	0.153361
683	1	-40.39444	-41.75334	1.358901	0.0902642	0.197019
684	0	-44.6484	-42.21343	-2.434969	0.218294	0.354909
685	1	-45.43576	-42.48485	-2.950906	0.229704	0.382382
686	0	-40.58935	-42.76689	2.177541	0.0314934	0.194094
687	1	-41.26081	-42.94237	1.681569	0.0374892	0.225477
688	0	-41.42348	-43.12899	1.705505	0.144255	0.116907
689	1	-42.82522	-43.32187	0.4966585	0.262639	0.0896256
690	0	-44.42497	-42.16822	-2.25675	0.211891	0.347881
691	1	-40.18954	-42.41054	2.221004	0.0829656	0.139346
692	0	-40.35535	-43.24997	2.894615	0.017792	0.153754
693	1	-43.78694	-41.79326	-1.993687	0.223615	0.316331
694	0	-44.34453	-46.33468	1.99015	0.220792	0.018918
695	1	-40.70906	-42.15578	1.44671	0.130036	0.150629
696	0	-40.595	-41.95328	1.35828	0.126155	0.161175
697	1	-39.94596	-42.68376	2.737793	0.038353	0.145012
698	0	-40.53803	-42.57001	2.031978	0.103331	0.133227
699	1	-40.20699	-43.27414	3.067149	0.0210583	0.137485
700	0	-40.3204	-42.41913	2.098731	0.0929823	0.138545
701	1	-41.22601	-42.45571	1.229695	0.0604986	0.236522
702	0	-40.80627	-41.79437	0.9880977	0.142612	0.172617
703	1	-40.78561	-44.25728	3.471669	0.0272795	0.100778
704	0	-40.98568	-41.58915	0.6034731	0.122657	0.221558
705	1	-41.79266	-41.53117	-0.2614933	0.160998	0.248404
706	0	-40.15517	-42.44702	2.291849	0.0787223	0.13825
707	1	-42.07281	-43.10687	1.034065	0.209652	0.102112
708	0	-40.4814	-41.74987	1.268468	0.11737	0.176728
709	1	-40.89313	-42.93575	2.042612	0.0301465	0.20561
710	0	-39.99033	-42.14694	2.156612	0.0714174	0.155747
711	1	-40.14753	-42.79593	2.648396	0.0624142	0.127688
712	0	-41.97669	-41.46583	-0.5108587	0.201853	0.226342
713	1	-40.63281	-41.70848	1.075673	0.128578	0.18005
714	0	-40.19708	-42.75029	2.55321	0.0690359	0.12824
715	1	-43.47964	-44.16205	0.682408	0.277682	0.0605839
716	0	-42.13874	-43.11963	0.9808978	0.21574	0.10003
717	1	-40.50546	-42.45221	1.946747	0.0434965	0.199484
718	0	-40.52728	-41.67909	1.15181	0.117941	0.184949
719	1	-42.0066	-45.02851	3.021911	0.0778323	0.0841204
720	0	-41.85278	-45.30926	3.456483	0.0478997	0.081302
721	1	-41.04552	-44.22082	3.175296	0.0543375	0.0960555
722	0	-40.25749	-41.79179	1.534295	0.087308	0.186757
723	1	-40.04927	-42.12872	2.079447	0.0569205	0.17606
724	0	-40.46323	-43.43782	2.97459	0.0148318	0.150687
725	1	-42.07671	-42.16426	0.08755406	0.230802	0.152295
726	0	-40.14355	-42.18666	2.04311	0.0863318	0.149387
727	1	-40.7222	-43.60595	2.883749	0.0657288	0.106636
728	0	-40.88244	-41.73445	0.8520053	0.101644	0.223841
729	1	-40.86648	-42.01091	1.144424	0.0779823	0.225465
730	0	-42.41161	-41.59002	-0.8215875	0.180388	0.271224
731	1	-41.67795	-41.96079	0.282837	0.109075	0.259304
732	0	-42.65376	-42.663	0.009238927	0.263169	0.12583
733	1	-40.34737	-43.03827	2.690896	0.021455	0.165444
734	0	-41.40635	-42.53689	1.130547	0.169998	0.134495
735	1	-43.46348	-42.69439	-0.769088	0.303509	0.144147
736	0	-39.97823	-42.67226	2.694026	0.0508033	0.13586
737	1	-39.99106	-42.80224	2.811177	0.0327987	0.145036
738	0	-40.12722	-41.8982	1.770978	0.0767117	0.179516
739	1	-40.80246	-41.5688	0.7663433	0.128733	0.203208
740	0	-41.05826	-41.59004	0.5317823	0.12449	0.225128
741	1	-44.57789	-44.26294	-0.3149458	0.332662	0.0807682
742	0	-40.06047	-42.21318	2.152713	0.0514617	0.175997
743	1	-41.7201	-41.88341	0.1633103	0.117289	0.260098
744	0	-41.83513	-42.34935	0.5142228	0.0863939	0.264547
745	1	-40.35442	-42.49573	2.141308	0.0392475	0.189071
746	0	-41.82473	-41.59548	-0.2292498	0.152449	0.254523
747	1	-42.2164	-41.45755	-0.7588451	0.208891	0.237994
748	0	-40.94399	-41.9952	1.051205	0.150586	0.159887
749	1	-41.4729	-41.8809	0.4079993	0.108148	0.250799
750	0	-40.9165	-42.57253	1.656031	0.130763	0.134127
751	1	-41.52163	-42.25511	0.7334821	0.188165	0.146252
752	0	-41.71478	-44.1832	2.468421	0.107462	0.0962038
753	1	-39.99769	-42.35786	2.360169	0.0448627	0.166961
754	0	-42.23381	-43.68258	1.44877	0.199355	0.0811551
755	1	-40.31968	-42.22846	1.908781	0.0519849	0.193857
756	0	-40.01325	-42.72191	2.708657	0.0323506	0.15321
757	1	-40.09762	-41.92644	1.828821	0.0826356	0.169233
758	0	-41.10832	-42.67133	1.563007	0.140986	0.130915
759	1	-41.33233	-43.44701	2.114678	0.020562	0.209763
760	0	-40.63051	-41.62002	0.989516	0.113354	0.201767
761	1	-41.74868	-43.41175	1.663073	0.157515	0.106845
762	0	-43.3137	-44.60662	1.292912	0.247584	0.0446721
763	1	-40.93092	-42.21868	1.287755	0.144291	0.148354
764	0	-40.27221	-42.1146	1.842387	0.0581037	0.192742
765	1	-40.09755	-42.41825	2.320706	0.041032	0.173766
766	0	-42.24865	-41.46101	-0.7876423	0.21235	0.236705
767	1	-40.82018	-41.92026	1.100079	0.142848	0.163941
768	0	-40.00668	-42.54206	2.535377	0.0608782	0.137741
769	1	-41.34421	-42.96206	1.617842	0.146186	0.121582
770	0	-42.01839	-42.61199	0.5935937	0.076244	0.268716
771	1	-40.23274	-42.44565	2.212918	0.040222	0.182699
772	0	-41.80421	-42.34604	0.541834	0.20856	0.140301
773	1	-40.68297	-41.60882	0.9258453	0.115201	0.204718
774	0	-42.16146	-42.20749	0.04603121	0.236175	0.15005
775	1	-41.85969	-42.67185	0.8121608	0.067593	0.260895
776	0	-41.12038	-41.54425	0.4238729	0.134332	0.223419
777	1	-40.04195	-42.42572	2.383771	0.0411124	0.168933
778	0	-43.26355	-43.44437	0.1808235	0.285338	0.0907296
779	1	-40.13809	-42.13344	1.995352	0.0559968	0.183321
780	0	-40.29611	-43.5067	3.210593	0.0314327	0.1163
781	1	-42.9435	-45.28447	2.340971	0.158498	0.0547724
782	0	-41.08172	-41.55955	0.4778318	0.155233	0.19845
783	1	-40.33453	-42.2717	1.937174	0.0991625	0.14454
784	0	-40.79253	-42.06282	1.270296	0.13834	0.155621
785	1	-42.40548	-46.12835	3.72287	0.0357657	0.0733602
786	0	-40.60843	-43.12102	2.512593	0.0832087	0.117128
787	1	-39.92577	-42.47487	2.549107	0.0528319	0.144753
788	0	-42.24576	-45.58777	3.342015	0.0601391	0.0776893
789	1	-40.25876	-42.04996	1.791196	0.0622045	0.192499
790	0	-41.80935	-41.68691	-0.1224438	0.140417	0.258505
791	1	-40.31176	-42.24193	1.930162	0.0511314	0.193099
792	0	-40.23699	-43.14092	2.903935	0.0205771	0.150267
793	1	-42.65256	-42.9657	0.3131404	0.0771209	0.288975
794	0	-41.02888	-42.59718	1.5683	0.138086	0.133416
795	1	-40.64366	-42.0493	1.405642	0.069398	0.214363
796	0	-39.98587	-42.79807	2.8122	0.0333369	0.14442
797	1	-40.99242	-41.57397	0.5815517	0.149614	0.196253
798	0	-42.37527	-42.37404	-0.001228459	0.104418	0.285369
799	1	-40.04587	-42.00268	1.956811	0.0780085	0.164214
800	0	-45.28103	-43.60899	-1.672039	0.135632	0.380074
801	1	-43.77933	-44.07809	0.2987667	0.297496	0.0696826
802	0	-41.77586	-41.47446	-0.3014015	0.192348	0.220062
803	1	-40.86114	-41.85609	0.9949457	0.146391	0.168321
804	0	-41.02538	-41.68589	0.660514	0.157197	0.182719
805	1	-40.66972	-41.6938	1.024076	0.131038	0.181479
806	0	-40.74042	-42.9201	2.179674	0.102733	0.122694
807	1	-40.27406	-42.36223	2.088163	0.0444576	0.187866
808	0	-40.16874	-43.27481	3.106067	0.0241083	0.131502
809	1	-40.13111	-42.01454	1.883432	0.0882364	0.159516
810	0	-40.54013	-43.46478	2.924647	0.0140516	0.155231
811	1	-42.29258	-45.5761	3.283519	0.0017624	0.140475
812	0	-41.0648	-43.66414	2.599338	0.0884001	0.105399
813	1	-42.11515	-41.5152	-0.5999492	0.178719	0.25619
814	0	-40.96056	-41.62716	0.6665924	0.116354	0.223104
815	1	-40.36244	-41.95656	1.594126	0.108627	0.160929
816	0	-40.80391	-43.29396	2.490052	0.0889153	0.11312
817	1	-41.01169	-42.52211	1.510415	0.0511304	0.224734
818	0	-40.98435	-43.38003	2.395677	0.0977251	0.111423
819	1	-40.34003	-41.74004	1.400007	0.0937983	0.190387
820	0	-40.16158	-42.00526	1.843681	0.0912073	0.159541
821	1	-42.43872	-43.40859	0.9698679	0.0476936	0.268909
822	0	-41.63138	-41.9044	0.2730162	0.201096	0.168023
823	1	-41.91344	-41.46553	-0.4479061	0.182128	0.241323
824	0	-40.39668	-41.76614	1.369461	0.110383	0.176104
825	1	-40.44937	-41.78491	1.335538	0.0868222	0.202222
826	0	-39.93654	-42.22107	2.284529	0.061344	0.15618
827	1	-40.20138	-43.27098	3.069594	0.0213237	0.137035
828	0	-41.56882	-45.04164	3.472819	0.0429545	0.0850162
829	1	-40.1847	-43.21748	3.032777	0.0408839	0.12025
830	0	-41.90713	-41.50165	-0.405476	0.171778	0.248475
831	1	-40.49398	-43.85274	3.358765	0.0265773	0.109989
832	0	-40.41931	-42.15196	1.732655	0.109048	0.150068
833	1	-40.86663	-43.3156	2.448964	0.0179683	0.187164
834	0	-41.44494	-43.55406	2.109119	0.122962	0.107782
835	1	-42.14611	-41.84832	-0.2977915	0.234026	0.178112
836	0	-41.98705	-43.83892	1.85187	0.154144	0.0959877
837	1	-43.44099	-44.06988	0.6288895	0.0469148	0.295385
838	0	-41.18069	-41.53039	0.349698	0.159515	0.203825
839	1	-41.23013	-41.63365	0.4035206	0.170215	0.189069
840	0	-42.61364	-42.38758	-0.2260654	0.11265	0.294082
841	1	-39.9247	-42.28731	2.362611	0.0583657	0.153274
842	0	-40.03118	-42.9833	2.952123	0.0322735	0.134939
